ANALISI PEGGIORAMENTI CANDIDATO PRUDENTE
========================================================================================================================

H(n) = log(n) + 0.3*Dmax80(n) - 0.04*Cmax80(n)
LIMIT = 5000000
MAX_BLOCK_STEPS = 300
LOOKAHEAD = 80

Peggioramenti trovati: 86
Loss medio: 25.744186
Initial Dmax medio: 6.575386
Initial Cmax medio: 2.791062
Dmax at log step medio: 8.123246
Cmax at log step medio: 2.437627
Ratio v2=1 medio fino a H descent: 0.533168
Max ratio medio: 1054.573598

Top 30 per loss
------------------------------------------------------------------------------------------------------------------------
  25 |       30579079 |  2 | 24.659414043 | +3.205158736 | 4.757900 | -4.039100 | 11.957887 | +9.601500 |  6 | +1.609368732 | +4.624063
  26 |       45868619 |  1 | 36.989121468 | +3.610623855 | 4.172938 | -4.624063 | 13.203000 | +10.846612 |  6 | +1.789540601 | +5.209025
  27 |       68802929 |  1 | 55.483682605 | +4.016088970 | 3.587975 | -5.209025 | 14.203000 | +11.846612 |  6 | +1.979516966 | +5.793988
  28 |       51602197 |  2 | 41.612762155 | +3.728406903 | 4.003013 | -4.793988 | 14.203000 | +11.846612 |  6 | +1.816346148 | +5.378950
  29 |        2418853 |  6 | 1.950598239 | +0.668136115 | 8.418050 | -0.378950 | 10.203000 | +7.846612 |  6 | +0.240586610 | +0.963913
  30 |         453535 |  4 | 0.365737220 | -1.005840181 | 10.833088 | +2.036087 | 10.203000 | +7.846612 |  6 | -0.708878436 | -1.451125

------------------------------------------------------------------------------------------------------------------------
n = 1316091
initial_dmax = 2.797000
initial_dmax_step = 80
initial_cmax = 4.866162
initial_cmax_step = 31
initial_max_single_v2 = 4
log_step = 8
h_step = 14
loss = 6
max_value = 5621669
max_ratio = 4.271490
avg_v2_until_h = 1.642857
ratio_1_until_h = 0.642857
max_run_1_until_h = 3

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        1974137 |  1 | 1.500000380 | +0.405465361 | 2.797000 | +0.000000 | 5.451125 | +0.584963 |  4 | +0.382066861 | +0.584963
   2 |        1480603 |  2 | 1.125000475 | +0.117783458 | 3.212038 | +0.415037 | 5.036087 | +0.169925 |  6 | +0.235497708 | +0.169925
   3 |        2220905 |  1 | 1.687501092 | +0.523248791 | 2.627075 | -0.169925 | 5.621050 | +0.754888 |  6 | +0.442075791 | +0.754888
   4 |        1665679 |  2 | 1.265626009 | +0.235566869 | 3.042113 | +0.245112 | 5.206012 | +0.339850 |  6 | +0.295506618 | +0.339850
   5 |        2498519 |  1 | 1.898439394 | +0.641032177 | 2.457150 | -0.339850 | 5.790975 | +0.924813 |  6 | +0.502084676 | +0.924813
   6 |        3747779 |  1 | 2.847659470 | +1.046497418 | 1.872188 | -0.924813 | 6.375937 | +1.509775 |  6 | +0.708662667 | +1.509775
   7 |        5621669 |  1 | 4.271489585 | +1.451962615 | 1.287225 | -1.509775 | 6.960900 | +2.094738 |  6 | +0.915240614 | +2.094738
   8 |        1054063 |  4 | 0.800904345 | -0.222013759 | 3.702263 | +0.905262 | 4.545862 | -0.320300 |  6 | +0.062376989 | -0.320300
   9 |        1581095 |  1 | 1.201356897 | +0.183451666 | 3.117300 | +0.320300 | 5.130825 | +0.264663 |  6 | +0.268955164 | +0.264663
  10 |        2371643 |  1 | 1.802035725 | +0.588916984 | 2.532338 | -0.264663 | 5.715787 | +0.849625 |  6 | +0.475533232 | +0.849625
  11 |        3557465 |  1 | 2.703053968 | +0.994382233 | 1.947375 | -0.849625 | 6.300750 | +1.434588 |  6 | +0.682111231 | +1.434588
  12 |        2668099 |  2 | 2.027290666 | +0.706700254 | 2.362413 | -0.434588 | 5.885712 | +1.019550 |  6 | +0.535542002 | +1.019550
  13 |        4002149 |  1 | 3.040936379 | +1.112165487 | 1.777450 | -1.019550 | 6.470675 | +1.604513 |  6 | +0.742119984 | +1.604513
  14 |         750403 |  4 | 0.570175619 | -0.561810863 | 4.192488 | +1.395487 | 4.055637 | -0.810525 |  6 | -0.110743616 | -0.810525

------------------------------------------------------------------------------------------------------------------------
n = 1368251
initial_dmax = 11.212038
initial_dmax_step = 79
initial_cmax = 0.905262
initial_cmax_step = 7
initial_max_single_v2 = 5
log_step = 4
h_step = 91
loss = 87
max_value = 8216025965
max_ratio = 6004.765182
avg_v2_until_h = 1.516484
ratio_1_until_h = 0.659341
max_run_1_until_h = 7

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        2052377 |  1 | 1.500000365 | +0.405465352 | 10.797000 | -0.415037 | 1.490225 | +0.584963 |  5 | +0.257555602 | +0.584963
   2 |        1539283 |  2 | 1.125000457 | +0.117783442 | 11.797000 | +0.584963 | 1.075187 | +0.169925 |  5 | +0.286475192 | +0.169925
   3 |        2308925 |  1 | 1.687501051 | +0.523248766 | 11.797000 | +0.584963 | 1.660150 | +0.754888 |  5 | +0.668542016 | +0.754888
   4 |         865847 |  3 | 0.632812985 | -0.457580342 | 13.212038 | +2.000000 | 0.245112 | -0.660150 |  5 | +0.168825658 | -0.660150
   5 |        1298771 |  1 | 0.949219843 | -0.052114849 | 12.627075 | +1.415037 | 0.830075 | -0.075187 |  5 | +0.375403900 | -0.075187
   6 |        1948157 |  1 | 1.423830131 | +0.353350516 | 12.042113 | +0.830075 | 1.415037 | +0.509775 |  5 | +0.581982015 | +0.509775
   7 |         730559 |  3 | 0.533936390 | -0.627478566 | 13.457150 | +2.245112 | 0.000000 | -0.905262 |  5 | +0.082265683 | -0.905262
   8 |        1095839 |  1 | 0.800904951 | -0.222013002 | 12.872188 | +1.660150 | 0.000000 | -0.905262 |  5 | +0.312242497 | -0.320300
   9 |        1643759 |  1 | 1.201357792 | +0.183452410 | 12.287225 | +1.075187 | 0.000000 | -0.905262 |  5 | +0.542219159 | +0.264663
  10 |        2465639 |  1 | 1.802037053 | +0.588917721 | 11.702263 | +0.490225 | 0.000000 | -0.905262 |  6 | +0.772195720 | +0.849625
  11 |        3698459 |  1 | 2.703055945 | +0.994382965 | 11.117300 | -0.094738 | 0.000000 | -0.905262 |  6 | +1.002172213 | +1.434588
  12 |        5547689 |  1 | 4.054584283 | +1.399848163 | 10.532338 | -0.679700 | 0.415037 | -0.490225 |  6 | +1.215547161 | +2.019550
  13 |        4160767 |  2 | 3.040938395 | +1.112166150 | 10.947375 | -0.264663 | 0.000000 | -0.905262 |  6 | +1.068977898 | +1.604513
  14 |        6241151 |  1 | 4.561407958 | +1.517631339 | 10.362413 | -0.849625 | 0.000000 | -0.905262 |  6 | +1.298954336 | +2.189475
  15 |        9361727 |  1 | 6.842112302 | +1.923096500 | 9.777450 | -1.434588 | 0.000000 | -0.905262 |  6 | +1.528930748 | +2.774438
  16 |       14042591 |  1 | 10.263168819 | +2.328561644 | 9.192488 | -2.019550 | 1.203000 | +0.297737 |  6 | +1.710787143 | +3.359400
  17 |       21063887 |  1 | 15.394753594 | +2.734026776 | 8.607525 | -2.604513 | 2.203000 | +1.297737 |  6 | +1.900763525 | +3.944363
  18 |       31595831 |  1 | 23.092130757 | +3.139491900 | 8.022563 | -3.189475 | 6.203000 | +5.297737 |  6 | +1.970739899 | +4.529325
  19 |       47393747 |  1 | 34.638196500 | +3.544957018 | 7.437600 | -3.774438 | 14.203000 | +13.297737 |  9 | +1.880716267 | +5.114288
  20 |       71090621 |  1 | 51.957295116 | +3.950422133 | 6.852638 | -4.359400 | 15.203000 | +14.297737 |  9 | +2.070692632 | +5.699250
  21 |       26658983 |  3 | 19.483985760 | +2.969592885 | 8.267675 | -2.944363 | 15.203000 | +14.297737 |  9 | +1.514374634 | +4.284213
  22 |       39988475 |  1 | 29.225979005 | +3.375058006 | 7.682713 | -3.529325 | 15.787962 | +14.882700 |  9 | +1.720952504 | +4.869175
  23 |       59982713 |  1 | 43.838968873 | +3.780523122 | 7.097750 | -4.114288 | 18.203000 | +17.297737 |  9 | +1.854327370 | +5.454138
  24 |       44987035 |  2 | 32.879226838 | +3.492841055 | 7.512788 | -3.699250 | 17.787962 | +16.882700 |  9 | +1.707758053 | +5.039100
  25 |       67480553 |  1 | 49.318840622 | +3.898306171 | 6.927825 | -4.284213 | 18.372925 | +17.467662 |  9 | +1.914335918 | +5.624063
  26 |       50610415 |  2 | 36.989130649 | +3.610624103 | 7.342863 | -3.869175 | 17.957887 | +17.052625 |  9 | +1.767766601 | +5.209025
  27 |       75915623 |  1 | 55.483696339 | +4.016089218 | 6.757900 | -4.454138 | 18.542850 | +17.637587 |  9 | +1.974344465 | +5.793988
  28 |      113873435 |  1 | 83.225544874 | +4.421554330 | 6.172938 | -5.039100 | 20.203000 | +19.297737 |  9 | +2.137914827 | +6.378950
  29 |      170810153 |  1 | 124.838317677 | +4.827019441 | 5.587975 | -5.624063 | 20.787962 | +19.882700 |  9 | +2.344492688 | +6.963913
  30 |      128107615 |  2 | 93.628738441 | +4.539337371 | 6.003013 | -5.209025 | 20.372925 | +19.467662 |  9 | +2.197923367 | +6.548875
  31 |      192161423 |  1 | 140.443108026 | +4.944802482 | 5.418050 | -5.793988 | 20.957887 | +20.052625 |  9 | +2.404501228 | +7.133838
  32 |      288242135 |  1 | 210.664662405 | +5.350267592 | 4.833088 | -6.378950 | 21.542850 | +20.637587 |  9 | +2.611079087 | +7.718800
  33 |      432363203 |  1 | 315.996993973 | +5.755732701 | 4.248125 | -6.963913 | 22.203000 | +21.297737 |  9 | +2.814649447 | +8.303763
  34 |      648544805 |  1 | 473.995491324 | +6.161197810 | 3.663163 | -7.548875 | 22.787962 | +21.882700 |  9 | +3.021227305 | +8.888725
  35 |      121602151 |  4 | 88.874154669 | +4.487221377 | 6.078200 | -5.133838 | 20.372925 | +19.467662 |  9 | +2.168363622 | +6.473688
  36 |      182403227 |  1 | 133.311232369 | +4.892686487 | 5.493238 | -5.718800 | 20.957887 | +20.052625 |  9 | +2.374941483 | +7.058650
  37 |      273604841 |  1 | 199.966848919 | +5.298151597 | 4.908275 | -6.303763 | 21.542850 | +20.637587 |  9 | +2.581519342 | +7.643613
  38 |      205203631 |  2 | 149.975136872 | +5.010469526 | 5.323313 | -5.888725 | 21.127812 | +20.222550 |  9 | +2.434950021 | +7.228575
  39 |      307805447 |  1 | 224.962705673 | +5.415934636 | 4.738350 | -6.473688 | 21.712775 | +20.807512 |  9 | +2.641527880 | +7.813538
  40 |      461708171 |  1 | 337.444058875 | +5.821399745 | 4.153388 | -7.058650 | 22.297737 | +21.392475 |  9 | +2.848105739 | +8.398500
  41 |      692562257 |  1 | 506.166088678 | +6.226864854 | 3.568425 | -7.643613 | 22.882700 | +21.977437 |  9 | +3.054683598 | +8.983463
  42 |      519421693 |  2 | 379.624566691 | +5.939182782 | 3.983463 | -7.228575 | 22.467662 | +21.562400 |  9 | +2.908114276 | +8.568425
  43 |      194783135 |  3 | 142.359212601 | +4.958353530 | 5.398500 | -5.813538 | 21.052625 | +20.147362 |  9 | +2.408397773 | +7.153388
  44 |      292174703 |  1 | 213.538819266 | +5.363818639 | 4.813538 | -6.398500 | 21.637587 | +20.732325 |  9 | +2.614975633 | +7.738350
  45 |      438262055 |  1 | 320.308229265 | +5.769283749 | 4.228575 | -6.983463 | 22.222550 | +21.317287 |  9 | +2.821553492 | +8.323313
  46 |      657393083 |  1 | 480.462344263 | +6.174748858 | 3.643613 | -7.568425 | 22.807512 | +21.902250 |  9 | +3.028131350 | +8.908275
  47 |      986089625 |  1 | 720.693516760 | +6.580213966 | 3.058650 | -8.153388 | 23.392475 | +22.487212 |  9 | +3.234709209 | +9.493238
  48 |      739567219 |  2 | 540.520137753 | +6.292531894 | 3.473688 | -7.738350 | 22.977437 | +22.072175 |  9 | +3.088139886 | +9.078200
  49 |     1109350829 |  1 | 810.780206994 | +6.697997003 | 2.888725 | -8.323313 | 23.562400 | +22.657137 |  9 | +3.294717744 | +9.663163
  50 |      416006561 |  3 | 304.042577714 | +5.717167750 | 4.303763 | -6.908275 | 22.147362 | +21.242100 |  9 | +2.795001242 | +8.248125
  51 |      312004921 |  2 | 228.031933468 | +5.429485678 | 4.718800 | -6.493238 | 21.732325 | +20.827062 |  9 | +2.648431920 | +7.833088
  52 |      234003691 |  2 | 171.023950284 | +5.141803607 | 5.133838 | -6.078200 | 21.317287 | +20.412025 |  9 | +2.501862598 | +7.418050
  53 |      351005537 |  1 | 256.535925791 | +5.547268716 | 4.548875 | -6.663163 | 21.902250 | +20.996987 |  9 | +2.708440457 | +8.003013
  54 |      263254153 |  2 | 192.401944526 | +5.259586645 | 4.963913 | -6.248125 | 21.487212 | +20.581950 |  9 | +2.561871136 | +7.587975
  55 |      197440615 |  2 | 144.301458577 | +4.971904574 | 5.378950 | -5.833088 | 21.072175 | +20.166912 |  9 | +2.415301814 | +7.172938
  56 |      296160923 |  1 | 216.452188232 | +5.377369683 | 4.793988 | -6.418050 | 21.657137 | +20.751875 |  9 | +2.621879674 | +7.757900
  57 |      444241385 |  1 | 324.678282713 | +5.782834793 | 4.209025 | -7.003013 | 22.242100 | +21.336837 |  9 | +2.828457533 | +8.342863
  58 |      333181039 |  2 | 243.508712217 | +5.495152721 | 4.624063 | -6.587975 | 21.827062 | +20.921800 |  9 | +2.681888211 | +7.927825
  59 |      499771559 |  1 | 365.263068691 | +5.900617830 | 4.039100 | -7.172938 | 22.412025 | +21.506762 |  9 | +2.888466070 | +8.512788
  60 |      749657339 |  1 | 547.894603402 | +6.306082939 | 3.454138 | -7.757900 | 22.996987 | +22.091725 |  9 | +3.095043928 | +9.097750
  61 |     1124486009 |  1 | 821.841905469 | +6.711548047 | 2.869175 | -8.342863 | 24.203000 | +23.297737 |  9 | +3.276779787 | +9.682713
  62 |      843364507 |  2 | 616.381429285 | +6.423865975 | 3.284213 | -7.927825 | 25.203000 | +24.297737 |  9 | +3.073608965 | +9.267675
  63 |     1265046761 |  1 | 924.572144292 | +6.829331084 | 2.699250 | -8.512788 | 25.787962 | +24.882700 |  9 | +3.280186823 | +9.852638
  64 |      948785071 |  2 | 693.429108402 | +6.541649012 | 3.114288 | -8.097750 | 25.372925 | +24.467662 |  9 | +3.133617501 | +9.437600
  65 |     1423177607 |  1 | 1040.143662968 | +6.947114120 | 2.529325 | -8.682713 | 28.203000 | +27.297737 |  9 | +3.250390859 | +10.022563
  66 |     2134766411 |  1 | 1560.215494818 | +7.352579228 | 1.944363 | -9.267675 | 31.203000 | +30.297737 |  9 | +3.360367217 | +10.607525
  67 |     3202149617 |  1 | 2340.323242592 | +7.758044337 | 1.359400 | -9.852638 | 31.787962 | +30.882700 |  9 | +3.566945075 | +11.192488
  68 |     2401612213 |  2 | 1755.242432127 | +7.470362264 | 1.774438 | -9.437600 | 31.372925 | +30.467662 |  9 | +3.420375753 | +10.777450
  69 |      225151145 |  5 | 164.553978035 | +5.103238650 | 5.189475 | -6.022563 | 27.957887 | +27.052625 |  9 | +2.214364888 | +7.362413
  70 |      168863359 |  2 | 123.415483709 | +4.815556579 | 5.604513 | -5.607525 | 27.542850 | +26.637587 |  9 | +2.067795567 | +6.947375
  71 |      253295039 |  1 | 185.123225929 | +5.221021689 | 5.019550 | -6.192488 | 28.127812 | +27.222550 |  9 | +2.274373427 | +7.532338
  72 |      379942559 |  1 | 277.684839258 | +5.626486799 | 4.434588 | -6.777450 | 28.712775 | +27.807512 |  9 | +2.480951286 | +8.117300
  73 |      569913839 |  1 | 416.527259253 | +6.031951908 | 3.849625 | -7.362413 | 29.297737 | +28.392475 |  9 | +2.687529145 | +8.702263
  74 |      854870759 |  1 | 624.790889245 | +6.437417017 | 3.264663 | -7.947375 | 29.882700 | +28.977437 |  9 | +2.894107003 | +9.287225
  75 |     1282306139 |  1 | 937.186334233 | +6.842882125 | 2.679700 | -8.532338 | 30.467662 | +29.562400 |  9 | +3.100684862 | +9.872188
  76 |     1923459209 |  1 | 1405.779501714 | +7.248347233 | 2.094738 | -9.117300 | 31.052625 | +30.147362 |  9 | +3.307262720 | +10.457150
  77 |     1442594407 |  2 | 1054.334626468 | +6.960665161 | 2.509775 | -8.702263 | 30.637587 | +29.732325 |  9 | +3.160693397 | +10.042113
  78 |     2163891611 |  1 | 1581.501940068 | +7.366130269 | 1.924813 | -9.287225 | 31.222550 | +30.317287 |  9 | +3.367271255 | +10.627075
  79 |     3245837417 |  1 | 2372.252910467 | +7.771595378 | 1.339850 | -9.872188 | 31.807512 | +30.902250 |  9 | +3.573849113 | +11.212038
  80 |     2434378063 |  2 | 1779.189683033 | +7.483913305 | 1.754888 | -9.457150 | 31.392475 | +30.487212 |  9 | +3.427279791 | +10.797000
  81 |     3651567095 |  1 | 2668.784524915 | +7.889378414 | 1.169925 | -10.042113 | 31.977437 | +31.072175 |  9 | +3.633857649 | +11.381963
  82 |     5477350643 |  1 | 4003.176787739 | +8.294843522 | 0.584963 | -10.627075 | 32.562400 | +31.657137 |  9 | +3.840435507 | +11.966925
  83 |     8216025965 |  1 | 6004.765181973 | +8.700308630 | 0.000000 | -11.212038 | 33.147362 | +32.242100 |  9 | +4.047013365 | +12.551888
  84 |     3081009737 |  3 | 2251.786943331 | +7.719479377 | 0.754888 | -10.457150 | 31.732325 | +30.827062 |  9 | +3.349251862 | +11.136850
  85 |     2310757303 |  2 | 1688.840207681 | +7.431797305 | 1.169925 | -10.042113 | 31.317287 | +30.412025 |  9 | +3.202682540 | +10.721813
  86 |     3466135955 |  1 | 2533.260311887 | +7.837262413 | 0.584963 | -10.627075 | 31.902250 | +30.996987 |  9 | +3.409260398 | +11.306775
  87 |     5199203933 |  1 | 3799.890468196 | +8.242727521 | 0.000000 | -11.212038 | 32.487212 | +31.581950 |  9 | +3.615838256 | +11.891738
  88 |     1949701475 |  3 | 1424.958925665 | +7.261898268 | 0.584963 | -10.627075 | 31.072175 | +30.166912 |  9 | +2.867099253 | +10.476700
  89 |     2924552213 |  1 | 2137.438388863 | +7.667363376 | 0.000000 | -11.212038 | 31.657137 | +30.751875 |  9 | +3.073677111 | +11.061663
  90 |      137088385 |  6 | 100.192424489 | +4.607092582 | 0.000000 | -11.212038 | 27.242100 | +26.336837 |  9 | +0.190007816 | +6.646625

------------------------------------------------------------------------------------------------------------------------
n = 1376287
initial_dmax = 6.797000
initial_dmax_step = 80
initial_cmax = 2.506762
initial_cmax_step = 47
initial_max_single_v2 = 6
log_step = 15
h_step = 40
loss = 25
max_value = 68802929
max_ratio = 49.991702
avg_v2_until_h = 1.625000
ratio_1_until_h = 0.650000
max_run_1_until_h = 8

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        2064431 |  1 | 1.500000363 | +0.405465350 | 6.212038 | -0.584963 | 3.091725 | +0.584963 |  6 | +0.206578100 | +0.584963
   2 |        3096647 |  1 | 2.250000908 | +0.810930620 | 5.627075 | -1.169925 | 3.676687 | +1.169925 |  6 | +0.413156119 | +1.169925
   3 |        4644971 |  1 | 3.375001726 | +1.216395836 | 5.042113 | -1.754888 | 4.261650 | +1.754888 |  6 | +0.619734085 | +1.754888
   4 |        6967457 |  1 | 5.062502952 | +1.621861016 | 4.797000 | -2.000000 | 4.846612 | +2.339850 |  6 | +0.928267015 | +2.339850
   5 |        5225593 |  2 | 3.796877395 | +1.334178991 | 5.797000 | -1.000000 | 4.431575 | +1.924813 |  6 | +0.957186491 | +1.924813
   6 |        3919195 |  2 | 2.847658228 | +1.046496982 | 6.212038 | -0.584963 | 4.016537 | +1.509775 |  6 | +0.810617232 | +1.509775
   7 |        5878793 |  1 | 4.271487706 | +1.451962175 | 5.627075 | -1.169925 | 4.601500 | +2.094738 |  6 | +1.017195175 | +2.094738
   8 |        4409095 |  2 | 3.203615961 | +1.164280160 | 6.042113 | -0.754888 | 4.186462 | +1.679700 |  6 | +0.870625909 | +1.679700
   9 |        6613643 |  1 | 4.805424305 | +1.569745343 | 5.797000 | -1.000000 | 4.771425 | +2.264663 |  6 | +1.179158843 | +2.264663
  10 |        9920465 |  1 | 7.208136820 | +1.975210502 | 5.797000 | -1.000000 | 5.356387 | +2.849625 |  6 | +1.561225502 | +2.849625
  11 |        7440349 |  2 | 5.406102797 | +1.687528463 | 6.797000 | +0.000000 | 4.941350 | +2.434588 |  6 | +1.590144963 | +2.434588
  12 |        2790131 |  3 | 2.027288640 | +0.706699255 | 8.212038 | +1.415037 | 3.526312 | +1.019550 |  6 | +1.090428504 | +1.019550
  13 |        4185197 |  1 | 3.040933323 | +1.112164482 | 7.627075 | +0.830075 | 4.111275 | +1.604513 |  6 | +1.297006482 | +1.604513
  14 |        1569449 |  3 | 1.140350087 | +0.131335309 | 9.042113 | +2.245112 | 2.696237 | +0.189475 |  6 | +0.797290058 | +0.189475
  15 |        1177087 |  2 | 0.855262747 | -0.156346551 | 9.457150 | +2.660150 | 2.281200 | -0.225562 |  6 | +0.650720948 | -0.225562
  16 |        1765631 |  1 | 1.282894483 | +0.249118840 | 8.872188 | +2.075187 | 2.866162 | +0.359400 |  6 | +0.857299089 | +0.359400
  17 |        2648447 |  1 | 1.924342089 | +0.654584137 | 8.287225 | +1.490225 | 3.451125 | +0.944363 |  6 | +1.063877135 | +0.944363
  18 |        3972671 |  1 | 2.886513496 | +1.060049371 | 7.702263 | +0.905262 | 4.036087 | +1.529325 |  6 | +1.270455119 | +1.529325
  19 |        5959007 |  1 | 4.329770607 | +1.465514563 | 7.117300 | +0.320300 | 4.621050 | +2.114288 |  6 | +1.477033061 | +2.114288
  20 |        8938511 |  1 | 6.494656274 | +1.870979727 | 6.532338 | -0.264663 | 5.206012 | +2.699250 |  6 | +1.683610975 | +2.699250
  21 |       13407767 |  1 | 9.741984775 | +2.276444873 | 5.947375 | -0.849625 | 5.790975 | +3.284213 |  6 | +1.890188870 | +3.284213
  22 |       20111651 |  1 | 14.612977526 | +2.681910006 | 5.362413 | -1.434588 | 6.375937 | +3.869175 |  6 | +2.096766753 | +3.869175
  23 |       30167477 |  1 | 21.919466652 | +3.087375130 | 4.777450 | -2.019550 | 6.960900 | +4.454138 |  6 | +2.303344627 | +4.454138
  24 |        2828201 |  5 | 2.054950021 | +0.720251527 | 8.192488 | +1.395487 | 4.203000 | +1.696237 |  6 | +1.071048275 | +1.039100
  25 |        2121151 |  2 | 1.541212698 | +0.432569573 | 8.607525 | +1.810525 | 3.787962 | +1.281200 |  6 | +0.924479070 | +0.624063
  26 |        3181727 |  1 | 2.311819410 | +0.838034838 | 8.022563 | +1.225562 | 4.372925 | +1.866162 |  6 | +1.131057085 | +1.209025
  27 |        4772591 |  1 | 3.467729478 | +1.243500051 | 7.437600 | +0.640600 | 4.957887 | +2.451125 |  6 | +1.337635048 | +1.793988
  28 |        7158887 |  1 | 5.201594580 | +1.648965229 | 6.852638 | +0.055637 | 5.542850 | +3.036087 |  6 | +1.544212976 | +2.378950
  29 |       10738331 |  1 | 7.802392234 | +2.054430383 | 6.267675 | -0.529325 | 7.203000 | +4.696237 |  6 | +1.707783380 | +2.963913
  30 |       16107497 |  1 | 11.703588714 | +2.459895522 | 5.682713 | -1.114288 | 7.787962 | +5.281200 |  6 | +1.914361269 | +3.548875
  31 |       12080623 |  2 | 8.777691717 | +2.172213471 | 6.097750 | -0.699250 | 8.203000 | +5.696237 |  6 | +1.734588967 | +3.133838
  32 |       18120935 |  1 | 13.166537939 | +2.577678606 | 5.512788 | -1.284213 | 11.203000 | +8.696237 |  6 | +1.844565353 | +3.718800
  33 |       27181403 |  1 | 19.749807271 | +2.983143733 | 4.927825 | -1.869175 | 11.787962 | +9.281200 |  6 | +2.051143229 | +4.303763
  34 |       40772105 |  1 | 29.624711270 | +3.388608853 | 4.342863 | -2.454138 | 12.372925 | +9.866162 |  6 | +2.257721099 | +4.888725
  35 |       30579079 |  2 | 22.218533634 | +3.100926789 | 4.757900 | -2.039100 | 11.957887 | +9.451125 |  6 | +2.111151785 | +4.473688
  36 |       45868619 |  1 | 33.327800815 | +3.506391908 | 4.172938 | -2.624063 | 13.203000 | +10.696237 |  6 | +2.291323654 | +5.058650
  37 |       68802929 |  1 | 49.991701585 | +3.911857023 | 3.587975 | -3.209025 | 14.203000 | +11.696237 |  6 | +2.481300019 | +5.643613
  38 |       51602197 |  2 | 37.493776371 | +3.624174956 | 4.003013 | -2.793988 | 14.203000 | +11.696237 |  6 | +2.318129201 | +5.228575
  39 |        2418853 |  6 | 1.757520779 | +0.563904168 | 8.418050 | +1.621050 | 10.203000 | +7.696237 |  6 | +0.742369662 | +0.813538
  40 |         453535 |  4 | 0.329535191 | -1.110072128 | 10.833088 | +4.036087 | 10.203000 | +7.696237 |  6 | -0.207095384 | -1.601500

------------------------------------------------------------------------------------------------------------------------
n = 1441447
initial_dmax = 11.117300
initial_dmax_step = 72
initial_cmax = 1.735337
initial_cmax_step = 9
initial_max_single_v2 = 5
log_step = 8
h_step = 9
loss = 1
max_value = 4104749
max_ratio = 2.847659
avg_v2_until_h = 1.777778
ratio_1_until_h = 0.444444
max_run_1_until_h = 2

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        2162171 |  1 | 1.500000347 | +0.405465339 | 10.532338 | -0.584963 | 2.320300 | +0.584963 |  5 | +0.206578089 | +0.584963
   2 |        3243257 |  1 | 2.250000867 | +0.810930602 | 9.947375 | -1.169925 | 2.905262 | +1.169925 |  5 | +0.413156101 | +1.169925
   3 |        2432443 |  2 | 1.687500824 | +0.523248632 | 10.362413 | -0.754888 | 2.490225 | +0.754888 |  5 | +0.266586881 | +0.754888
   4 |        3648665 |  1 | 2.531251583 | +0.928713877 | 9.797000 | -1.320300 | 3.075187 | +1.339850 |  5 | +0.479029879 | +1.339850
   5 |        2736499 |  2 | 1.898438860 | +0.641031896 | 10.212038 | -0.905262 | 2.660150 | +0.924813 |  5 | +0.332460647 | +0.924813
   6 |        4104749 |  1 | 2.847658637 | +1.046497126 | 9.797000 | -1.320300 | 3.245112 | +1.509775 |  5 | +0.590016127 | +1.509775
   7 |        1539281 |  3 | 1.067872076 | +0.065667954 | 11.797000 | +0.679700 | 1.830075 | +0.094738 |  5 | +0.265788456 | +0.094738
   8 |        1154461 |  2 | 0.800904230 | -0.222013902 | 12.797000 | +1.679700 | 1.415037 | -0.320300 |  5 | +0.294708100 | -0.320300
   9 |         432923 |  3 | 0.300339173 | -1.202842866 | 14.212038 | +3.094738 | 0.000000 | -1.735337 |  5 | -0.205008115 | -1.735337

------------------------------------------------------------------------------------------------------------------------
n = 1539281
initial_dmax = 11.797000
initial_dmax_step = 80
initial_cmax = 1.830075
initial_cmax_step = 2
initial_max_single_v2 = 5
log_step = 1
h_step = 2
loss = 1
max_value = 1539281
max_ratio = 1.000000
avg_v2_until_h = 2.500000
ratio_1_until_h = 0.000000
max_run_1_until_h = 0

step | value | v2 | ratio | log_delta | dmax | dmax_delta | cmax | cmax_delta | max_v2 | h_delta | local_debt
------------------------------------------------------------------------------------------------------------------------
   1 |        1154461 |  2 | 0.750000162 | -0.287681856 | 12.797000 | +1.000000 | 1.415037 | -0.415037 |  5 | +0.028919644 | -0.415037
   2 |         432923 |  3 | 0.281250142 | -1.268510820 | 14.212038 | +2.415037 | 0.000000 | -1.830075 |  5 | -0.470796570 | -1.830075

------------------------------------------------------------------------------------------------------------------------
n = 1583007
initial_dmax = 5.797000
initial_dmax_step = 80
initial_cmax = 1.281200
initial_cmax_step = 32
initial_max_single_v2 = 5
log_step = 13
h_step = 32
loss = 19
max_value = 39036005
max_ratio = 24.659401
avg_v2_until_h = 1.625000
ratio_1_until_h = 0.656250
