classe_mod;count;avg_delta;avg_ratio;positive_ratio;negative_ratio;avg_v2;min_v2;max_v2;max_delta;min_delta;max_ratio;min_ratio
899;4882;0.40546572762582617;1.5000009293089718;1.0;0.0;1.0;1;1;0.40583582173613575;0.4054651747875919;1.5005561735261401;1.5000001000191436
903;4882;0.40546572710797335;1.500000928531971;1.0;0.0;1.0;1;1;0.40583417989681614;0.40546517478753685;1.5005537098560355;1.5000001000190637
907;4882;0.40546572659356256;1.5000009277601412;1.0;0.0;1.0;1;1;0.40583255253632977;0.40546517478748534;1.5005512679162072;1.5000001000189835
911;4882;0.40546572608255266;1.5000009269934198;1.0;0.0;1.0;1;1;0.40583093946399096;0.40546517478743205;1.5005488474204172;1.5000001000189036
915;4882;0.4054657255749049;1.500000926231741;1.0;0.0;1.0;1;1;0.40582934049245;0.40546517478737876;1.5005464480874318;1.5000001000188234
919;4882;0.4054657250705776;1.500000925475035;1.0;0.0;1.0;1;1;0.40582775543761507;0.40546517478732547;1.500544069640914;1.5000001000187435
923;4882;0.4054657245695321;1.5000009247232646;1.0;0.0;1.0;1;1;0.4058261841185873;0.4054651747872704;1.5005417118093174;1.5000001000186636
927;4882;0.4054657240717279;1.5000009239763608;1.0;0.0;1.0;1;1;0.405824626357588;0.4054651747872189;1.500539374325782;1.5000001000185834
931;4882;0.4054657235771281;1.5000009232342624;1.0;0.0;1.0;1;1;0.4058230819798947;0.4054651747871656;1.5005370569280343;1.5000001000185035
935;4882;0.4054657230856959;1.5000009224969173;1.0;0.0;1.0;1;1;0.4058215508137737;0.4054651747871105;1.5005347593582887;1.5000001000184233
939;4882;0.405465722597394;1.5000009217642694;1.0;0.0;1.0;1;1;0.4058200326904169;0.40546517478705724;1.5005324813631522;1.5000001000183434
943;4882;0.4054657221121846;1.500000921036261;1.0;0.0;1.0;1;1;0.4058185274438806;0.40546517478700395;1.5005302226935313;1.5000001000182632
947;4882;0.40546572163003386;1.5000009203128444;1.0;0.0;1.0;1;1;0.4058170349110224;0.40546517478695066;1.5005279831045406;1.5000001000181833
951;4882;0.4054657211509068;1.5000009195939703;1.0;0.0;1.0;1;1;0.40581555493144617;0.40546517478689736;1.5005257623554153;1.5000001000181034
955;4882;0.4054657206747656;1.5000009188795733;1.0;0.0;1.0;1;1;0.4058140873474416;0.4054651747868441;1.500523560209424;1.5000001000180232
959;4882;0.40546572020158134;1.5000009181696121;1.0;0.0;1.0;1;1;0.40581263200392925;0.4054651747867908;1.5005213764337852;1.5000001000179433
963;4882;0.4054657197313181;1.5000009174640325;1.0;0.0;1.0;1;1;0.40581118874840705;0.4054651747867375;1.5005192107995846;1.500000100017863
967;4882;0.40546571926394165;1.5000009167627864;1.0;0.0;1.0;1;1;0.40580975743089365;0.4054651747866842;1.500517063081696;1.5000001000177832
971;4882;0.40546571879942106;1.500000916065831;1.0;0.0;1.0;1;1;0.4058083379038795;0.4054651747866309;1.5005149330587024;1.5000001000177032
975;4882;0.4054657183377237;1.5000009153731146;1.0;0.0;1.0;1;1;0.4058069300222771;0.4054651747865776;1.5005128205128204;1.500000100017623
979;4882;0.4054657178788215;1.5000009146845845;1.0;0.0;1.0;1;1;0.4058055336433668;0.40546517478652433;1.5005107252298264;1.5000001000175431
983;4882;0.4054657174226758;1.5000009140001926;1.0;0.0;1.0;1;1;0.4058041486267534;0.40546517478647104;1.5005086469989828;1.500000100017463
987;4882;0.40546571696926403;1.5000009133199;1.0;0.0;1.0;1;1;0.40580277483431715;0.40546517478641775;1.5005065856129687;1.500000100017383
991;4882;0.4054657165185538;1.5000009126436733;1.0;0.0;1.0;1;1;0.40580141213016674;0.4054651747863627;1.5005045408678104;1.5000001000173029
995;4882;0.40546571607051485;1.5000009119714426;1.0;0.0;1.0;1;1;0.40580006038059757;0.40546517478631117;1.500502512562814;1.500000100017223
999;4882;0.4054657156251184;1.5000009113031898;1.0;0.0;1.0;1;1;0.4057987194540438;0.4054651747862561;1.5005005005005005;1.500000100017143
1003;4882;0.4054657151823341;1.5000009106388517;1.0;0.0;1.0;1;1;0.40579738922104003;0.4054651747862046;1.5004985044865404;1.5000001000170629
1007;4882;0.4054657147421369;1.500000909978395;1.0;0.0;1.0;1;1;0.40579606955417713;0.4054651747861513;1.5004965243296922;1.500000100016983
1011;4882;0.4054657143045;1.5000009093217734;1.0;0.0;1.0;1;1;0.4057947603280603;0.4054651747860962;1.500494559841741;1.5000001000169028
1015;4882;0.405465713869389;1.5000009086689545;1.0;0.0;1.0;1;1;0.4057934614192744;0.4054651747860447;1.5004926108374383;1.5000001000168228
1019;4882;0.4054657134367869;1.5000009080198946;1.0;0.0;1.0;1;1;0.40579217270633716;0.40546517478598965;1.5004906771344455;1.5000001000167429
1023;4882;0.4054657130066626;1.5000009073745582;1.0;0.0;1.0;1;1;0.4057908940696713;0.40546517478593813;1.5004887585532747;1.5000001000166627
9;4883;-0.28767402093406075;0.7500061414662984;0.0;1.0;2.0;2;2;-0.25131442828090633;-0.2876820057741405;0.7777777777777778;0.7500000500082313
17;4883;-0.2876774929110933;0.7500034638141782;0.0;1.0;2.0;2;2;-0.2682639865946794;-0.28768200577424885;0.7647058823529411;0.7500000500081513
25;4883;-0.2876787578955227;0.7500024994627655;0.0;1.0;2.0;2;2;-0.2744368457017603;-0.28768200577435543;0.76;0.7500000500080714
33;4883;-0.2876794130063178;0.7500020023801441;0.0;1.0;2.0;2;2;-0.27763173659827967;-0.287682005774462;0.7575757575757576;0.7500000500079913
41;4883;-0.2876798138043729;0.7500016990469982;0.0;1.0;2.0;2;2;-0.2795848622191617;-0.2876820057745686;0.7560975609756098;0.7500000500079113
49;4883;-0.28768008442726445;0.750001494568792;0.0;1.0;2.0;2;2;-0.2809023854664021;-0.2876820057746752;0.7551020408163265;0.7500000500078312
57;4883;-0.2876802795230868;0.7500013473250418;0.0;1.0;2.0;2;2;-0.2818511521409879;-0.28768200577478176;0.7543859649122807;0.7500000500077512
65;4883;-0.28768042690473844;0.7500012361852909;0.0;1.0;2.0;2;2;-0.28256697178501033;-0.28768200577488834;0.7538461538461538;0.7500000500076712
73;4883;-0.2876805422208605;0.7500011492816813;0.0;1.0;2.0;2;2;-0.2831262559159198;-0.2876820057749949;0.7534246575342466;0.7500000500075912
81;4883;-0.28768063495061724;0.7500010794348664;0.0;1.0;2.0;2;2;-0.2835752904991278;-0.2876820057751015;0.7530864197530864;0.7500000500075111
89;4883;-0.2876807111713326;0.7500010220467802;0.0;1.0;2.0;2;2;-0.2839437503411739;-0.2876820057752081;0.7528089887640449;0.7500000500074311
97;4883;-0.2876807749589112;0.7500009740362183;0.0;1.0;2.0;2;2;-0.28425153735499187;-0.28768200577531466;0.7525773195876289;0.750000050007351
105;4883;-0.2876808291490859;0.7500009332609785;0.0;1.0;2.0;2;2;-0.2845124976905016;-0.28768200577542125;0.7523809523809524;0.7500000500072711
113;4883;-0.2876808757757645;0.7500008981854676;0.0;1.0;2.0;2;2;-0.28473656222202415;-0.2876820057755278;0.7522123893805309;0.750000050007191
121;4883;-0.2876809163357365;0.7500008676801725;0.0;1.0;2.0;2;2;-0.2849310390798916;-0.2876820057756344;0.7520661157024794;0.750000050007111
129;4883;-0.28768095195500104;0.7500008408957529;0.0;1.0;2.0;2;2;-0.2851014258582891;-0.287682005775741;0.751937984496124;0.750000050007031
137;4883;-0.28768098349689836;0.7500008171812252;0.0;1.0;2.0;2;2;-0.2852519375984892;-0.28768200577584757;0.7518248175182481;0.7500000500069509
145;4883;-0.28768101163448406;0.7500007960292644;0.0;1.0;2.0;2;2;-0.28538586019143075;-0.28768200577595415;0.7517241379310344;0.750000050006871
153;4883;-0.2876810369002167;0.7500007770386199;0.0;1.0;2.0;2;2;-0.2855057930291851;-0.2876820057760625;0.7516339869281046;0.7500000500067909
161;4883;-0.28768105972086117;0.7500007598877764;0.0;1.0;2.0;2;2;-0.2856138193877218;-0.2876820057761691;0.7515527950310559;0.7500000500067109
169;4883;-0.28768108044247004;0.7500007443161033;0.0;1.0;2.0;2;2;-0.2857116284644823;-0.2876820057762757;0.7514792899408284;0.7500000500066308
177;4883;-0.28768109934860975;0.7500007301100524;0.0;1.0;2.0;2;2;-0.2858006043520751;-0.28768200577638225;0.751412429378531;0.7500000500065509
185;4883;-0.28768111667386265;0.7500007170930069;0.0;1.0;2.0;2;2;-0.2858818919476329;-0.28768200577648884;0.7513513513513513;0.7500000500064709
193;4883;-0.2876811326139634;0.7500007051176304;0.0;1.0;2.0;2;2;-0.2859564464843114;-0.2876820057765954;0.7512953367875648;0.7500000500063908
201;4883;-0.28768114733352473;0.7500006940600221;0.0;1.0;2.0;2;2;-0.28602507124415144;-0.287682005776702;0.7512437810945274;0.7500000500063108
209;4883;-0.2876811609719914;0.7500006838152451;0.0;1.0;2.0;2;2;-0.28608844661650323;-0.2876820057768086;0.7511961722488039;0.7500000500062308
217;4883;-0.28768117364827317;0.7500006742938261;0.0;1.0;2.0;2;2;-0.2861471527336974;-0.28768200577691516;0.7511520737327189;0.7500000500061508
225;4883;-0.2876811854643922;0.7500006654190053;0.0;1.0;2.0;2;2;-0.28620168728134665;-0.2876820057770235;0.7511111111111111;0.7500000500060707
233;4883;-0.28768119650838214;0.7500006571245661;0.0;1.0;2.0;2;2;-0.2862524796421857;-0.2876820057771283;0.7510729613733905;0.7500000500059907
241;4883;-0.28768120685660503;0.7500006493530632;0.0;1.0;2.0;2;2;-0.2862999022248287;-0.2876820057772349;0.7510373443983402;0.7500000500059107
249;4883;-0.28768121657562457;0.7500006420544375;0.0;1.0;2.0;2;2;-0.28634427961012054;-0.2876820057773415;0.751004016064257;0.7500000500058307
257;4883;-0.2876812257237322;0.7500006351848458;0.0;1.0;2.0;2;2;-0.2863858959903345;-0.28768200577744807;0.7509727626459144;0.7500000500057507
265;4883;-0.28768123435219595;0.7500006287057437;0.0;1.0;2.0;2;2;-0.28642500126172976;-0.2876820057775564;0.7509433962264151;0.7500000500056706
273;4883;-0.2876812425062821;0.7500006225830874;0.0;1.0;2.0;2;2;-0.2864618160465513;-0.287682005777663;0.7509157509157509;0.7500000500055907
281;4883;-0.2876812502261174;0.7500006167867089;0.0;1.0;2.0;2;2;-0.28649653585767876;-0.2876820057777696;0.7508896797153025;0.7500000500055106
289;4883;-0.2876812575473939;0.7500006112897831;0.0;1.0;2.0;2;2;-0.2865293345719726;-0.28768200577787617;0.7508650519031141;0.7500000500054306
297;4883;-0.28768126450196574;0.7500006060683506;0.0;1.0;2.0;2;2;-0.28656036734258095;-0.28768200577798275;0.7508417508417509;0.7500000500053505
305;4883;-0.287681271118354;0.7500006011009799;0.0;1.0;2.0;2;2;-0.2865897730531719;-0.28768200577808933;0.7508196721311475;0.7500000500052706
313;4883;-0.28768127742217403;0.7500005963684168;0.0;1.0;2.0;2;2;-0.286617676395994;-0.28768200577819414;0.7507987220447284;0.7500000500051905
321;4883;-0.2876812834364915;0.7500005918533188;0.0;1.0;2.0;2;2;-0.286644189639361;-0.2876820057783025;0.7507788161993769;0.7500000500051105
329;4883;-0.2876812891821388;0.750000587540036;0.0;1.0;2.0;2;2;-0.28666941413739444;-0.2876820057784091;0.7507598784194529;0.7500000500050306
337;4883;-0.2876812946779742;0.7500005834143934;0.0;1.0;2.0;2;2;-0.2866934416248412;-0.28768200577851566;0.7507418397626113;0.7500000500049505
345;4883;-0.2876812999411144;0.7500005794635258;0.0;1.0;2.0;2;2;-0.2867163553318228;-0.287682005778624;0.7507246376811594;0.7500000500048705
353;4883;-0.28768130498712857;0.7500005756757336;0.0;1.0;2.0;2;2;-0.2867382309470745;-0.2876820057787288;0.7507082152974505;0.7500000500047904
361;4883;-0.28768130983021195;0.7500005720403544;0.0;1.0;2.0;2;2;-0.2867591374531795;-0.2876820057788354;0.7506925207756233;0.7500000500047105
369;4883;-0.2876813144833331;0.7500005685476392;0.0;1.0;2.0;2;2;-0.28677913785318854;-0.28768200577894376;0.7506775067750677;0.7500000500046304
377;4883;-0.28768131895836613;0.7500005651886669;0.0;1.0;2.0;2;2;-0.2867982898047732;-0.28768200577905034;0.7506631299734748;0.7500000500045504
385;4883;-0.2876813232662013;0.7500005619552605;0.0;1.0;2.0;2;2;-0.2868166461753523;-0.28768200577915515;0.7506493506493507;0.7500000500044705
393;4883;-0.2876813274168447;0.7500005588398937;0.0;1.0;2.0;2;2;-0.286834255529441;-0.2876820057792635;0.7506361323155216;0.7500000500043904
401;4883;-0.2876813314195112;0.7500005558356468;0.0;1.0;2.0;2;2;-0.28685116255769394;-0.2876820057793701;0.7506234413965087;0.7500000500043104
409;4883;-0.28768133528269973;0.7500005529361391;0.0;1.0;2.0;2;2;-0.2868674084556053;-0.2876820057794749;0.7506112469437652;0.7500000500042303
417;4883;-0.2876813390142523;0.7500005501354765;0.0;1.0;2.0;2;2;-0.28688303125864856;-0.2876820057795815;0.750599520383693;0.7500000500041504
425;4883;-0.2876813426214335;0.7500005474281984;0.0;1.0;2.0;2;2;-0.2868980661395728;-0.28768200577968983;0.7505882352941177;0.7500000500040703
433;4883;-0.28768134611096957;0.7500005448092588;0.0;1.0;2.0;2;2;-0.2869125456727524;-0.28768200577979464;0.7505773672055427;0.7500000500039903
441;4883;-0.28768134948910307;0.7500005422739612;0.0;1.0;2.0;2;2;-0.28692650006978315;-0.2876820057799012;0.7505668934240363;0.7500000500039103
449;4883;-0.2876813527616336;0.7500005398179571;0.0;1.0;2.0;2;2;-0.286939957389893;-0.2876820057800096;0.7505567928730512;0.7500000500038303
457;4883;-0.28768135593395766;0.7500005374371912;0.0;1.0;2.0;2;2;-0.28695294372826563;-0.28768200578011616;0.75054704595186;0.7500000500037503
465;4883;-0.28768135901110437;0.7500005351278813;0.0;1.0;2.0;2;2;-0.2869654833849289;-0.28768200578022274;0.7505376344086021;0.7500000500036703
473;4883;-0.2876813619977633;0.750000532886502;0.0;1.0;2.0;2;2;-0.28697759901651665;-0.2876820057803311;0.7505285412262156;0.7500000500035903
481;4883;-0.28768136489831714;0.750000530709778;0.0;1.0;2.0;2;2;-0.28698931177288056;-0.2876820057804359;0.7505197505197505;0.7500000500035102
489;4883;-0.2876813677168609;0.7500005285946187;0.0;1.0;2.0;2;2;-0.2870006414203017;-0.2876820057805425;0.7505112474437627;0.7500000500034303
497;4883;-0.2876813704572309;0.7500005265381473;0.0;1.0;2.0;2;2;-0.287011606452813;-0.28768200578064906;0.7505030181086519;0.7500000500033502
505;4883;-0.28768137312302106;0.7500005245376669;0.0;1.0;2.0;2;2;-0.2870222241929339;-0.28768200578075565;0.7504950495049505;0.7500000500032702
513;4883;-0.2876813757176037;0.7500005225906387;0.0;1.0;2.0;2;2;-0.28703251088298476;-0.287682005780864;0.7504873294346979;0.7500000500031903
521;4883;-0.287681378244147;0.7500005206946968;0.0;1.0;2.0;2;2;-0.28704248176800107;-0.2876820057809688;0.7504798464491362;0.7500000500031102
529;4883;-0.287681380705626;0.7500005188475872;0.0;1.0;2.0;2;2;-0.2870521511711086;-0.2876820057810754;0.7504725897920604;0.7500000500030302
537;4883;-0.28768138310484676;0.7500005170472237;0.0;1.0;2.0;2;2;-0.28706153256218236;-0.28768200578118375;0.750465549348231;0.7500000500029502
545;4883;-0.2876813854444458;0.7500005152916133;0.0;1.0;2.0;2;2;-0.2870706386204418;-0.28768200578128855;0.7504587155963303;0.7500000500028702
553;4883;-0.28768138772690904;0.7500005135788871;0.0;1.0;2.0;2;2;-0.2870794812916371;-0.28768200578139513;0.7504520795660036;0.7500000500027901
561;4883;-0.2876813899545892;0.7500005119072908;0.0;1.0;2.0;2;2;-0.2870880718403148;-0.2876820057815017;0.750445632798574;0.7500000500027102
569;4883;-0.28768139212970006;0.7500005102751536;0.0;1.0;2.0;2;2;-0.28709642089770604;-0.2876820057816101;0.7504393673110721;0.7500000500026301
577;4883;-0.28768139425433703;0.7500005086809006;0.0;1.0;2.0;2;2;-0.28710453850561013;-0.28768200578171665;0.7504332755632582;0.7500000500025501
585;4883;-0.28768139633048806;0.7500005071230458;0.0;1.0;2.0;2;2;-0.2871124341566853;-0.28768200578182324;0.7504273504273504;0.7500000500024702
593;4883;-0.287681398360026;0.7500005056001792;0.0;1.0;2.0;2;2;-0.28712011683148564;-0.2876820057819298;0.7504215851602024;0.7500000500023901
601;4883;-0.2876814003447303;0.7500005041109608;0.0;1.0;2.0;2;2;-0.28712759503252894;-0.2876820057820364;0.7504159733777038;0.7500000500023101
609;4883;-0.28768140228628686;0.7500005026541356;0.0;1.0;2.0;2;2;-0.28713487681569205;-0.287682005782143;0.7504105090311987;0.7500000500022301
617;4883;-0.28768140418629823;0.7500005012284883;0.0;1.0;2.0;2;2;-0.28714196981915396;-0.28768200578224956;0.7504051863857374;0.7500000500021501
625;4883;-0.28768140604628123;0.750000499832887;0.0;1.0;2.0;2;2;-0.28714888129012195;-0.28768200578235614;0.7504;0.75000005000207
633;4883;-0.2876814078676818;0.7500004984662425;0.0;1.0;2.0;2;2;-0.2871556181095345;-0.2876820057824627;0.7503949447077409;0.7500000500019901
641;4883;-0.2876814096518729;0.750000497127527;0.0;1.0;2.0;2;2;-0.2871621868149088;-0.2876820057825693;0.750390015600624;0.7500000500019101
649;4883;-0.2876814114001586;0.7500004958157642;0.0;1.0;2.0;2;2;-0.2871685936215007;-0.28768200578267766;0.7503852080123267;0.7500000500018301
657;4883;-0.287681413113786;0.7500004945300108;0.0;1.0;2.0;2;2;-0.2871748444419202;-0.28768200578278247;0.7503805175038052;0.7500000500017501
665;4883;-0.28768141479393755;0.7500004932693823;0.0;1.0;2.0;2;2;-0.28718094490433543;-0.28768200578288905;0.750375939849624;0.75000005000167
673;4883;-0.28768141644174494;0.7500004920330291;0.0;1.0;2.0;2;2;-0.28718690036936767;-0.28768200578299563;0.75037147102526;0.7500000500015901
681;4883;-0.2876814180582837;0.7500004908201479;0.0;1.0;2.0;2;2;-0.28719271594580764;-0.287682005783104;0.750367107195301;0.75000005000151
689;4883;-0.2876814196445847;0.7500004896299541;0.0;1.0;2.0;2;2;-0.2871983965052296;-0.2876820057832088;0.7503628447024674;0.75000005000143
697;4883;-0.28768142120162626;0.7500004884617223;0.0;1.0;2.0;2;2;-0.2872039466956009;-0.2876820057833154;0.7503586800573888;0.7500000500013501
705;4883;-0.28768142273035097;0.7500004873147468;0.0;1.0;2.0;2;2;-0.2872093709539696;-0.28768200578342196;0.750354609929078;0.75000005000127
713;4883;-0.287681424231653;0.7500004861883466;0.0;1.0;2.0;2;2;-0.28721467351828966;-0.2876820057835303;0.7503506311360448;0.7500000500011901
721;4883;-0.28768142570639244;0.7500004850818823;0.0;1.0;2.0;2;2;-0.2872198584384682;-0.2876820057836369;0.7503467406380028;0.75000005000111
729;4883;-0.2876814271553902;0.7500004839947394;0.0;1.0;2.0;2;2;-0.2872249295866771;-0.2876820057837435;0.7503429355281207;0.75000005000103
737;4883;-0.28768142857943013;0.7500004829263244;0.0;1.0;2.0;2;2;-0.28722989066700144;-0.28768200578385006;0.7503392130257802;0.75000005000095
745;4883;-0.2876814299792684;0.7500004818760758;0.0;1.0;2.0;2;2;-0.2872347452244606;-0.28768200578395664;0.7503355704697987;0.75000005000087
753;4883;-0.28768143135562696;0.7500004808434446;0.0;1.0;2.0;2;2;-0.28723949665345216;-0.28768200578406145;0.750332005312085;0.7500000500007901
761;4883;-0.28768143270919644;0.7500004798279168;0.0;1.0;2.0;2;2;-0.28724414820567556;-0.2876820057841698;0.7503285151116952;0.75000005000071
769;4883;-0.28768143404064256;0.75000047882899;0.0;1.0;2.0;2;2;-0.28724870299754457;-0.2876820057842764;0.7503250975292588;0.75000005000063
777;4883;-0.28768143535060026;0.7500004778461892;0.0;1.0;2.0;2;2;-0.28725316401715517;-0.28768200578438297;0.7503217503217503;0.75000005000055
785;4883;-0.2876814366396867;0.7500004768790578;0.0;1.0;2.0;2;2;-0.28725753413082167;-0.28768200578448955;0.7503184713375797;0.75000005000047
793;4883;-0.2876814379084854;0.7500004759271431;0.0;1.0;2.0;2;2;-0.2872618160892175;-0.28768200578459613;0.7503152585119798;0.75000005000039
801;4883;-0.2876814391575624;0.75000047499003;0.0;1.0;2.0;2;2;-0.2872660125331521;-0.2876820057847045;0.7503121098626716;0.75000005000031
809;4883;-0.28768144038746346;0.7500004740673083;0.0;1.0;2.0;2;2;-0.28727012599899293;-0.2876820057848093;0.7503090234857849;0.75000005000023
817;4883;-0.2876814415987089;0.7500004731585888;0.0;1.0;2.0;2;2;-0.2872741589237915;-0.2876820057849159;0.7503059975520195;0.75000005000015
825;4883;-0.2876814427918028;0.7500004722634905;0.0;1.0;2.0;2;2;-0.2872781136500846;-0.28768200578502245;0.7503030303030302;0.75000005000007
833;4882;-0.2876814438521507;0.7500004714679592;0.0;1.0;2.0;2;2;-0.28728199243044195;-0.2876820057714724;0.7503001200480192;0.7500000500102321
841;4882;-0.2876814450106109;0.7500004705988469;0.0;1.0;2.0;2;2;-0.28728579743173555;-0.28768200577158076;0.7502972651605232;0.750000050010152
849;4882;-0.2876814461523174;0.7500004697423097;0.0;1.0;2.0;2;2;-0.2872895307391845;-0.28768200577168734;0.7502944640753828;0.7500000500100721
857;4882;-0.28768144727770184;0.7500004688980204;0.0;1.0;2.0;2;2;-0.2872931943601609;-0.2876820057717939;0.750291715285881;0.750000050009992
865;4882;-0.2876814483871805;0.7500004680656658;0.0;1.0;2.0;2;2;-0.28729679022778853;-0.2876820057719005;0.7502890173410405;0.750000050009912
873;4882;-0.28768144948115654;0.7500004672449432;0.0;1.0;2.0;2;2;-0.28730032020435026;-0.2876820057720071;0.7502863688430699;0.7500000500098319
881;4882;-0.2876814505600191;0.750000466435565;0.0;1.0;2.0;2;2;-0.28730378608449403;-0.28768200577211367;0.7502837684449489;0.7500000500097519
889;4882;-0.28768145162414177;0.7500004656372424;0.0;1.0;2.0;2;2;-0.2873071895982813;-0.28768200577222025;0.750281214848144;0.7500000500096718
897;4882;-0.2876814526738869;0.7500004648497164;0.0;1.0;2.0;2;2;-0.2873105324140681;-0.2876820057723286;0.750278706800446;0.7500000500095918
905;4882;-0.28768145370960535;0.7500004640727075;0.0;1.0;2.0;2;2;-0.2873138161412294;-0.2876820057724352;0.7502762430939226;0.7500000500095118
913;4882;-0.28768145473163426;0.7500004633059774;0.0;1.0;2.0;2;2;-0.28731704233274247;-0.28768200577254177;0.7502738225629791;0.7500000500094318
921;4882;-0.28768145574029796;0.7500004625492717;0.0;1.0;2.0;2;2;-0.2873202124876366;-0.2876820057726466;0.750271444082519;0.7500000500093518
929;4882;-0.28768145673591566;0.7500004618023586;0.0;1.0;2.0;2;2;-0.28732332805331406;-0.28768200577275493;0.7502691065662002;0.7500000500092717
937;4882;-0.28768145771878945;0.7500004610650043;0.0;1.0;2.0;2;2;-0.287326390427757;-0.2876820057728615;0.7502668089647813;0.7500000500091917
945;4882;-0.287681458689215;0.750000460336992;0.0;1.0;2.0;2;2;-0.28732940096161563;-0.2876820057729663;0.7502645502645503;0.7500000500091116
953;4882;-0.2876814596474802;0.7500004596181067;0.0;1.0;2.0;2;2;-0.2873323609601943;-0.2876820057730747;0.7502623294858342;0.7500000500090316
961;4882;-0.2876814605938581;0.7500004589081384;0.0;1.0;2.0;2;2;-0.28733527168534323;-0.28768200577318126;0.7502601456815817;0.7500000500089516
969;4882;-0.2876814615286193;0.7500004582068883;0.0;1.0;2.0;2;2;-0.2873381343572472;-0.28768200577328784;0.7502579979360166;0.7500000500088716
977;4882;-0.28768146245202003;0.7500004575141633;0.0;1.0;2.0;2;2;-0.28734095015613104;-0.2876820057733944;0.7502558853633572;0.7500000500087916
985;4882;-0.28768146336431427;0.7500004568297706;0.0;1.0;2.0;2;2;-0.28734372022388754;-0.287682005773501;0.750253807106599;0.7500000500087115
993;4882;-0.28768146426574426;0.7500004561535281;0.0;1.0;2.0;2;2;-0.2873464456656132;-0.2876820057736076;0.7502517623363545;0.7500000500086315
1001;4882;-0.287681465156544;0.7500004554852673;0.0;1.0;2.0;2;2;-0.287349127551086;-0.28768200577371417;0.7502497502497503;0.7500000500085514
1009;4882;-0.28768146603694467;0.7500004548248043;0.0;1.0;2.0;2;2;-0.28735176691616005;-0.2876820057738225;0.7502477700693756;0.7500000500084715
1017;4882;-0.28768146690716806;0.7500004541719802;0.0;1.0;2.0;2;2;-0.28735436476410303;-0.28768200577392733;0.7502458210422812;0.7500000500083914
1;4882;-0.28768146776742665;0.7500004535266338;0.0;1.0;2.0;2;2;-0.2873569220668646;-0.2876820057740357;0.7502439024390244;0.7500000500083114
13;4883;-0.9808234648351335;0.3750021953949539;0.0;1.0;3.0;3;3;-0.9555114450274365;-0.9808291863341392;0.38461538461538464;0.3750000250040957
29;4883;-0.9808263108789862;0.3750011083407916;0.0;1.0;3.0;3;3;-0.9694005571881035;-0.9808291863343541;0.3793103448275862;0.37500002500401564
45;4883;-0.9808271416246973;0.3750007938729902;0.0;1.0;3.0;3;3;-0.9734491457141035;-0.9808291863345655;0.37777777777777777;0.37500002500393564
61;4883;-0.98082753856821;0.3750006440649115;0.0;1.0;3.0;3;3;-0.9753796482441617;-0.9808291863347804;0.3770491803278688;0.3750000250038556
77;4883;-0.9808277715300823;0.3750005562791686;0.0;1.0;3.0;3;3;-0.97650959186721;-0.9808291863349936;0.37662337662337664;0.37500002500377555
93;4883;-0.9808279249791491;0.37500049851023615;0.0;1.0;3.0;3;3;-0.9772514316638428;-0.9808291863352068;0.3763440860215054;0.37500002500369556
109;4883;-0.9808280338639754;0.3750004575445616;0.0;1.0;3.0;3;3;-0.9777758155248355;-0.9808291863354199;0.3761467889908257;0.3750000250036155
125;4883;-0.9808281152637689;0.37500042693372376;0.0;1.0;3.0;3;3;-0.9781661355922431;-0.9808291863356331;0.376;0.3750000250035355
141;4883;-0.9808281785150688;0.37500040315606775;0.0;1.0;3.0;3;3;-0.9784679768260465;-0.9808291863358463;0.375886524822695;0.3750000250034555
157;4883;-0.9808282291528413;0.3750003841253786;0.0;1.0;3.0;3;3;-0.978708361442588;-0.9808291863360612;0.37579617834394907;0.3750000250033755
173;4883;-0.9808282706667432;0.3750003685270898;0.0;1.0;3.0;3;3;-0.9789043246021425;-0.9808291863362744;0.37572254335260113;0.37500002500329543
189;4883;-0.9808283053660568;0.37500035549167354;0.0;1.0;3.0;3;3;-0.9790671380183271;-0.9808291863364875;0.37566137566137564;0.3750000250032154
205;4883;-0.9808283348399716;0.3750003444209749;0.0;1.0;3.0;3;3;-0.9792045572847243;-0.9808291863367007;0.375609756097561;0.3750000250031354
221;4883;-0.9808283602179965;0.37500033488997664;0.0;1.0;3.0;3;3;-0.9793220937211542;-0.9808291863369138;0.3755656108597285;0.37500002500305535
237;4883;-0.9808283823250374;0.37500032658836685;0.0;1.0;3.0;3;3;-0.9794237714029919;-0.980829186337127;0.3755274261603376;0.37500002500297536
253;4883;-0.9808284017776316;0.3750003192842679;0.0;1.0;3.0;3;3;-0.9795125971269796;-0.9808291863373402;0.37549407114624506;0.3750000250028953
269;4883;-0.9808284190458622;0.37500031280091467;0.0;1.0;3.0;3;3;-0.9795908627605794;-0.9808291863375551;0.3754646840148699;0.3750000250028153
285;4883;-0.9808284344944461;0.3750003070011869;0.0;1.0;3.0;3;3;-0.979660345806745;-0.9808291863377683;0.37543859649122807;0.3750000250027353
301;4883;-0.9808284484107136;0.3750003017770799;0.0;1.0;3.0;3;3;-0.9797224460365346;-0.9808291863379814;0.3754152823920266;0.3750000250026553
317;4883;-0.9808284610241167;0.3750002970423503;0.0;1.0;3.0;3;3;-0.9797782807657507;-0.9808291863381946;0.3753943217665615;0.3750000250025753
333;4883;-0.9808284725201198;0.37500029272729746;0.0;1.0;3.0;3;3;-0.9798287526781424;-0.9808291863384078;0.37537537537537535;0.37500002500249524
