start;log_step;h_step;loss;max_value;max_value_step;max_ratio;ratio_1_until_h;avg_v2_until_h;count_1_until_h;count_2_until_h;count_3_until_h;count_4_plus_until_h;initial_dmax;initial_cmax;initial_pmax;initial_pavg;log_value;log_delta_at_log_step;dmax_at_log_step;dmax_delta_at_log_step;cmax_at_log_step;cmax_delta_at_log_step;pmax_at_log_step;pmax_delta_at_log_step;pavg_at_log_step;h_delta_at_log_step;local_debt_at_log_step;classification
12223675;4;86;82;6881258609;84;562.9451543009774;0.6744186046511628;1.5813953488372092;58;17;8;3;7.908275033173183;0.6601499971153757;1.0;0.675;7735295;-0.45758102339880047;9.797000057692486;1.888725024519303;0.0;-0.6601499971153757;1.0;0.0;0.7;0.09106648338006451;-0.6601499971153757;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
13751635;2;84;82;6881258609;82;500.39566996942546;0.6785714285714286;1.5833333333333333;57;16;8;3;7.797000057692486;0.8300749985576878;1.0;0.6875;7735295;-0.5753641045043256;9.797000057692486;2.0;0.0;-0.8300749985576878;1.0;0.0;0.7;0.00953814545240661;-0.8300749985576878;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
11633759;5;85;80;15523957313;81;1334.3887657463079;0.6705882352941176;1.6;57;18;5;5;9.797000057692486;0.07518749639421962;1.0;0.7;11042983;-0.05211592650168129;10.457150054807869;0.6601499971153828;1.202999942307514;1.1278124459132943;1.0;0.0;0.6625;0.09889169931322783;-0.07518749639421962;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
2959003;31;108;77;4216452893;88;1424.957288992272;0.6481481481481481;1.5462962962962963;70;25;8;5;8.342862541105902;0.8661624776441599;1.0;0.65;1623323;-0.6003771043705406;11.342862541105902;3.0;0.0;-0.8661624776441599;1.0;0.0;0.65;0.265607769958784;-0.8661624776441599;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
3328879;29;106;77;4216452893;86;1266.628463515796;0.6509433962264151;1.5471698113207548;69;24;8;5;8.172937539663579;1.0360874790864756;1.0;0.6625;1623323;-0.7181603277778343;11.342862541105902;3.169925001442323;0.0;-1.0360874790864756;1.0;0.0;0.65;0.20050129699860975;-1.0360874790864756;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
16098751;47;124;77;3178390008005;107;197430.8446664589;0.7096774193548387;1.5564516129032258;88;17;11;8;10.797000057692486;0.5067624661056698;1.0;0.725;11330303;-0.3512608734992888;18.09775004326937;7.300749985576886;0.0;-0.5067624661056698;1.0;0.0;0.725;1.7081519964454124;-0.5067624661056698;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
2826655;15;85;70;397813781;84;140.73658829959794;0.6352941176470588;1.5529411764705883;54;22;6;3;5.908275033173183;0.3007499855768785;1.0;0.6375;2417531;-0.15634726234117124;7.362412549759767;1.4541375165865844;2.957887444470984;2.6571374588941055;1.0;0.0;0.6375;0.17109711853624887;-0.2255624891826571;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
9363103;44;112;68;8442986561;92;901.7295399826319;0.625;1.5892857142857142;70;31;4;7;7.13383752235584;0.26164996826912557;1.0;0.625;7810079;-0.18136167360655797;10.078200034615492;2.9443625122596515;12.202999942307514;11.941349974038388;1.0;0.0;0.5875;0.28481933060499287;-0.26164996826912557;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
17089695;46;112;66;9751819877;96;570.6257412434803;0.6517857142857143;1.5625;73;22;10;7;5.228575027403934;1.1473624545671726;1.0;0.6375;16036975;-0.06357865664386964;9.2481250360578;4.019550008653866;5.787962443028675;4.640599988461503;1.0;0.0;0.6125;0.9226773461253686;-0.09172496682681697;VERO_RIBELLE+DMAX_CRESCE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
7802063;41;99;58;5936080241;95;760.8346973101858;0.6161616161616161;1.5555555555555556;61;25;11;2;6.042112555529016;0.4315749697114484;1.0;0.625;7713145;-0.01146216969977587;9.587975038942432;3.5458624834134156;14.202999942307514;13.771424972596066;0.75;-0.25;0.5875;0.4932365764781004;-0.01653747043259557;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
5851547;41;98;57;5936080241;94;1014.4463064211908;0.6122448979591837;1.5510204081632653;60;26;10;2;6.457150054807869;0.01653747043259557;1.0;0.6125;5784859;-0.011462083759765207;10.00301253822127;3.5458624834134014;14.202999942307514;14.186462471874918;1.0;0.0;0.5875;0.5557855374397356;-0.01653747043259557;VERO_RIBELLE_ESTREMO+DMAX_CRESCE+ALTA_PRESSIONE_PMAX+ESPLOSIONE_FORTE
6582991;39;96;57;5936080241;92;901.7299645404346;0.6145833333333334;1.5520833333333333;59;25;10;2;6.287225053365546;0.18646247187491127;1.0;0.625;5784859;-0.1292452143578;10.00301253822127;3.715787484855724;14.202999942307514;14.016537470432603;1.0;0.0;0.5875;0.4906791572888203;-0.18646247187491127;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
6248699;34;90;56;5936080241;87;949.9705844368564;0.6111111111111112;1.5333333333333334;55;26;7;2;8.212037556971325;0.11127497548069698;1.0;0.625;5784859;-0.07712929511083644;10.00301253822127;1.7909749812499456;14.202999942307514;14.091724966826817;1.0;0.0;0.5875;0.0015919506343387013;-0.11127497548069698;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
10806207;52;106;54;3902111009;100;361.09904326282106;0.6981132075471698;1.5566037735849056;74;18;7;7;6.6270750562501775;0.5819499624998912;1.0;0.725;7219199;-0.40337668634085055;9.078200034615492;2.451124978365314;8.202999942307514;7.621049979807623;1.0;0.0;0.6375;0.054306808207208235;-0.5819499624998912;VERO_RIBELLE+DMAX_CRESCE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
17943017;1;55;54;1243023893;19;69.27619212532653;0.6363636363636364;1.5818181818181818;35;14;2;4;7.797000057692486;0.4150374992788439;0.7894736842105263;0.675;13457263;-0.2876820538744518;8.797000057692486;1.0;0.0;-0.4150374992788439;1.0;0.21052631578947367;0.6875;0.06792696584075841;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
6064731;10;62;52;46682405;17;7.697357887761221;0.5967741935483871;1.6290322580645162;37;16;6;3;2.9443625122596515;4.97743745312485;1.0;0.65;5464423;-0.10423165348357699;5.457150054807869;2.5127875425482173;4.827062460336421;-0.15037499278842859;1.0;0.0;0.6875;0.6038601082135813;-0.15037499278843924;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
6047369;1;48;47;167764769;27;27.741778118715757;0.5;1.6041666666666667;24;20;3;1;4.797000057692486;3.4120249610575684;0.6923076923076923;0.575;4535527;-0.2876820173313934;5.797000057692486;1.0;2.9969874617787298;-0.4150374992788386;1.0;0.3076923076923077;0.5875;0.09707679995466378;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
13725439;41;88;47;1448750609;85;105.55222379408046;0.5909090909090909;1.5681818181818181;52;25;9;2;5.774437510817343;0.01653747043259557;1.0;0.6;13569007;-0.011462677266649735;6.738350031730874;0.9639125209135315;4.787962443028675;4.77142497259608;1.0;0.0;0.5875;0.11529007941125613;-0.01653747043259557;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
19973351;10;54;44;157965713;41;7.908823762221973;0.5740740740740741;1.5925925925925926;31;16;6;1;3.287225053365546;1.9022499567306284;1.0;0.5875;17996315;-0.10423192033766071;3.8721875540867075;0.5849625007211614;1.7518749639421998;-0.15037499278842859;1.0;0.0;0.6375;0.06406882964791905;-0.15037499278843924;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
8717095;5;47;42;688642013;33;78.99902582224927;0.6170212765957447;1.6170212765957446;29;10;6;2;6.303762523798149;1.5067624661056698;1.0;0.6375;8274431;-0.052115882645209055;6.6270750562501775;0.32331253245202873;1.4315749697114484;-0.0751874963942214;1.0;0.0;0.625;0.04066725133318627;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
8063159;3;44;41;167764769;28;20.80633272889695;0.5227272727272727;1.5909090909090908;23;17;3;1;4.37895002019237;3.827062460336421;1.0;0.575;6803291;-0.16989894952145512;5.212037556971325;0.8330875367789545;3.581949962499891;-0.24511249783653;1.0;0.0;0.575;0.07071893571174925;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
11836059;20;61;41;157965713;44;13.346141059283331;0.5737704918032787;1.5901639344262295;35;18;7;1;4.042112555529016;1.1473624545671726;1.0;0.575;9608873;-0.20846377688584994;6.6270750562501775;2.5849625007211614;0.846612468990287;-0.3007499855768856;0.875;-0.125;0.6375;0.48684822288338125;-0.3007499855768785;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
11997543;8;49;41;157965713;32;13.166505258618368;0.5918367346938775;1.5918367346938775;29;13;6;1;4.457150054807869;1.1669124632210384;1.0;0.6375;9608873;-0.22201493639201075;6.6270750562501775;2.1699250014423086;0.846612468990287;-0.3202999942307514;0.875;-0.125;0.6375;0.35767306383875663;-0.3202999942307514;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
13315567;18;59;41;157965713;42;11.863235940309565;0.576271186440678;1.5932203389830508;34;17;7;1;3.8721875540867075;1.3172874560094812;1.0;0.5875;9608873;-0.3262468594797774;6.6270750562501775;2.75488750216347;0.846612468990287;-0.4706749870191942;0.875;-0.125;0.6375;0.42174189073656976;-0.47067498701919064;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
19710555;17;58;41;831398849;40;42.18038756392197;0.5689655172413793;1.5689655172413792;33;18;6;1;5.398500028846243;0.05563748774034849;1.0;0.6125;18964891;-0.03856485136860499;6.532337551202076;1.133837522355833;3.3729249437498225;3.317287456009474;1.0;0.0;0.6;0.1793910312107485;-0.05563748774034849;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
1835049;1;41;40;68802929;38;37.493782999800004;0.6341463414634146;1.6341463414634145;26;10;2;3;5.797000057692486;2.9217999653845084;0.8;0.6875;1376287;-0.28768189080360607;6.797000057692486;1.0;2.5067624661056698;-0.4150374992788386;1.0;0.19999999999999996;0.7;0.06476923417476144;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
19730459;13;52;39;208059677;40;10.545100699380587;0.5576923076923077;1.6538461538461537;29;16;5;2;4.797000057692486;3.581949962499891;1.0;0.625;14999737;-0.27413091621362895;7.797000057692486;3.0;3.1864624718749113;-0.3954874906249799;0.6666666666666666;-0.33333333333333337;0.6375;0.4777337085051201;-0.3954874906249728;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE
11692123;17;55;38;208059677;43;17.794858726682914;0.5636363636363636;1.6363636363636365;31;17;5;2;4.797000057692486;2.827062460336421;1.0;0.625;11249803;-0.03856474982135438;8.797000057692486;4.0;2.7714249725960656;-0.055637487740355596;1.0;0.0;0.65;1.0831043748108584;-0.05563748774034849;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
13153639;15;53;38;208059677;41;15.817651449914354;0.5660377358490566;1.6415094339622642;30;16;5;2;5.212037556971325;2.9969874617787298;1.0;0.625;11249803;-0.15634783299310584;8.797000057692486;3.5849625007211614;2.7714249725960656;-0.2255624891826642;1.0;0.0;0.65;0.8542085418843008;-0.2255624891826571;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
10122927;5;42;37;157965713;29;15.604746828659339;0.5714285714285714;1.5714285714285714;24;12;6;0;5.797000057692486;0.9217999653845084;1.0;0.6375;9608873;-0.05211590885776829;6.6270750562501775;0.8300749985576914;0.846612468990287;-0.0751874963942214;0.875;-0.125;0.6375;0.14506071563021194;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
15866975;5;41;36;193001453;13;12.163720747023298;0.6341463414634146;1.6097560975609757;26;7;6;2;4.042112555529016;2.4315749697114484;1.0;0.6625;15061231;-0.05211594641448514;5.797000057692486;1.75488750216347;2.356387473317227;-0.0751874963942214;1.0;0.0;0.675;0.44150817908311524;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
17850347;3;39;36;193001453;11;10.812196143862078;0.5897435897435898;1.6153846153846154;23;9;6;1;3.8721875540867075;2.601499971153757;1.0;0.65;15061231;-0.16989898907353407;5.797000057692486;1.9248125036057786;2.356387473317227;-0.24511249783653;1.0;0.0;0.675;0.3764018868711787;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
17996315;7;43;36;157965713;31;8.777669928538147;0.6046511627906976;1.5813953488372092;26;11;5;1;3.8721875540867075;1.7518749639421998;1.0;0.6375;9608873;-0.6274800722836389;6.6270750562501775;2.75488750216347;0.846612468990287;-0.9052624949519128;0.875;-0.125;0.6375;0.13354630317068583;-0.9052624949519075;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
1883311;5;40;35;208985741;27;110.96719607117466;0.625;1.6;25;9;4;2;6.797000057692486;2.846612468990287;1.0;0.6375;1787675;-0.05211550512101937;7.457150054807869;0.6601499971153828;2.7714249725960656;-0.0751874963942214;1.0;0.0;0.625;0.13498211896311219;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
7023195;11;46;35;208059677;34;29.624647614084473;0.5652173913043478;1.6304347826086956;26;15;3;2;7.797000057692486;2.091724966826817;1.0;0.6375;4746011;-0.39191376695128;10.042112555529016;2.24511249783653;1.5263124747595356;-0.5654124920672814;1.0;0.0;0.6375;0.25368010720496414;-0.5654124920672814;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
7340207;5;40;35;68802929;38;9.373431702947887;0.675;1.625;27;8;2;3;3.797000057692486;4.921799965384508;1.0;0.7;6967463;-0.05211587387334937;4.797000057692486;1.0;4.846612468990287;-0.0751874963942214;1.0;0.0;0.7;0.23013975101847706;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
7901095;9;44;35;208059677;32;26.33301801838859;0.5681818181818182;1.6363636363636365;25;14;3;2;8.212037556971325;2.2616499682691256;1.0;0.6375;4746011;-0.5096968817106262;10.042112555529016;1.8300749985576914;1.5263124747595356;-0.73533749350959;1.0;0.0;0.6375;0.024784242690813585;-0.7353374935095953;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
9786943;6;41;35;74319605;5;7.593750673729274;0.7073170731707317;1.6341463414634145;29;7;1;4;2.9248125036057804;5.336837464663347;1.0;0.7125;6967463;-0.33979798038411424;4.797000057692486;1.8721875540867057;4.846612468990287;-0.49022499567306;1.0;0.0;0.7;0.19912128463035828;-0.49022499567306355;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
19730463;17;52;35;208059677;40;10.545098561549214;0.5769230769230769;1.6538461538461537;30;14;6;2;4.797000057692486;3.581949962499891;1.0;0.6375;9492023;-0.7317120248972948;9.042112555529016;4.24511249783653;2.5263124747595356;-1.0556374877403556;1.0;0.0;0.6375;0.4885885991291481;-1.0556374877403485;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
2972615;5;39;34;22015709;34;7.406175707247659;0.5641025641025641;1.6666666666666667;22;12;3;2;2.888725024519303;3.1864624718749113;1.0;0.625;2821663;-0.05211560935978099;3.797000057692486;0.908275033173183;3.111274975480697;-0.07518749639421429;1.0;0.0;0.65;0.20445702482053463;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
3131643;10;44;34;22015709;39;7.030082611587591;0.5909090909090909;1.6590909090909092;26;12;3;3;2.8135375281250887;3.2616499682691256;1.0;0.625;2821663;-0.10423135950973617;3.797000057692486;0.9834625295673973;3.111274975480697;-0.15037499278842859;1.0;0.0;0.65;0.17564939855278716;-0.15037499278843924;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
14811731;2;36;34;114011165;17;7.697355899860725;0.5555555555555556;1.6111111111111112;20;10;6;0;5.797000057692486;1.356387473317227;1.0;0.625;8331599;-0.5753641073957549;7.797000057692486;2.0;0.5263124747595356;-0.8300749985576914;1.0;0.0;0.6375;0.009538142560977292;-0.8300749985576878;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
16986843;5;39;34;661940909;21;38.96785936032964;0.5897435897435898;1.564102564102564;23;12;3;1;6.797000057692486;2.1669124632210384;1.0;0.6375;16124231;-0.05211593161050487;7.212037556971325;0.4150374992788386;2.091724966826817;-0.0751874963942214;1.0;0.0;0.625;0.06635019307939771;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
18613575;10;43;33;367613549;33;19.74975516524902;0.6046511627906976;1.627906976744186;26;10;4;3;5.797000057692486;2.091724966826817;1.0;0.65;16771135;-0.10423189929953836;7.1173000519232374;1.3202999942307514;1.9413499740383813;-0.1503749927884357;1.0;0.0;0.6625;0.2699633488687212;-0.15037499278843924;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
1653409;1;31;30;68802929;28;41.612770342970194;0.6451612903225806;1.6451612903225807;20;8;0;3;7.797000057692486;2.7714249725960656;0.72;0.6875;1240057;-0.28768187084812347;8.797000057692486;1.0;2.356387473317227;-0.4150374992788386;0.7692307692307693;0.0492307692307693;0.7;0.01953848489947063;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
1240057;1;30;29;68802929;27;55.48368260491252;0.6666666666666666;1.6333333333333333;20;7;0;3;8.797000057692486;2.356387473317227;0.7692307692307693;0.7;930043;-0.2876818036469704;9.797000057692486;1.0;1.9413499740383813;-0.4150374992788457;1.0;0.23076923076923073;0.7125;0.07400009056216206;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
8331599;5;34;29;114011165;15;13.684187753155186;0.5588235294117647;1.588235294117647;19;10;5;0;7.797000057692486;0.5263124747595356;1.0;0.6375;7908511;-0.05211587321116262;8.797000057692486;1.0;0.4511249783653142;-0.0751874963942214;1.0;0.0;0.6375;0.2301397516806638;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
10544681;1;30;29;114011165;11;10.812196689496819;0.5333333333333333;1.6;16;10;4;0;7.797000057692486;0.8661624776441599;0.8;0.625;7908511;-0.2876820408402665;8.797000057692486;1.0;0.4511249783653142;-0.4150374992788457;1.0;0.19999999999999996;0.6375;0.06476908413810278;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
3096647;10;38;28;68802929;35;22.218525069211957;0.631578947368421;1.6578947368421053;24;9;2;3;5.6270750562501775;3.6766874675479784;1.0;0.675;2790131;-0.104231365086493;8.212037556971325;2.584962500721147;3.5263124747595356;-0.1503749927884428;1.0;0.0;0.7;0.6240693848990801;-0.15037499278843924;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
9617387;3;30;27;263212253;15;27.36837490266327;0.6333333333333333;1.6333333333333333;19;5;5;1;4.774437510817343;5.016537470432596;1.0;0.6375;8114671;-0.1698989482212543;5.797000057692486;1.0225625468751431;4.771424972596066;-0.24511249783653;1.0;0.0;0.6625;0.12377193983887835;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
10819561;1;28;27;263212253;13;24.327442952629962;0.6428571428571429;1.6428571428571428;18;4;5;1;4.797000057692486;5.186462471874911;0.7692307692307693;0.65;8114671;-0.28768204164338407;5.797000057692486;1.0;4.771424972596066;-0.4150374992788457;1.0;0.23076923076923073;0.6625;0.07399985256574837;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
14059575;3;30;27;114011165;12;8.109147324865795;0.5666666666666667;1.6;17;8;5;0;7.042112555529016;1.2811999769230056;1.0;0.625;11862767;-0.16989898674383497;8.797000057692486;1.75488750216347;1.0360874790864756;-0.24511249783653;1.0;0.0;0.6375;0.3288228887970348;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
14999727;5;32;27;416118941;27;27.741767633504264;0.625;1.65625;20;8;3;1;7.797000057692486;3.356387473317227;1.0;0.65;14238023;-0.05211593886079058;8.457150054807869;0.6601499971153828;3.2811999769230056;-0.0751874963942214;1.0;0.0;0.625;0.13498168522334453;-0.07518749639421962;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
17395179;3;30;27;428953805;25;24.659349869294246;0.5666666666666667;1.6333333333333333;17;8;4;1;7.797000057692486;1.4511249783653142;1.0;0.65;14677183;-0.16989898782482982;9.797000057692486;2.0;1.2060124805287842;-0.24511249783653;1.0;0.0;0.675;0.3974543871102689;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
19569577;1;28;27;428953805;23;21.919421405991557;0.5714285714285714;1.6428571428571428;16;7;4;1;8.797000057692486;1.6210499798076299;0.8333333333333334;0.6625;14677183;-0.2876820554185393;9.797000057692486;1.0;1.2060124805287842;-0.4150374992788457;1.0;0.16666666666666663;0.675;0.05476906955982841;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
2064431;13;39;26;68802929;36;33.32779298508887;0.6410256410256411;1.641025641025641;25;9;2;3;6.212037556971325;3.091724966826817;1.0;0.6875;1569449;-0.2741300413024259;9.042112555529016;2.8300749985576914;2.6962374762018513;-0.3954874906249657;0.8888888888888888;-0.11111111111111116;0.7;0.49682224967914124;-0.3954874906249728;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
2752575;14;40;26;68802929;37;24.99584171185163;0.675;1.65;27;7;2;4;5.797000057692486;3.5067624661056698;1.0;0.7125;1569449;-0.561812234852944;9.042112555529016;3.24511249783653;2.6962374762018513;-0.8105249899038185;0.8888888888888888;-0.11111111111111116;0.7;0.33780168090506635;-0.8105249899038149;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
6822823;8;34;26;46682405;15;6.842095273466716;0.5882352941176471;1.6176470588235294;20;9;3;2;3.2120375569713246;5.147362454567173;1.0;0.65;5464423;-0.22201478074427605;5.457150054807869;2.245112497836544;4.827062460336421;-0.3202999942307514;1.0;0.0;0.6875;0.4162257184768805;-0.3202999942307514;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
13196907;3;29;26;96422885;22;7.3064760553363;0.4827586206896552;1.6896551724137931;14;12;1;2;5.797000057692486;3.0360874790864756;1.0;0.6125;11134891;-0.16989897224604533;7.797000057692486;2.0;2.7909749812499456;-0.24511249783653;1.0;0.0;0.6375;0.3974544026890463;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
18579947;3;29;26;226001285;13;12.163720650010466;0.6551724137931034;1.6206896551724137;19;6;1;3;3.604512509375027;6.261649968269126;1.0;0.675;15676831;-0.16989899094748395;4.212037556971325;0.6075250475962974;6.016537470432596;-0.24511249783653;1.0;0.0;0.6875;0.007561397314574947;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
19795361;1;27;26;96422885;21;4.870983913857393;0.48148148148148145;1.6666666666666667;13;12;0;2;5.797000057692486;3.62104997980763;0.6153846153846154;0.6125;14846521;-0.28768205561281945;6.797000057692486;1.0;3.206012480528784;-0.4150374992788457;0.6274509803921569;0.012066365007541435;0.625;0.008388978867809982;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE
438699;3;28;25;6085205;27;13.871025463928571;0.5714285714285714;1.6785714285714286;16;10;1;1;3.927825041827049;3.2811999769230056;1.0;0.6;370153;-0.16989709502889028;5.212037556971325;1.2842125151442758;3.0360874790864756;-0.24511249783653;0.75;-0.25;0.6125;0.12203578414660043;-0.24511249783653177;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
1376287;15;40;25;68802929;37;49.99170158549779;0.65;1.625;26;9;2;3;6.797000057692486;2.5067624661056698;1.0;0.7;1177087;-0.15634655105978368;9.457150054807869;2.660149997115383;2.2811999769230056;-0.2255624891826642;1.0;0.0;0.7;0.5952623228080007;-0.2255624891826571;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
4893471;17;42;25;68802929;39;14.060148512170604;0.6666666666666666;1.6666666666666667;28;8;2;4;3.8135375281250887;4.336837464663347;1.0;0.7;4708349;-0.03856455184501861;7.457150054807869;3.64361252668278;4.281199976923006;-0.055637487740341385;0.875;-0.125;0.6875;0.9458160802583642;-0.05563748774034849;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_DENSITA_V2_1+ALTA_PRESSIONE_PMAX
8995561;1;26;25;155794589;19;17.319052030218014;0.5769230769230769;1.6153846153846154;15;8;2;1;5.02256254687515;1.2060124805287842;0.75;0.6375;6746671;-0.28768203539646997;5.797000057692486;0.7744375108173358;0.7909749812499456;-0.4150374992788386;1.0;0.25;0.65;0.016611592610747294;-0.4150374992788439;VERO_RIBELLE+DMAX_CRESCE+CMAX_SCENDE+ALTA_PRESSIONE_PMAX
14044655;43;68;25;1314979397;30;93.62845844201941;0.5882352941176471;1.588235294117647;40;21;3;4;6.548875021634686;0.846612468990287;1.0;0.625;7810079;-0.5868268173154529;10.078200034615492;3.529325012980806;12.202999942307514;11.356387473317227;1.0;0.0;0.5875;0.060692562119655236;-0.846612468990287;VERO_RIBELLE+DMAX_CRESCE+ALTA_PRESSIONE_PMAX
