start;log_step;log_value;h_step;h_value;loss;initial_debt;initial_debt_step;future_debt_at_log_step;future_debt_step_at_log_step;future_debt_delta_at_log_step;log_delta_at_log_step;h_delta_at_log_step;local_debt_at_log_step;max_value;max_value_step;max_ratio;avg_v2_until_h;ratio_1_until_h;max_run_1_until_h;count_1_until_h;count_2_until_h;count_3_until_h;count_4_plus_until_h;prefix_100_v2
3792111;11;1281283;13;360361;2;8.212037556971325;79;11.287225053365546;74;3.0751874963942214;-1.0850609364457924;0.2987734369316073;-1.5654124920672814;72890765;9;19.22168549391091;1.8461538461538463;0.6923076923076923;5;9;1;1;2;1,1,1,2,1,1,1,1,1,3,6,1,4
4679467;3;3948301;5;277615;2;0.5849625007211561;1;1.797000057692486;80;1.21203755697133;-0.16989885475505417;0.3755180458820443;-0.24511249783653177;7019201;1;1.500000106849776;2.4;0.2;1;1;2;1;1;1,2,2,3,4
1539281;1;1154461;2;432923;1;11.797000057692486;80;12.797000057692486;80;1.0;-0.2876818559004839;0.16231814409951612;-0.4150374992788439;1539281;0;1.0;2.5;0.0;0;0;1;1;0;2,3
1934555;5;1836317;6;688619;1;3.797000057692486;80;4.457150054807869;76;0.6601499971153828;-0.05211539062672621;0.24495210807519607;-0.07518749639421962;4896845;4;2.5312513730547854;1.8333333333333333;0.5;2;3;1;2;0;1,2,1,1,3,3
2177691;15;1862497;16;1396873;1;8.457150054807869;76;8.947375050480929;70;0.49022499567306;-0.15634708063554115;0.06425416741733586;-0.2255624891826571;23545637;11;10.812202925024717;1.625;0.625;3;10;4;0;2;1,2,1,1,1,2,1,1,2,1,1,4,1,1,4,2
2399695;8;1921925;9;360361;1;9.797000057692486;80;10.702262552644399;73;0.9052624949519128;-0.22201435801030556;0.1853537647180552;-0.3202999942307514;8098973;3;3.375000989709109;1.8888888888888888;0.5555555555555556;3;5;1;2;1;1,1,1,3,1,2,1,3,4
2442615;3;2060957;4;772859;1;3.2120375569713246;79;3.6270750562501775;78;0.4150374992788528;-0.16989874870103883;0.016868125974444953;-0.24511249783653177;5495885;2;2.250000511746632;2.0;0.5;2;2;0;2;0;1,1,3,3
2449903;13;1862497;14;1396873;1;8.287225053365546;74;8.947375050480929;70;0.6601499971153828;-0.2741303714040981;0.022937127297824156;-0.3954874906249728;23545637;9;9.610844592622646;1.6428571428571428;0.6428571428571429;3;9;3;0;2;1,1,1,2,1,1,2,1,1,4,1,1,4,2
2480115;2;1395065;3;1046299;1;7.797000057692486;80;9.212037556971325;79;1.4150374992788386;-0.5753639208996386;0.06140295377583882;-0.8300749985576878;3720173;1;1.5000002016035547;2.0;0.3333333333333333;1;1;1;1;0;1,3,2
2580967;18;1862497;19;1396873;1;8.212037556971325;79;8.947375050480929;70;0.7353374935096042;-0.3262460743807516;0.00465579769857033;-0.47067498701919064;23545637;14;9.122796610727685;1.631578947368421;0.631578947368421;2;12;4;1;2;1,1,2,1,1,3,1,1,2,1,1,2,1,1,4,1,1,4,2
3509623;3;2961245;4;1110467;1;1.774437510817343;15;2.2120375569713246;79;0.43760004615398174;-0.1698988362884961;0.027021184480795685;-0.24511249783653177;7896653;2;2.2500003561636106;2.0;0.5;2;2;0;2;0;1,1,3,3
3509627;5;3331405;6;1249277;1;1.774437510817343;15;2.042112555529016;77;0.26767504471167314;-0.05211562709443385;0.06833814302581907;-0.07518749639421962;5922497;3;1.6875004095876855;1.8333333333333333;0.3333333333333333;1;2;3;1;0;1,2,1,2,2,3
4104753;1;3078565;2;577231;1;9.797000057692486;80;10.797000057692486;80;1.0;-0.28768199124511185;0.16231800875488817;-0.4150374992788439;4104753;0;1.0;3.0;0.0;0;0;1;0;1;2,4
4104755;2;2308925;3;865847;1;9.797000057692486;80;11.797000057692486;80;2.0;-0.5753640095591823;0.3246359904408177;-0.8300749985576878;6157133;1;1.5000001218099497;2.3333333333333335;0.3333333333333333;1;1;0;2;0;1,3,3
4375623;17;4210093;18;1578785;1;2.192487548317459;67;2.437600046153989;64;0.24511249783653;-0.03856417196007378;0.07173645206636473;-0.05563748774034849;19958957;14;4.561397771243089;1.6666666666666667;0.4444444444444444;2;8;8;2;0;1,1,2,2,1,2,2,1,2,1,1,2,1,1,3,2,2,3
4685103;22;4278949;23;802303;1;4.212037556971325;79;4.947375050480929;70;0.7353374935096042;-0.09068048181635113;0.2402213902629708;-0.13082498413456278;85482449;14;18.24558584944664;1.6956521739130435;0.5652173913043478;5;13;6;2;2;1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,3,1,3,1,1,2,4,4
4752839;5;4511485;6;1691807;1;10.532337551202076;71;11.212037556971325;79;0.6797000057692486;-0.05211575610464436;0.25374924649151753;-0.07518749639421962;10693889;2;2.2500002630007034;1.8333333333333333;0.3333333333333333;2;2;3;1;0;1,1,2,2,2,3
4864887;3;4104749;4;1539281;1;9.362412549759767;69;9.797000057692486;80;0.4345875079327186;-0.16989889214586107;0.02566548642386232;-0.24511249783653177;10945997;2;2.2500002569432755;2.0;0.5;2;2;0;2;0;1,1,3,3
