family_rank;family_id;members_count;nodes_count;max_common_value;min_common_value;common_span;max_avg_step;min_avg_step;steps_to_1;total_v2;avg_v2;final_surplus;max_debt_trunk;max_debt_trunk_step;trunk_starts_dissipative;max_value_inside_trunk;max_value_inside_trunk_step;max_ratio_inside_trunk;biggest_drop_ratio;biggest_drop_v2;biggest_drop_step;biggest_drop_from;biggest_drop_to;prefix_60_v2_trunk;surplus_per_step;nodes_per_member
290;48bbab11ac4e;2;1;3644863;3644863;0;0.5;0.5;111;198;1.7837837837837838;22.06916241995168;13.37895002019237;28;False;38828142341;28;10652.839994534774;0.04687500000330086;6;58;4733618069;221888347;1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2,5,1,1,1,1,2,1,1,1,3,1,1,1,1,3,6,1,2;0.19882128306262775;0.5
291;5fb727eef938;2;1;3563177;3563177;0;0.5;0.5;123;217;1.7642276422764227;22.0496124112978;13.532337551202076;71;False;42216015293;71;11847.858047186543;0.005859375073857153;9;88;26444629;154949;2,1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,5,1,2,2,1,1,1,1;0.17926514155526668;0.5
292;d3f2dafc7d14;2;1;3540649;3540649;0;1.0;1.0;154;266;1.7272727272727273;21.915774888941968;12.117300051923237;72;False;15730912385;72;4442.946020630681;0.046875002167743235;6;119;7207957;337873;2,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,3,1,2,1,1,1,3,2,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,2,2,2,1,5,1,1,1;0.14231022655157122;0.5
293;adef897de0da;2;1;3339905;3339905;0;0.5;0.5;89;163;1.8314606741573034;21.938337435817118;12.473687525240464;35;False;18997161173;35;5687.9345888580665;0.023437500000411244;7;36;18997161173;445245965;2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,3,4,5,1,2,1,3,1,1,2,3,1,3,1,2,1,2,5,1,2,2,1,2,3;0.24649817343614738;0.5
294;81d133e667b8;2;1;3339817;3339817;0;0.5;0.5;89;163;1.8314606741573034;21.938337435817118;12.37895002019237;28;False;17789272325;28;5326.42127547707;0.02343750000740262;7;34;1055369429;24735221;2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,4,1,1,7,5,1,1,1,3,3,2,1,1,1,1,4,1,5,1,1,2,1,1,1,3,3,1,1,3,1;0.24649817343614738;0.5
295;94bde44d8c7c;2;1;3242665;3242665;0;0.5;0.5;103;185;1.796116504854369;21.748862425720915;13.568425030288552;42;False;39391746821;42;12147.954482192888;0.046875000044523274;6;57;350940053;16450315;2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,2,3,3,3,2,2,2,1,1,1,1,1,3,6,1,2,3;0.21115400413321278;0.5
296;d485364395d7;2;1;3233107;3233107;0;0.5;0.5;120;212;1.7666666666666666;21.804499913461257;13.813537528125089;39;False;46548912269;39;14397.578635349835;0.046875009889709954;6;83;1579925;74059;1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3,1,1,1,2,1,1,1;0.18170416594551048;0.5
297;2d08b799f25d;2;1;3219199;3219199;0;0.5;0.5;137;239;1.7445255474452555;21.860137401201627;15.418050037500109;52;False;140942996837;52;43782.00814457261;0.011719377107079787;8;95;6229;73;1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1,1,1,4,1,4,2,4,2,2,1;0.15956304672409946;0.5
298;43de626b05b6;2;1;3191911;3191911;0;0.5;0.5;144;250;1.7361111111111112;21.765399896153525;14.172937539663579;55;False;58956314129;55;18470.538222713603;0.09375000000188463;5;58;16581463349;1554512189;1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,3,5,3,1;0.15114861038995503;0.5
299;b266d5cfef91;2;1;3064033;3064033;0;0.5;0.5;209;353;1.6889952153110048;21.742837349278375;12.306775062019426;86;False;15523957313;86;5066.51113516075;0.0029296875005964495;10;90;1637292373;4796755;2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,4,3,1,1,1,2,2,2,1,1,2,1,3,2,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,2,1;0.10403271458984868;0.5
300;43d73c0f4d09;2;1;3037039;3037039;0;0.5;0.5;139;242;1.7410071942446044;21.690212399759304;14.02256254687515;65;False;50543191457;65;16642.25960121026;0.02343750000025733;7;75;30360157397;711566189;1,1,1,2,1,3,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1;0.15604469352344824;0.5
301;852d29e50141;2;1;3033959;3033959;0;0.5;0.5;120;212;1.7666666666666666;21.804499913461257;13.643612526682773;37;False;38828142341;37;12797.846754356271;0.04687500000330086;6;67;4733618069;221888347;1,1,2,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2,5,1,1,1,1,2,1,1,1;0.18170416594551048;0.5
302;31177fa12f3c;2;1;2989823;2989823;0;0.5;0.5;197;334;1.6954314720812182;21.762387357932255;12.908275033173183;46;False;22983893981;46;7687.376135978619;0.01171875029644643;8;138;13176917;154417;1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,5,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,3,1,3,2,3,3,3,1,1,1,2,1,2,2;0.1104689713600622;0.5
303;b8b0770e22a1;2;1;2983289;2983289;0;0.5;0.5;156;269;1.7243589743589745;21.745849887499645;14.097750043269372;60;False;52304792741;60;17532.593302559693;0.04687500178632082;6;84;8747029;410017;2,1,2,1,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1;0.13939647363781824;0.5
304;23192a046dc9;2;1;2884699;2884699;0;0.5;0.5;175;299;1.7085714285714286;21.631562373797692;12.568425030288552;42;False;17521602389;42;6073.979430436243;0.00585937500011147;9;43;17521602389;102665639;1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,9,1,1,2,1,2,3,2,1,4,1,3,1,4,1,1,1,4;0.12360892785027253;0.5
305;fdf9081e4a5e;2;1;2882815;2882815;0;0.5;0.5;134;234;1.7462686567164178;21.615024903365082;14.097750043269372;60;False;50543191457;60;17532.582374172467;0.02343750000025733;7;70;30360157397;711566189;1,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,2,1,1,1,1;0.1613061559952618;0.5
306;cd8a3f6c2bfe;2;1;2870431;2870431;0;0.5;0.5;139;242;1.7410071942446044;21.690212399759304;14.153387531009713;43;False;52304792741;43;18221.92999622705;0.04687500178632082;6;67;8747029;410017;1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1,2,1,2,1,2,3,3,1,4;0.15604469352344824;0.5
307;fa0aa92f57f9;2;1;2818045;2818045;0;0.5;0.5;86;158;1.8372093023255813;21.693224937980574;12.718800023076994;32;False;18997161173;32;6741.255435239678;0.023437500000411244;7;33;18997161173;445245965;3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,7,3,4,5,1,2,1,3,1,1,2,3,1,3,1,2,1,2,5,1,2,2,1,2,3,1,3,1;0.25224680160442525;0.5
308;b04ab344f775;2;1;2799007;2799007;0;0.5;0.5;110;196;1.7818181818181817;21.654124920672842;13.49323753389433;47;False;32275538477;47;11531.067438202192;0.02343777046910161;7;94;28885;677;1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3,1,2,1,1,1,1,2,3,1,2;0.19685568109702584;0.5
309;eb9f6a6bae70;2;1;2779817;2779817;0;0.5;0.5;163;280;1.7177914110429449;21.651112382451572;13.401512567067527;93;False;30079718549;93;10820.754945019762;0.002929687529153357;10;108;33497429;98137;2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2;0.13282891032178878;0.5
310;6cb83a17379f;2;1;2752511;2752511;0;0.5;0.5;122;215;1.7622950819672132;21.634574912018962;12.454137516586592;23;False;15445365281;23;5611.372772352227;0.0029296876292183313;10;77;7557461;22141;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,1,1,1,4,6,1,2,1,1,1,2,1,1,1,1,1,2,7,3,1,1,1,1,1,3,1,3,1;0.17733258124605708;0.5
311;375c3836aec0;2;1;2612167;2612167;0;0.5;0.5;122;215;1.7622950819672132;21.634574912018962;12.49323753389433;47;False;15060541697;47;5765.535548454597;0.046875000004605816;6;58;3392448149;159021007;1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,2,1,1,3,1,1,2,2,1,1,2,2,2,3,2,1,2,1,2,1,6,1,1;0.17733258124605708;0.5
312;948f1e056a1c;2;1;2314735;2314735;0;0.5;0.5;83;153;1.8433734939759037;21.448112440144058;12.303762523798149;33;False;11703159125;33;5055.939070779161;0.0029296875000834445;10;34;11703159125;34286599;1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,10,1,1,2,3,3,1,3,4,6,2,2,1,6,1,1,3,1,1,1,1,1,3,1,3,2,1;0.2584109932547477;0.5
313;0b6718aaa775;2;1;2204159;2204159;0;0.5;0.5;114;202;1.7719298245614035;21.314274917788197;13.473687525240464;35;False;25074208145;35;11375.86178900887;0.0014648437610657323;11;46;44125525;64637;1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,3,2,3,1,3,1,4,4,2,11,3,1,1,1,2,3,2,2,1,1,1,4,1,1;0.18696732384024733;0.5
314;e01a1a6e919e;2;1;2162111;2162111;0;0.5;0.5;133;232;1.744360902255639;21.199987404086244;14.51278754254821;59;False;50543191457;59;23376.779201900365;0.02343750000025733;7;69;30360157397;711566189;1,1,1,1,1,2,1,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,2,1,1,1,1,2;0.15939840153448304;0.5
315;300bb19abeb1;2;1;2117281;2117281;0;1.0;1.0;126;221;1.753968253968254;21.294724909134345;11.908275033173183;46;False;8138196845;46;3843.70182559613;0.01171875002071566;8;89;188565077;2209747;2,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1;0.169005753247098;0.5
316;69d523fc32b2;2;1;2102407;2102407;0;0.5;0.5;167;286;1.7125748502994012;21.311262379566926;13.02256254687515;65;False;17494428437;65;8321.142593703313;0.04687500000089314;6;66;17494428437;820051333;1,1,2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1;0.12761234957824508;0.5
317;e90cf7422ea6;2;1;1995647;1995647;0;0.5;0.5;162;278;1.7160493827160495;21.236074883172705;13.097750043269372;60;False;17494428437;60;8766.294057516185;0.04687500000089314;6;61;17494428437;820051333;1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1;0.13108688199489324;0.5
318;85c3076e6d25;2;1;1991615;1991615;0;0.5;0.5;152;262;1.7236842105263157;21.085699890384262;12.947375050480929;70;False;15730912385;70;7898.570951212961;0.046875002167743235;6;117;7207957;337873;1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,3,1,2,1,1,1,3,2,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,2,2,2,1,5,1,1,1,1,1;0.13872170980515963;0.5
319;d308c8ec1733;2;1;1773907;1773907;0;0.5;0.5;164;281;1.7134146341463414;21.066149881730382;13.26767504471168;62;False;17494428437;62;9862.088845131115;0.04687500000089314;6;63;17494428437;820051333;1,3,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1;0.12845213342518524;0.5
320;e0b2751322be;2;1;1691807;1691807;0;0.5;0.5;154;265;1.7207792207792207;20.915774888941968;12.627075056250177;78;False;10702358765;78;6325.992719618727;0.023437500038364895;7;100;203636693;4772735;1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,3,1,1,2,1,1,2,2,1,4,1,1,2,1,1,3,1,1,1,1,1,3,2,1,1,4,2,1,1,2,1,1,2,1,1,2,1,1;0.13581672005806472;0.5
321;0e7e6d754925;2;1;1507325;1507325;0;0.5;0.5;120;211;1.7583333333333333;20.804499913461257;12.398500028846243;40;False;8138196845;40;5399.098963395419;0.01171875002071566;8;83;188565077;2209747;3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1;0.17337083261217714;0.5
322;173d1ea42597;2;1;1461119;1461119;0;0.5;0.5;139;241;1.7338129496402879;20.690212399759304;12.457150054807869;76;False;8216025965;76;5623.105280952475;0.005859379553959686;9;92;428885;2513;1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1;0.14885044891913168;0.5
323;d17c6f86f6e0;2;1;1450015;1450015;0;0.5;0.5;127;222;1.7480314960629921;20.709762408413184;12.682712543990519;61;False;9533450789;61;6574.725633183105;0.005859375001819019;9;72;1073724245;6291353;1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,1,1;0.16306899534183608;0.5
324;aaf05cfbc1a3;2;1;1441447;1441447;0;0.5;0.5;151;260;1.7218543046357615;20.670662391105424;12.476700063461749;88;False;8216025965;88;5699.846033187485;0.005859379553959686;9;104;428885;2513;1,1,2,1,2,1,3,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2;0.13689180391460545;0.5
325;28e953bd7d4a;2;1;1441445;1441445;0;0.5;0.5;151;260;1.7218543046357615;20.670662391105424;12.476700063461749;88;False;8216025965;88;5699.853941704331;0.005859379553959686;9;104;428885;2513;4,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2;0.13689180391460545;0.5
326;79e39267cb90;2;1;1357855;1357855;0;0.5;0.5;134;233;1.7388059701492538;20.615024903365082;12.777450049038606;68;False;9533450789;68;7020.963791421028;0.005859375001819019;9;79;1073724245;6291353;1,1,1,1,2,2,1,3,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,3,1;0.15384346942809762;0.5
327;6a1f0bfdfd3b;2;1;1281283;1281283;0;0.5;0.5;153;263;1.7189542483660132;20.50073738966313;12.646625064904043;90;False;8216025965;90;6412.342913314233;0.005859379553959686;9;106;428885;2513;1,4,2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1;0.13399174764485705;0.5
328;77843f050811;2;1;1212415;1212415;0;0.5;0.5;119;209;1.7563025210084033;20.389462414182418;15.228575027403934;38;False;46548912269;38;38393.54698597427;0.046875009889709954;6;82;1579925;74059;1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,5,3,3,1,2,2,4,2,1,1,1,3,3,1,1,1,2,1,1,1,3;0.1713400202872472;0.5
329;c1a06358226d;2;1;1138921;1138921;0;0.5;0.5;155;266;1.7161290322580645;20.330812388220806;12.816550066346366;92;False;8216025965;92;7213.868183131227;0.005859379553959686;9;108;428885;2513;2,1,1,1,2,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2;0.13116653153690844;0.5
330;7146bc7029d3;2;1;1126015;1126015;0;0.5;0.5;196;331;1.6887755102040816;20.347349858653388;14.705275090865655;126;False;30079718549;126;26713.426152404718;0.002929687529153357;10;141;33497429;98137;1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1;0.10381300948292545;0.5
331;4c07bb1f0f18;2;1;1081085;1081085;0;0.5;0.5;150;258;1.72;20.255624891826585;12.891737562740587;87;False;8216025965;87;7599.796468362802;0.005859379553959686;9;103;428885;2513;3,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1;0.1350374992788439;0.5
332;979d77e9733b;2;1;1026187;1026187;0;0.5;0.5;145;250;1.7241379310344827;20.180437395432364;12.966925059134809;82;False;8216025965;82;8006.363328516148;0.005859379553959686;9;98;428885;2513;1,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1;0.13917543031332666;0.5
333;6f2e58816e90;2;1;1008115;1008115;0;0.5;0.5;68;128;1.8823529411764706;20.222549950961394;12.473687525240464;35;False;5734125917;35;5687.9680562237445;0.005859382340671029;9;49;266069;1559;1,3,2,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2;0.2973904404553146;0.5
334;fafeae4f642f;2;1;917161;917161;0;0.5;0.5;140;242;1.7285714285714286;20.105249899038142;12.833087536778962;51;False;6692535845;51;7297.013114382316;0.023440317345834835;7;132;2773;65;2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,4,1,1,2,1,2,2,1,4;0.14360892785027243;0.5
335;67acff56c060;2;1;850597;850597;0;0.5;0.5;65;123;1.8923076923076922;19.97743745312485;12.718800023076994;32;False;5734125917;32;6741.295721710751;0.005859382340671029;9;46;266069;1559;4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1;0.30734519158653617;0.5
336;32d36ddc0848;2;1;829087;829087;0;0.5;0.5;67;126;1.8805970149253732;19.80751245168254;12.398500028846243;40;False;4476320981;40;5399.096814930158;0.011718750247939728;8;51;15754837;184627;1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,1,1,1,1,7,3,2,1,1,3,1,3,1,2,8,1,3,3,2,2,1,3,1,5;0.29563451420421705;0.5
337;dc532030cc36;2;1;822139;822139;0;0.5;0.5;125;218;1.744;19.879687409855478;13.2481250360578;50;False;7998895637;50;9729.371355695326;0.046875000001953396;6;51;7998895637;374948233;1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1,1;0.15903749927884384;0.5
338;ec0f5b99f01b;2;1;654619;654619;0;1.0;1.0;69;129;1.8695652173913044;19.637587450240233;11.793987519471216;27;False;2324522933;27;3550.9554916676725;0.04687514291202107;6;53;109333;5125;1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,5,1,3,2,2,3,2,2,1,2,2,5,1,1,1,1,1,1,3,1,4,6,4,2,2,3,1,2,4;0.2846027166701483;0.5
339;94fd54c178b5;2;1;577231;577231;0;0.5;0.5;143;246;1.7202797202797202;19.350362396874687;13.797000057692486;80;False;8216025965;80;14233.514771382688;0.005859379553959686;9;96;428885;2513;1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1;0.13531721955856424;0.5
340;992f3de1211a;2;1;502441;502441;0;0.5;0.5;121;211;1.743801652892562;19.219537412740124;13.983462529567404;41;False;8138196845;41;16197.318381660732;0.01171875002071566;8;84;188565077;2209747;2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1;0.15883915217140598;0.5
341;94db9b2629f4;2;1;378043;378043;0;0.5;0.5;67;125;1.8656716417910448;18.80751245168254;13.888725024519303;34;False;5734125917;34;15167.919831870977;0.005859382340671029;9;48;266069;1559;1,2,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1;0.2807091410698887;0.5
342;8a36336effc7;2;1;201569;201569;0;0.5;0.5;91;162;1.7802197802197801;17.768412434374795;12.00301253822127;53;False;827370449;53;4104.651255897485;0.0468750001676785;6;64;93184277;4368013;2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,2,1,1,1,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,3,1,3,1,1,1;0.19525727949862412;0.5
343;0057b4469e35;2;1;184489;184489;0;0.5;0.5;57;108;1.894736842105263;17.6571374588941;12.303762523798149;33;False;932774453;33;5055.989533251305;0.04687520305656993;6;45;76949;3607;2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,5,5,4,3,5,2,1,3,1,1,1,6,1,1,5,2,1,2,1,4,5,2,3,4;0.309774341384107;0.5
344;327ea0267e70;2;1;103561;103561;0;0.5;0.5;84;150;1.7857142857142858;16.863149939422897;12.303762523798149;33;False;523608245;33;5056.036973378009;0.023454157782515993;7;80;469;11;2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,5,2,3,3,1,1,1,1,1,2,1,3,1,3,1,2,1,1,4,2,1,3,2,2,2,3,2;0.20075178499312973;0.5
