start;classe_mod_1024;reached_one;total_syracuse_steps;max_value;max_ratio;peak_step;first_positive_surplus_step;first_descent_step;max_debt;max_debt_step;max_consecutive_v2_1;total_v2;avg_v2;final_surplus
1805639;327;True;111;1711726253;947.9891899765124;34;74;74;9.888725024519303;34;8;197;1.7747747747747749;21.06916241995168
2111487;1023;True;150;457034885;216.4516688949541;56;74;74;7.75790004038474;56;10;259;1.7266666666666666;21.255624891826585
2228223;1023;True;107;4120294877;1849.1393711491176;63;74;74;10.852637545432827;63;16;191;1.7850467289719627;21.409012422836298
2375847;167;True;148;9751819877;4104.565604182424;53;74;74;12.00301253822127;53;7;256;1.7297297297297298;21.425549893268908
2840271;719;True;93;255870161;90.0865308275161;47;74;74;6.49323753389433;47;9;169;1.8172043010752688;21.598487432932473
3107023;207;True;105;896693921;288.602279738515;55;74;74;8.172937539663579;55;8;188;1.7904761904761906;21.57893742427862
3270895;239;True;130;509839217;155.87147156970798;21;74;74;7.284212515144276;21;5;228;1.7538461538461538;21.9548749062497
3614811;91;True;130;713111309;197.2748530974372;25;74;74;7.6240625180289;25;5;228;1.7538461538461538;21.9548749062497
3713263;239;True;99;742527917;199.96642225449693;37;74;74;7.643612526682773;37;7;179;1.8080808080808082;22.08871242860556
4060399;239;True;138;27372165569;6741.250199549355;32;74;74;12.718800023076994;32;12;241;1.7463768115942029;22.275174900480465
4456447;1023;True;107;4390765541;985.2614742192603;17;74;74;9.944362512259652;17;17;192;1.794392523364486;22.409012422836298
4463335;743;True;126;7336291013;1643.6792248397219;61;74;74;10.682712543990519;61;5;222;1.7619047619047619;22.294724909134345
4534895;623;True;97;817065629;180.17299827228635;47;74;74;7.49323753389433;47;8;176;1.8144329896907216;22.258637430047855
96383;127;True;108;13721237;142.36158866190095;43;73;73;7.153387531009713;43;7;188;1.7407407407407407;16.824049922115137
112511;895;True;111;11691701;103.9160704286692;20;73;73;6.6992500144231215;20;11;193;1.7387387387387387;17.06916241995168
192751;239;True;125;91363565;473.9978780914237;34;73;73;8.888725024519303;34;8;216;1.728;17.879687409855478
204015;239;True;101;837397925;4104.589981128838;53;73;73;12.00301253822127;53;7;178;1.7623762376237624;17.918787427163238
569595;251;True;131;315675953;554.2112430762209;19;73;73;9.114287513701967;19;15;227;1.7328244274809161;19.369912405528567
645799;679;True;112;37748213;58.45195331674407;22;73;73;5.869175015865437;22;6;197;1.7589285714285714;19.48419991923052
681983;1023;True;117;233270513;342.0474014748168;52;73;73;8.418050037500109;52;10;205;1.7521367521367521;19.55938741562474
818943;767;True;166;39845621;48.65493813366742;13;73;73;5.604512509375027;13;7;283;1.7048192771084338;19.896224880288116
971247;495;True;128;110737637;114.0159372435642;51;73;73;6.833087536778962;51;5;223;1.7421875;20.124799907692022
991935;703;True;109;1206359885;1216.16828219591;50;73;73;10.2481250360578;50;8;193;1.7706422018348624;20.239087421393975
1157191;71;True;107;5003875349;4324.156815080656;48;73;73;12.078200034615492;48;5;190;1.7757009345794392;20.409012422836298
1300015;559;True;117;351341549;270.25961161986595;48;73;73;8.078200034615492;48;9;206;1.7606837606837606;20.55938741562474
1363967;1023;True;117;233270513;171.02357535043004;52;73;73;7.418050037500109;52;11;206;1.7606837606837606;20.55938741562474
1371903;767;True;134;4624172981;3370.6267724467402;32;73;73;11.718800023076994;32;7;233;1.7388059701492538;20.615024903365082
1455899;795;True;168;41977277;28.8325474500635;10;73;73;4.849625007211561;10;8;287;1.7083333333333333;20.726299878845794
1535847;871;True;127;359092277;233.8073239066131;22;73;73;7.869175015865437;22;9;222;1.7480314960629921;20.709762408413184
1583615;511;True;149;457034885;288.60227075393954;55;73;73;8.172937539663579;55;8;257;1.7248322147651007;20.840587392547747
1717339;91;True;118;542672885;315.99636705391305;33;73;73;8.303762523798149;33;7;208;1.7627118644067796;20.97442491490358
1778535;871;True;159;148019237;83.22537200561136;28;73;73;6.37895002019237;28;6;273;1.7169811320754718;20.99096238533619
1835007;1023;True;123;15445365281;8417.060687506913;24;73;73;13.039100017307746;24;17;216;1.7560975609756098;21.0496124112978
1874715;795;True;116;194809805;103.91435764902931;20;73;73;6.6992500144231215;20;7;205;1.7672413793103448;21.144349916345902
1941199;719;True;169;41977277;21.624406874308097;11;73;73;4.434587507932719;11;7;289;1.7100591715976332;21.141337378124604
1983871;383;True;109;1206359885;608.0838345840027;50;73;73;9.2481250360578;50;8;194;1.7798165137614679;21.239087421393975
2068383;927;True;109;3672360341;1775.4740495353133;27;73;73;10.793987519471216;27;10;194;1.7798165137614679;21.239087421393975
