start;classe_mod_1024;reached_one;total_steps;first_descent_step;final_descent_step;last_above_start_step;first_positive_surplus_step;peak_step;max_value;max_ratio;max_debt;max_debt_step;max_run_1;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;total_v2;avg_v2;final_surplus;prefix_50
2162173;509;True;150;1;102;101;1;87;8216025965;3799.892961849029;11.891737562740587;87;7;90;33;15;12;0.6;0.22;0.1;0.08;259;1.7266666666666666;21.255624891826585;3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1
2162111;447;True;133;93;101;100;93;59;50543191457;23376.779201900365;14.51278754254821;59;5;77;34;10;12;0.5789473684210527;0.2556390977443609;0.07518796992481203;0.09022556390977443;232;1.744360902255639;21.199987404086244;1,1,1,1,1,2,1,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2
886953;169;True;164;1;101;100;1;62;17494428437;19724.188809328116;14.26767504471168;62;9;97;37;18;12;0.5914634146341463;0.22560975609756098;0.10975609756097561;0.07317073170731707;280;1.7073170731707317;20.066149881730382;2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1
3362671;879;True;149;101;101;100;101;60;58956314129;17532.58470097134;14.097750043269372;60;7;87;32;18;12;0.5838926174496645;0.21476510067114093;0.12080536912751678;0.08053691275167785;258;1.7315436241610738;21.840587392547747;1,1,1,2,1,3,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1
810815;831;True;149;10;101;100;10;86;8216025965;10133.04633609393;13.306775062019426;86;7;90;33;14;12;0.6040268456375839;0.2214765100671141;0.09395973154362416;0.08053691275167785;256;1.7181208053691275;19.840587392547747;1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1
3153611;715;True;166;3;101;100;3;64;17494428437;5547.427516266273;12.437600046153989;64;9;98;37;18;13;0.5903614457831325;0.22289156626506024;0.10843373493975904;0.0783132530120482;285;1.716867469879518;21.896224880288116;1,2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3
1621629;637;True;149;1;101;100;1;86;8216025965;5066.526292388703;12.306775062019426;86;7;89;34;14;12;0.5973154362416108;0.22818791946308725;0.09395973154362416;0.08053691275167785;257;1.7248322147651007;20.840587392547747;3,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1
2117281;673;True;126;1;101;100;1;46;8138196845;3843.70182559613;11.908275033173183;46;13;73;29;14;10;0.5793650793650794;0.23015873015873015;0.1111111111111111;0.07936507936507936;221;1.753968253968254;21.294724909134345;2,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1
608111;879;True;148;100;100;99;100;85;8216025965;13510.73400250941;13.721812561298265;85;7;89;34;13;12;0.6013513513513513;0.22972972972972974;0.08783783783783784;0.08108108108108109;254;1.7162162162162162;19.425549893268908;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2
4049385;489;True;140;1;100;99;1;66;50543191457;12481.69572836369;13.607525047596297;66;6;81;35;12;12;0.5785714285714286;0.25;0.08571428571428572;0.08571428571428572;244;1.7428571428571429;22.105249899038142;2,1,1,1,2,1,3,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1
2503359;703;True;153;92;100;99;92;55;23119199981;9235.271481637272;13.172937539663579;55;8;96;30;12;15;0.6274509803921569;0.19607843137254902;0.0784313725490196;0.09803921568627451;264;1.7254901960784315;21.50073738966313;1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,4,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1
2365209;793;True;165;1;100;99;1;63;17494428437;7396.567676260322;12.852637545432827;63;9;97;37;19;12;0.5878787878787879;0.22424242424242424;0.11515151515151516;0.07272727272727272;283;1.715151515151515;21.48118738100925;2,1,3,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1
1216223;735;True;148;6;100;99;6;85;8216025965;6755.361446872818;12.721812561298265;85;7;89;33;14;12;0.6013513513513513;0.22297297297297297;0.0945945945945946;0.08108108108108109;255;1.722972972972973;20.425549893268908;1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2
1587961;761;True;125;1;100;99;1;45;8138196845;5124.93496061931;12.323312532452022;45;13;73;28;14;10;0.584;0.224;0.112;0.08;219;1.752;20.879687409855478;2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5
4154107;763;True;150;61;100;99;61;39;14952269681;3599.3944501188826;11.813537528125089;39;11;87;36;16;11;0.58;0.24;0.10666666666666667;0.07333333333333333;260;1.7333333333333334;22.255624891826585;1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,6,1,4,1,1,1,1,2,1,2
997823;447;True;162;87;99;98;87;60;17494428437;17532.596900452285;14.097750043269372;60;9;96;36;18;12;0.5925925925925926;0.2222222222222222;0.1111111111111111;0.07407407407407407;277;1.7098765432098766;20.236074883172705;1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1
1773907;339;True;164;2;99;98;2;62;17494428437;9862.088845131115;13.26767504471168;62;9;97;36;19;12;0.5914634146341463;0.21951219512195122;0.11585365853658537;0.07317073170731707;281;1.7134146341463414;21.066149881730382;1,3,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1
912167;807;True;147;5;99;98;5;84;8216025965;9007.151064443244;13.136850060577103;84;7;88;34;13;12;0.5986394557823129;0.23129251700680273;0.08843537414965986;0.08163265306122448;253;1.7210884353741496;20.01051239399007;1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1
1190971;59;True;124;4;99;98;4;44;8138196845;6833.245179773479;12.738350031730874;44;13;73;27;14;10;0.5887096774193549;0.21774193548387097;0.11290322580645161;0.08064516129032258;217;1.75;20.46464991057664;1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2
3755039;31;True;152;91;99;98;91;54;23119199981;6156.846834613435;12.587975038942432;54;8;95;30;12;15;0.625;0.19736842105263158;0.07894736842105263;0.09868421052631579;263;1.730263157894737;22.085699890384262;1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,4,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2
1810473;41;True;135;1;99;98;1;69;9533450789;5265.7238130587975;12.362412549759767;69;7;81;30;13;11;0.6;0.2222222222222222;0.0962962962962963;0.08148148148148149;235;1.7407407407407407;21.03006240264392;2,1,1,1,1,2,2,1,3,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1
3547813;677;True;164;1;99;98;1;62;17494428437;4931.045812448401;12.26767504471168;62;9;97;36;18;13;0.5914634146341463;0.21951219512195122;0.10975609756097561;0.07926829268292683;282;1.7195121951219512;22.066149881730382;4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1
1824335;591;True;147;5;99;98;5;84;8216025965;4503.5730636094795;12.136850060577103;84;7;88;33;14;12;0.5986394557823129;0.22448979591836735;0.09523809523809523;0.08163265306122448;254;1.727891156462585;21.01051239399007;1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1
3632767;639;True;120;99;99;98;99;60;15922942865;4383.144546567396;12.097750043269372;60;8;69;34;8;9;0.575;0.2833333333333333;0.06666666666666667;0.075;212;1.7666666666666666;21.804499913461257;1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,2,2,1,1,4,1,1,1,1,1,1,1,3,2,1,1,2,1,1,5,1,2,1,1,1,2,1,2,1,1,1,1,1
2381943;119;True;124;3;99;98;3;44;8138196845;3416.621155502042;11.738350031730874;44;13;73;26;15;10;0.5887096774193549;0.20967741935483872;0.12096774193548387;0.08064516129032258;218;1.7580645161290323;21.46464991057664;1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2
2381947;123;True;124;5;99;98;5;44;8138196845;3416.615417975295;11.738350031730874;44;13;72;27;16;9;0.5806451612903226;0.21774193548387097;0.12903225806451613;0.07258064516129033;218;1.7580645161290323;21.46464991057664;1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2
4637979;283;True;213;98;98;97;98;71;439600764977;94782.8278172454;16.532337551202076;71;8;122;61;11;19;0.5727699530516432;0.2863849765258216;0.051643192488262914;0.0892018779342723;360;1.6901408450704225;22.40298734639373;1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,4,1,2,3,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1
3041391;111;True;137;98;98;97;98;59;142195824593;46753.54947555247;15.51278754254821;59;6;77;39;8;13;0.5620437956204379;0.2846715328467153;0.058394160583941604;0.0948905109489051;239;1.7445255474452555;21.860137401201627;1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1
2022639;239;True;121;87;98;97;87;38;38828142341;19196.77329518515;14.228575027403934;38;16;72;23;17;9;0.5950413223140496;0.19008264462809918;0.14049586776859505;0.0743801652892562;213;1.7603305785123966;21.219537412740124;1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1
1330431;255;True;163;85;98;97;85;61;17494428437;13149.444380805919;13.682712543990519;61;9;97;35;19;12;0.5950920245398773;0.2147239263803681;0.1165644171779141;0.0736196319018405;279;1.7116564417177915;20.651112382451572;1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1
669921;225;True;122;1;98;97;1;42;8138196845;12147.994830733773;13.568425030288552;42;13;71;28;14;9;0.5819672131147541;0.22950819672131148;0.11475409836065574;0.07377049180327869;213;1.7459016393442623;19.634574912018962;2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2
4555559;807;True;138;5;98;97;5;64;50543191457;11094.83851641478;13.437600046153989;64;6;80;34;12;12;0.5797101449275363;0.2463768115942029;0.08695652173913043;0.08695652173913043;241;1.7463768115942029;22.275174900480465;1,1,2,1,3,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1
1096185;505;True;126;1;98;97;1;51;7998895637;7297.030735687863;12.833087536778962;51;11;72;31;14;9;0.5714285714285714;0.24603174603174602;0.1111111111111111;0.07142857142857142;220;1.746031746031746;20.294724909134345;2,1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1
1357855;31;True;134;83;98;97;83;68;9533450789;7020.963791421028;12.777450049038606;68;7;81;29;13;11;0.6044776119402985;0.21641791044776118;0.09701492537313433;0.08208955223880597;233;1.7388059701492538;20.615024903365082;1,1,1,1,2,2,1,3,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1
2660861;509;True;163;1;98;97;1;61;17494428437;6574.724661303239;12.682712543990519;61;9;96;36;19;12;0.588957055214724;0.22085889570552147;0.1165644171779141;0.0736196319018405;280;1.7177914110429449;21.651112382451572;3,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1
1368249;185;True;146;1;98;97;1;83;8216025965;6004.773959272033;12.551887559855942;83;7;86;36;12;12;0.589041095890411;0.2465753424657534;0.0821917808219178;0.0821917808219178;252;1.726027397260274;20.595474894711202;2,1,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3
1368251;187;True;146;4;98;97;4;83;8216025965;6004.765181973191;12.551887559855942;83;7;87;34;13;12;0.5958904109589042;0.2328767123287671;0.08904109589041095;0.0821917808219178;252;1.726027397260274;20.595474894711202;1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3
1786457;601;True;123;1;98;97;1;43;8138196845;4555.495511506854;12.153387531009713;43;13;72;27;14;10;0.5853658536585366;0.21951219512195122;0.11382113821138211;0.08130081300813008;216;1.7560975609756098;21.0496124112978;2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2
2192371;1011;True;126;2;98;97;2;51;7998895637;3648.5137036569085;11.833087536778962;51;11;72;30;15;9;0.5714285714285714;0.23809523809523808;0.11904761904761904;0.07142857142857142;221;1.753968253968254;21.294724909134345;1,3,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1
4562087;167;True;136;97;97;96;97;58;142195824593;31169.029567607984;14.927825041827049;58;6;76;39;8;13;0.5588235294117647;0.2867647058823529;0.058823529411764705;0.09558823529411764;238;1.75;22.445099901922788;1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1
376831;1023;True;120;97;97;96;97;40;8138196845;21596.41018122182;14.398500028846243;40;13;71;26;14;9;0.5916666666666667;0.21666666666666667;0.11666666666666667;0.075;209;1.7416666666666667;18.804499913461257;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2
502441;681;True;121;1;97;96;1;41;8138196845;16197.318381660732;13.983462529567404;41;13;71;27;14;9;0.5867768595041323;0.2231404958677686;0.11570247933884298;0.0743801652892562;211;1.743801652892562;19.219537412740124;2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3
4255881;137;True;145;1;97;96;1;56;58956314129;13852.904752036065;13.75790004038474;56;7;84;32;17;12;0.5793103448275863;0.2206896551724138;0.11724137931034483;0.08275862068965517;252;1.7379310344827585;22.180437395432364;2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2
3033959;871;True;120;85;97;96;85;37;38828142341;12797.846754356271;13.643612526682773;37;16;71;23;17;9;0.5916666666666667;0.19166666666666668;0.14166666666666666;0.075;212;1.7666666666666666;21.804499913461257;1,1,2,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1
3905863;327;True;169;97;97;96;97;54;48095597285;12313.692847137752;13.587975038942432;54;13;99;37;22;11;0.5857988165680473;0.21893491124260356;0.1301775147928994;0.0650887573964497;290;1.7159763313609468;22.141337378124604;1,1,2,2,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2
822139;891;True;125;5;97;96;5;50;7998895637;9729.371355695326;13.2481250360578;50;11;72;30;14;9;0.576;0.24;0.112;0.072;218;1.744;19.879687409855478;1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1
1995647;895;True;162;78;97;96;78;60;17494428437;8766.294057516185;13.097750043269372;60;9;96;35;19;12;0.5925925925925926;0.21604938271604937;0.11728395061728394;0.07407407407407407;278;1.7160493827160495;21.236074883172705;1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1
1004883;339;True;121;2;97;96;2;41;8138196845;8098.651131524764;12.983462529567404;41;12;71;26;15;9;0.5867768595041323;0.21487603305785125;0.12396694214876033;0.0743801652892562;212;1.7520661157024793;20.219537412740124;1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3
1026187;139;True;145;3;97;96;3;82;8216025965;8006.363328516148;12.966925059134809;82;7;86;35;12;12;0.593103448275862;0.2413793103448276;0.08275862068965517;0.08275862068965517;250;1.7241379310344827;20.180437395432364;1,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2
4995867;795;True;158;97;97;96;97;73;33294549221;6664.418652658287;12.702262552644399;73;8;86;46;15;11;0.5443037974683544;0.2911392405063291;0.0949367088607595;0.06962025316455696;273;1.7278481012658229;22.57592488605735;1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,3,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,4,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1
1339843;451;True;122;2;97;96;2;42;8138196845;6073.992882001847;12.568425030288552;42;13;72;26;14;10;0.5901639344262295;0.21311475409836064;0.11475409836065574;0.08196721311475409;214;1.7540983606557377;20.634574912018962;1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2
1644279;759;True;125;3;97;96;3;50;7998895637;4864.682719295205;12.2481250360578;50;11;72;29;15;9;0.576;0.232;0.12;0.072;219;1.752;20.879687409855478;1,1,3,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1
2036783;47;True;133;82;97;96;82;67;9533450789;4680.64137858574;12.192487548317459;67;7;80;29;13;11;0.6015037593984962;0.21804511278195488;0.09774436090225563;0.08270676691729323;232;1.744360902255639;21.199987404086244;1,1,1,2,2,1,3,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1
3991293;765;True;162;1;97;96;1;60;17494428437;4383.148126935306;12.097750043269372;60;9;95;36;19;12;0.5864197530864198;0.2222222222222222;0.11728395061728394;0.07407407407407407;279;1.7222222222222223;22.236074883172705;3,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1
2052375;279;True;145;3;97;96;3;82;8216025965;4003.1797137462695;11.966925059134809;82;7;87;34;11;13;0.6;0.23448275862068965;0.07586206896551724;0.0896551724137931;251;1.7310344827586206;21.180437395432364;1,1,5,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2
2052377;281;True;145;1;97;96;1;82;8216025965;4003.1758127283633;11.966925059134809;82;7;86;34;13;12;0.593103448275862;0.23448275862068965;0.0896551724137931;0.08275862068965517;251;1.7310344827586206;21.180437395432364;2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2
288615;871;True;143;96;96;95;96;80;8216025965;28467.078859380144;14.797000057692486;80;7;86;34;11;12;0.6013986013986014;0.23776223776223776;0.07692307692307693;0.08391608391608392;245;1.7132867132867133;18.350362396874687;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1
3191911;103;True;144;96;96;95;96;55;58956314129;18470.538222713603;14.172937539663579;55;7;84;31;17;12;0.5833333333333334;0.2152777777777778;0.11805555555555555;0.08333333333333333;250;1.7361111111111112;21.765399896153525;1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2
2943135;159;True;168;96;96;95;96;72;52304792741;17771.795293454088;14.117300051923237;72;12;102;34;17;15;0.6071428571428571;0.20238095238095238;0.10119047619047619;0.08928571428571429;288;1.7142857142857142;21.726299878845794;1,1,1,1,2,1,1,1,1,1,3,2,2,3,1,3,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1
1496735;671;True;161;83;96;95;83;59;17494428437;11688.39402900313;13.51278754254821;59;9;95;36;18;12;0.5900621118012422;0.2236024844720497;0.11180124223602485;0.07453416149068323;276;1.7142857142857142;20.821037383893866;1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1
753663;1023;True;120;96;96;95;96;40;8138196845;10798.190762980272;13.398500028846243;40;14;71;25;15;9;0.5916666666666667;0.20833333333333334;0.125;0.075;210;1.75;19.804499913461257;1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2
769641;617;True;144;1;96;95;1;81;8216025965;10675.140701963643;13.381962558413647;81;7;86;34;12;12;0.5972222222222222;0.2361111111111111;0.08333333333333333;0.08333333333333333;248;1.7222222222222223;19.765399896153525;2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2
1233209;313;True;124;1;96;95;1;49;7998895637;6486.24494063861;12.663162535336653;49;11;71;30;14;9;0.5725806451612904;0.24193548387096775;0.11290322580645161;0.07258064516129033;217;1.75;20.46464991057664;2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6
2993471;319;True;161;77;96;95;77;59;17494428437;5844.195062187006;12.51278754254821;59;9;95;35;19;12;0.5900621118012422;0.21739130434782608;0.11801242236024845;0.07453416149068323;277;1.720496894409938;21.821037383893866;1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1
1539281;209;True;144;1;96;95;1;81;8216025965;5337.5738185555465;12.381962558413647;81;7;85;35;12;12;0.5902777777777778;0.24305555555555555;0.08333333333333333;0.08333333333333333;249;1.7291666666666667;20.765399896153525;2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2
1539283;211;True;144;2;96;95;2;81;8216025965;5337.566883412602;12.381962558413647;81;7;86;33;13;12;0.5972222222222222;0.22916666666666666;0.09027777777777778;0.08333333333333333;249;1.7291666666666667;20.765399896153525;1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2
2009765;677;True;121;1;96;95;1;41;8138196845;4049.32758058778;11.983462529567404;41;13;71;26;14;10;0.5867768595041323;0.21487603305785125;0.11570247933884298;0.08264462809917356;213;1.7603305785123966;21.219537412740124;4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3
