src,dst,count,source_events,empirical_probability
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-4-2-1-2:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-1-1-4:b1,19,100901,0.00018830338648774542
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,19,12093,0.0015711568676093609
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-2-1-4:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K15:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-3-1-1-3:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K15:L13:w1-1-1-1-1-1-2-1-1-1-1-1-2:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-2-1-1-1-4:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-3-1-2:b1,19,100901,0.00018830338648774542
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-4-1-1-1-1-2:b1,19,100901,0.00018830338648774542
K15:L11:w1-1-1-1-2-1-3-1-1-1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,19,99,0.1919191919191919
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,19,100901,0.00018830338648774542
K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-1-1-2-2:b1,19,98,0.19387755102040816
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-5-1-2:b1,19,100901,0.00018830338648774542
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,K16:L11:w1-1-1-2-1-2-1-2-2-1-2:b1,18,167,0.10778443113772455
K14:L10:w1-1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-1-2-1-1-4-1-2:b1,18,123,0.14634146341463414
K9:L6:w1-1-1-1-1-4:b1,K3:L2:w1-2:b2,18,893,0.020156774916013438
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-1-2-3:b1,18,137,0.13138686131386862
K3:L2:w1-2:b1,K11:L9:w1-1-1-1-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-4-1-2:b1,18,12093,0.0014884644008930786
K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1,K16:L11:w1-1-1-2-1-2-1-1-1-2-3:b1,18,129,0.13953488372093023
K14:L10:w1-1-1-1-1-3-1-2-1-2:b1,K16:L11:w1-1-1-1-3-1-2-1-2-1-2:b1,18,134,0.13432835820895522
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-1-3-1-4:b1,18,12093,0.0014884644008930786
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-3-2-1-3:b1,18,12093,0.0014884644008930786
K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1,18,132,0.13636363636363635
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-2-1-2-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K9:L8:w1-1-1-1-1-1-1-2:b2,K8:L7:w1-1-1-1-1-1-2:b1,18,18,1.0
K3:L2:w1-2:b1,K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-2-3-1-1-3:b1,18,100901,0.00017839268193575882
K10:L7:w1-1-1-1-1-3-2:b2,K9:L6:w1-1-1-1-3-2:b1,18,18,1.0
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-3-2-1-3:b1,18,12093,0.0014884644008930786
K10:L7:w1-1-1-1-2-2-2:b2,K9:L6:w1-1-1-2-2-2:b1,18,18,1.0
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K12:L8:w1-1-1-1-1-3-2-2:b1,18,100901,0.00017839268193575882
K10:L7:w1-1-1-2-2-1-2:b2,K9:L6:w1-1-2-2-1-2:b1,18,18,1.0
K3:L2:w1-2:b1,K14:L10:w1-1-1-2-2-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-1-3-1-4:b1,18,12093,0.0014884644008930786
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1,18,137,0.13138686131386862
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,K16:L12:w1-1-1-1-2-1-1-2-1-2-1-2:b1,18,145,0.12413793103448276
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-1-2-5:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-3-1-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K11:L9:w1-1-1-1-1-1-1-1-3:b1,18,100901,0.00017839268193575882
K15:L11:w1-1-1-1-1-1-4-1-1-1-2:b1,K16:L11:w1-1-1-1-1-4-1-1-1-2-2:b1,18,99,0.18181818181818182
K9:L6:w1-1-1-1-1-4:b1,K14:L9:w1-1-1-1-1-1-1-4-3:b1,18,893,0.020156774916013438
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-3-1-3:b1,18,12093,0.0014884644008930786
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-2-1-1-1-4:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-2-2-1-1-3:b1,18,100901,0.00017839268193575882
K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,K16:L11:w1-1-1-1-2-2-2-1-2-1-2:b1,18,152,0.11842105263157894
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K16:L11:w1-1-1-2-1-1-3-1-2-1-2:b1,18,153,0.11764705882352941
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K16:L11:w1-1-1-2-2-1-2-1-2-1-2:b1,18,153,0.11764705882352941
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-1-1-3-4:b1,18,12093,0.0014884644008930786
K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-1-1-2-2:b1,18,102,0.17647058823529413
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,18,100901,0.00017839268193575882
K11:L7:w1-1-1-1-1-1-5:b1,K4:L3:w1-1-2:b1,18,513,0.03508771929824561
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-4-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-3-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-3-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-2-2-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L9:w1-1-1-3-2-1-1-2-2:b1,18,100901,0.00017839268193575882
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-1-1-2-3-1-2:b1,18,135,0.13333333333333333
K9:L6:w1-1-1-1-1-4:b1,K15:L10:w1-1-1-1-1-1-1-1-4-3:b1,18,893,0.020156774916013438
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-3-1-1-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-3-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-3-1-2-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K12:L9:w1-1-1-1-1-1-3-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-3-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-2-2-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-2-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,18,12093,0.0014884644008930786
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1,18,12093,0.0014884644008930786
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-1-1-3-4:b1,18,12093,0.0014884644008930786
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-1-4:b1,18,100901,0.00017839268193575882
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-2-1-3:b1,18,169,0.10650887573964497
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-2-2-4:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-2-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-3-1-1-1-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,18,100901,0.00017839268193575882
K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,K16:L12:w1-1-1-1-2-1-1-1-2-2-1-2:b1,18,147,0.12244897959183673
K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,K16:L11:w1-1-1-1-1-1-1-2-1-3-3:b1,18,127,0.14173228346456693
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-2-4:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-1-2-1-4:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-4-1-2:b1,18,100901,0.00017839268193575882
K13:L9:w1-1-1-1-1-4-1-1-2:b1,K16:L11:w1-1-1-1-4-1-1-2-1-1-2:b1,18,176,0.10227272727272728
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-3-1-2:b1,18,100901,0.00017839268193575882
K15:L12:w1-1-1-1-1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-4-2:b1,18,92,0.1956521739130435
K13:L9:w1-1-1-2-1-1-2-1-3:b2,K4:L3:w1-1-2:b2,18,18,1.0
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-2-1-1-1-3-1-1-2:b1,18,100901,0.00017839268193575882
K9:L6:w1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-1-1-4-3:b1,18,893,0.020156774916013438
K15:L11:w1-1-1-1-1-2-3-1-1-1-2:b1,K16:L11:w1-1-1-1-2-3-1-1-1-2-2:b1,18,99,0.18181818181818182
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-1-3-3:b1,18,100901,0.00017839268193575882
K15:L11:w1-1-1-1-1-2-2-2-1-1-2:b1,K16:L11:w1-1-1-1-2-2-2-1-1-2-2:b1,18,109,0.1651376146788991
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-3-1-2-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-4-1-2-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-1-3-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-1-2-3:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,18,100901,0.00017839268193575882
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-1-3-3:b1,18,12093,0.0014884644008930786
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1,18,12093,0.0014884644008930786
K3:L2:w1-2:b1,K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-1-2-1-2:b1,18,100901,0.00017839268193575882
K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-2-1-1-3-2:b1,18,95,0.18947368421052632
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-2-3:b1,18,100901,0.00017839268193575882
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K3:L2:w1-2:b1,18,145,0.12413793103448276
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-1-2-1-5:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-1-1-5:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-3-2-2-1-2:b1,18,100901,0.00017839268193575882
K6:L4:w1-1-1-3:b1,K10:L7:w1-1-1-2-2-1-2:b1,18,12093,0.0014884644008930786
K14:L10:w1-1-1-1-1-1-1-2-3-2:b1,K16:L11:w1-1-1-1-1-1-2-3-2-1-2:b1,18,155,0.11612903225806452
K6:L4:w1-1-1-3:b2,K10:L7:w1-1-1-3-1-1-2:b1,18,552,0.03260869565217391
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-4-2-1-1-2:b1,18,100901,0.00017839268193575882
K15:L11:w1-1-1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-1-1-2-1-1-4-2:b1,18,98,0.1836734693877551
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-3-1-1-1-3:b1,18,12093,0.0014884644008930786
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-1-1-1-4:b1,18,100901,0.00017839268193575882
K15:L10:w1-1-1-1-2-3-1-1-1-3:b2,K14:L9:w1-1-1-2-3-1-1-1-3:b1,18,18,1.0
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-3-2-2-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-2-1-1-2-1-1-3:b1,18,100901,0.00017839268193575882
K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-1-1-2-2:b1,18,96,0.1875
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-3-1-3-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,18,100901,0.00017839268193575882
K15:L12:w1-1-1-1-1-2-1-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-1-2-2:b1,18,95,0.18947368421052632
K15:L12:w1-1-1-1-1-2-2-1-1-1-1-2:b1,K8:L6:w1-1-1-1-2-2:b2,18,95,0.18947368421052632
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-4-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-2-1-4:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-2-1-1-1-1-4:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-3-2-1-1-1-2:b1,18,100901,0.00017839268193575882
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-3-2-1-3:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1,17,100901,0.00016848197738377223
K9:L7:w1-1-1-1-1-1-3:b2,K8:L6:w1-1-1-1-1-3:b1,17,17,1.0
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-1-1-3-2-2:b1,17,12093,0.0014057719341767966
K10:L7:w1-1-1-1-3-1-2:b2,K9:L6:w1-1-1-3-1-2:b1,17,17,1.0
K9:L7:w1-1-1-1-1-2-2:b2,K8:L6:w1-1-1-1-2-2:b1,17,17,1.0
K13:L9:w1-1-1-1-1-2-2-2-2:b1,K16:L11:w1-1-1-1-2-2-2-2-1-1-2:b1,17,220,0.07727272727272727
K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-1-3-1-2:b1,17,124,0.13709677419354838
K3:L2:w1-2:b1,K12:L9:w1-1-1-1-1-1-1-2-3:b1,17,100901,0.00016848197738377223
K9:L6:w1-1-1-1-1-4:b1,K14:L9:w1-1-1-1-1-1-4-1-3:b1,17,893,0.019036954087346025
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-2-1-1-1-3:b1,17,12093,0.0014057719341767966
K10:L7:w1-1-1-1-2-1-3:b2,K9:L6:w1-1-1-2-1-3:b1,17,17,1.0
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-1-2-2-3:b1,17,100901,0.00016848197738377223
K10:L7:w1-1-1-2-1-1-3:b2,K9:L6:w1-1-2-1-1-3:b1,17,17,1.0
K10:L7:w1-1-1-2-1-2-2:b2,K9:L6:w1-1-2-1-2-2:b1,17,17,1.0
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-1-2-1-2:b1,17,133,0.12781954887218044
K10:L7:w1-1-2-1-2-1-2:b2,K3:L2:w1-2:b3,17,17,1.0
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-2-2-1-1-2:b1,17,12093,0.0014057719341767966
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1,17,12093,0.0014057719341767966
K10:L9:w1-1-1-1-1-1-1-1-2:b2,K9:L8:w1-1-1-1-1-1-1-2:b1,17,17,1.0
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-2-1-5:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-2-3-1-1-2:b1,17,100901,0.00016848197738377223
K11:L7:w1-1-1-1-1-3-3:b2,K7:L5:w1-1-1-1-3:b1,17,17,1.0
K3:L2:w1-2:b1,K14:L10:w1-1-1-2-1-1-2-1-1-3:b1,17,100901,0.00016848197738377223
K11:L7:w1-1-1-2-1-3-2:b2,K4:L3:w1-1-2:b1,17,17,1.0
K11:L7:w1-1-2-1-1-2-3:b2,K3:L2:w1-2:b1,17,17,1.0
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,17,100901,0.00016848197738377223
K11:L7:w1-1-2-2-1-1-3:b2,K3:L2:w1-2:b1,17,17,1.0
K11:L7:w1-1-2-2-1-2-2:b2,K3:L2:w1-2:b1,17,17,1.0
K9:L6:w1-1-1-1-1-4:b1,K15:L10:w1-1-1-1-1-1-1-4-1-3:b1,17,893,0.019036954087346025
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-2-3-1-3:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,17,100901,0.00016848197738377223
K11:L8:w1-1-1-2-1-1-1-3:b2,K4:L3:w1-1-2:b1,17,17,1.0
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-1-3-1-3:b1,17,12093,0.0014057719341767966
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K11:L7:w1-1-2-1-3-1-2:b1,17,172,0.09883720930232558
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,17,100901,0.00016848197738377223
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K16:L11:w1-1-1-1-1-2-1-2-2-1-3:b1,17,154,0.11038961038961038
K14:L9:w1-1-1-3-2-1-1-2-2:b1,K9:L6:w1-1-2-2-1-2:b1,17,189,0.08994708994708994
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,K16:L11:w1-1-1-1-2-1-1-2-1-2-3:b1,17,145,0.11724137931034483
K11:L9:w1-1-1-1-2-1-1-1-2:b2,K5:L4:w1-1-1-2:b2,17,17,1.0
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-1-2-5:b1,17,100901,0.00016848197738377223
K12:L8:w1-1-1-1-2-2-1-3:b2,K11:L7:w1-1-1-2-2-1-3:b1,17,17,1.0
K9:L6:w1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-1-4-1-3:b1,17,893,0.019036954087346025
K12:L9:w1-1-1-1-1-1-1-2-3:b2,K11:L8:w1-1-1-1-1-1-2-3:b1,17,17,1.0
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-3-2-1-3:b1,17,12093,0.0014057719341767966
K12:L9:w1-1-1-1-1-1-2-1-3:b2,K11:L8:w1-1-1-1-1-2-1-3:b1,17,17,1.0
K12:L9:w1-1-1-1-1-1-3-1-2:b2,K11:L8:w1-1-1-1-1-3-1-2:b1,17,17,1.0
K3:L2:w1-2:b1,K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,17,100901,0.00016848197738377223
K11:L7:w1-1-1-3-1-1-3:b1,K6:L4:w1-1-2-2:b1,17,614,0.02768729641693811
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-3-1-3:b1,17,12093,0.0014057719341767966
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-3-1-1-1-2-1-1-2:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K16:L14:w1-1-1-1-1-1-1-2-1-1-1-1-1-2:b1,17,100901,0.00016848197738377223
K14:L10:w1-1-1-1-1-1-1-1-3-3:b1,K16:L11:w1-1-1-1-1-1-1-3-3-1-2:b1,17,129,0.13178294573643412
K14:L10:w1-1-1-1-1-1-2-2-1-3:b1,K16:L11:w1-1-1-1-1-2-2-1-3-1-2:b1,17,135,0.1259259259259259
K3:L2:w1-2:b1,K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-2-1-3:b1,17,100901,0.00016848197738377223
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-1-2-3:b1,17,129,0.13178294573643412
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-1-1-4-2:b1,17,100901,0.00016848197738377223
K13:L9:w1-1-1-2-1-3-1-1-2:b2,K4:L3:w1-1-2:b1,17,17,1.0
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-1-1-4:b1,17,12093,0.0014057719341767966
K14:L10:w1-1-1-1-1-2-1-3-1-2:b1,K16:L11:w1-1-1-1-2-1-3-1-2-1-2:b1,17,147,0.11564625850340136
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-3-3-1-1-2:b1,17,100901,0.00016848197738377223
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-1-2-1-2:b1,17,122,0.13934426229508196
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,K16:L12:w1-1-1-1-2-2-1-1-2-1-1-2:b1,17,141,0.12056737588652482
K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,17,134,0.12686567164179105
K14:L10:w1-1-1-1-1-1-2-1-2-3:b1,K16:L11:w1-1-1-1-1-2-1-2-3-1-2:b1,17,148,0.11486486486486487
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,17,100901,0.00016848197738377223
K3:L2:w1-2:b1,K15:L13:w1-1-1-1-1-1-1-2-1-1-1-1-2:b1,17,100901,0.00016848197738377223
K6:L4:w1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-2-1-1-1-1-3:b1,17,12093,0.0014057719341767966
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-4-1-2:b1,17,100901,0.00016848197738377223
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-1-3-1-4:b1,17,12093,0.0014057719341767966
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1,17,100901,0.00016848197738377223
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,K16:L11:w1-1-1-1-1-2-1-1-2-2-3:b1,17,148,0.11486486486486487
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,17,140,0.12142857142857143
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-1-1-3:b1,17,100901,0.00016848197738377223
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-3-1-1-4:b1,17,12093,0.0014057719341767966
K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-1-3-2:b1,17,99,0.1717171717171717
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-4-1-2:b1,17,100901,0.00016848197738377223
