node,K,L,b,total_lift_classes,canonical_source_classes,shadowed_initial_classes,no_initial_classes,internal_hit_classes,external_hit_classes,below_start_classes,budget_classes,max_steps_observed,max_bit_length_observed
K16:L11:w1-1-1-2-1-2-1-2-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-2-1-2-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-2-1-3-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-2-2-1-1-1-3:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-2-2-1-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-2-2-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-2-2-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-3-1-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-1-1-3-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-1-2-1-1-3:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-1-2-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-1-2-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-1-3-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-2-1-1-1-3:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-2-1-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-2-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-1-2-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-2-1-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-2-2-1-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-2-3-1-1-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-3-1-1-2-1-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,4,24
K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,4,24
K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,4,24
K16:L11:w1-1-1-3-1-2-1-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,4,24
K16:L11:w1-1-1-3-1-2-1-2-1-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-1-3-2-1-1-2-1-1-2:b1,16,11,1,32,32,0,0,0,0,32,0,5,24
K16:L11:w1-1-2-1-1-3-1-1-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-2-1-2-1-1-2-2-1-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-2-1-2-1-2-1-1-2-2:b1,16,11,1,32,32,0,0,32,0,0,0,1,23
K16:L11:w1-1-2-1-2-1-2-1-2-1-2:b1,16,11,1,32,32,0,0,31,1,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-1-1-5:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-1-2-4:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-1-4-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-2-1-4:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-2-2-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-2-3-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-3-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-3-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-1-4-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-2-1-1-4:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-2-1-3-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-2-2-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-2-3-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-3-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-3-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-3-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-1-4-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-1-1-1-4:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-1-1-2-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-1-1-3-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-1-2-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-1-2-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-1-3-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-2-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-2-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-2-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-3-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-3-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-1-4-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-1-1-1-4:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-1-1-2-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-1-1-3-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-1-2-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-1-2-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-1-3-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-2-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-2-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-1-3-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-2-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-2-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-2-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-2-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-3-1-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-3-1-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-3-1-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-3-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-3-2-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-1-4-1-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-1-1-1-4:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-1-1-2-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-1-1-3-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-1-2-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-1-2-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-1-3-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-2-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-2-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-2-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-1-3-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-2-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-2-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-1-3-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-2-1-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-2-1-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-2-1-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-2-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-2-2-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-2-3-1-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-3-1-1-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-3-1-1-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-3-1-2-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-1-1-3-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-1-2-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-1-2-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-1-2-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-1-3-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-2-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-2-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-2-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-2-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-1-3-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-2-1-1-1-1-3:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-2-1-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-2-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-1-2-2-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-2-1-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-2-2-1-2-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-3-1-1-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-1-3-1-1-2-1-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-2-1-1-2-1-1-1-2-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-2-1-1-2-1-1-2-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L12:w1-1-1-2-1-1-2-1-2-1-1-2:b1,16,12,1,32,32,0,0,31,1,0,0,1,23
K16:L12:w1-1-1-2-1-2-1-1-2-1-1-2:b1,16,12,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-1-1-1-4:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-1-1-2-3:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-1-1-3-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-1-2-1-3:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-1-2-2-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-1-3-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-2-1-2-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-2-2-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-1-3-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-2-1-1-2-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-2-1-2-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-2-2-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-1-3-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-2-1-1-1-1-3:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-2-1-1-1-2-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-2-1-1-2-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-2-1-2-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-1-3-1-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-2-1-1-1-1-1-3:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-2-1-1-1-1-2-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-2-1-1-1-2-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-2-1-2-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-2-2-1-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-1-3-1-1-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-2-1-1-1-1-2-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-2-1-1-1-2-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-2-1-1-2-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-1-2-1-2-1-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L13:w1-1-1-1-2-1-1-1-2-1-1-1-2:b1,16,13,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-3:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-2-2:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-1-1-1-1-2-1-2:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-1-1-1-2-1-1-2:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-1-1-2-1-1-1-2:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-1-2-1-1-1-1-2:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L14:w1-1-1-1-1-1-1-2-1-1-1-1-1-2:b1,16,14,1,32,32,0,0,32,0,0,0,1,23
K16:L15:w1-1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,16,15,1,32,32,0,0,32,0,0,0,1,23
K3:L2:w1-2:b1,3,2,1,32,28,4,0,6,0,22,0,5,11
K3:L2:w1-2:b2,3,2,2,32,28,4,0,28,0,0,0,2,13
K3:L2:w1-2:b3,3,2,3,32,28,4,0,28,0,0,0,2,16
K3:L2:w1-2:b4,3,2,4,32,28,4,0,28,0,0,0,2,19
K3:L2:w1-2:b5,3,2,5,32,28,4,0,28,0,0,0,2,22
K3:L2:w1-2:b6,3,2,6,32,28,4,0,28,0,0,0,2,25
K4:L3:w1-1-2:b1,4,3,1,32,17,15,0,17,0,0,0,1,11
K4:L3:w1-1-2:b2,4,3,2,32,30,2,0,30,0,0,0,1,15
K4:L3:w1-1-2:b3,4,3,3,32,30,2,0,30,0,0,0,1,19
K4:L3:w1-1-2:b4,4,3,4,32,30,2,0,30,0,0,0,1,23
K5:L4:w1-1-1-2:b1,5,4,1,32,12,20,0,12,0,0,0,1,12
K5:L4:w1-1-1-2:b2,5,4,2,32,31,1,0,31,0,0,0,1,17
K5:L4:w1-1-1-2:b3,5,4,3,32,31,1,0,31,0,0,0,1,22
K5:L4:w1-1-1-2:b4,5,4,4,32,31,1,0,31,0,0,0,1,27
K6:L4:w1-1-1-3:b1,6,4,1,32,23,9,0,3,0,20,0,8,14
K6:L4:w1-1-1-3:b2,6,4,2,32,31,1,0,31,0,0,0,4,20
K6:L4:w1-1-1-3:b3,6,4,3,32,31,1,0,31,0,0,0,4,26
K6:L4:w1-1-2-2:b1,6,4,1,32,25,7,0,25,0,0,0,1,13
K6:L4:w1-1-2-2:b2,6,4,2,32,31,1,0,31,0,0,0,1,19
K6:L4:w1-1-2-2:b3,6,4,3,32,32,0,0,32,0,0,0,1,25
K6:L4:w1-1-2-2:b4,6,4,4,32,32,0,0,32,0,0,0,1,31
K6:L5:w1-1-1-1-2:b1,6,5,1,32,6,26,0,6,0,0,0,1,13
K6:L5:w1-1-1-1-2:b2,6,5,2,32,31,1,0,31,0,0,0,1,19
K6:L5:w1-1-1-1-2:b3,6,5,3,32,32,0,0,32,0,0,0,1,25
K7:L5:w1-1-1-1-3:b1,7,5,1,32,13,19,0,13,0,0,0,1,14
K7:L5:w1-1-1-1-3:b2,7,5,2,32,31,1,0,31,0,0,0,1,21
K7:L5:w1-1-1-2-2:b1,7,5,1,32,14,18,0,14,0,0,0,1,14
K7:L5:w1-1-1-2-2:b2,7,5,2,32,32,0,0,32,0,0,0,1,21
K7:L5:w1-1-1-2-2:b3,7,5,3,32,31,1,0,31,0,0,0,1,28
K7:L5:w1-1-2-1-2:b1,7,5,1,32,16,16,0,16,0,0,0,1,14
K7:L5:w1-1-2-1-2:b2,7,5,2,32,32,0,0,32,0,0,0,1,21
K7:L6:w1-1-1-1-1-2:b1,7,6,1,32,3,29,0,3,0,0,0,1,14
K7:L6:w1-1-1-1-1-2:b2,7,6,2,32,32,0,0,32,0,0,0,1,21
K7:L6:w1-1-1-1-1-2:b3,7,6,3,32,31,1,0,31,0,0,0,1,28
K8:L6:w1-1-1-1-1-3:b1,8,6,1,32,7,25,0,7,0,0,0,1,15
K8:L6:w1-1-1-1-1-3:b2,8,6,2,32,32,0,0,32,0,0,0,1,23
K8:L6:w1-1-1-1-2-2:b1,8,6,1,32,8,24,0,8,0,0,0,1,15
K8:L6:w1-1-1-1-2-2:b2,8,6,2,32,31,1,0,31,0,0,0,1,23
K8:L6:w1-1-1-2-1-2:b1,8,6,1,32,10,22,0,10,0,0,0,1,15
K8:L6:w1-1-1-2-1-2:b2,8,6,2,32,32,0,0,32,0,0,0,1,23
K8:L7:w1-1-1-1-1-1-2:b1,8,7,1,32,4,28,0,4,0,0,0,1,15
K8:L7:w1-1-1-1-1-1-2:b2,8,7,2,32,31,1,0,31,0,0,0,1,23
K9:L6:w1-1-1-1-1-4:b1,9,6,1,32,14,18,0,1,0,13,0,9,18
K9:L6:w1-1-1-1-1-4:b2,9,6,2,32,32,0,0,32,0,0,0,6,27
K9:L6:w1-1-1-1-2-3:b1,9,6,1,32,15,17,0,15,0,0,0,1,16
K9:L6:w1-1-1-1-2-3:b2,9,6,2,32,32,0,0,32,0,0,0,1,25
K9:L6:w1-1-1-1-3-2:b1,9,6,1,32,15,17,0,15,0,0,0,1,16
K9:L6:w1-1-1-1-3-2:b2,9,6,2,32,31,1,0,31,0,0,0,1,25
K9:L6:w1-1-1-2-1-3:b1,9,6,1,32,17,15,0,17,0,0,0,1,16
K9:L6:w1-1-1-2-1-3:b2,9,6,2,32,32,0,0,32,0,0,0,1,25
K9:L6:w1-1-1-2-2-2:b1,9,6,1,32,17,15,0,17,0,0,0,1,16
K9:L6:w1-1-1-2-2-2:b2,9,6,2,32,32,0,0,32,0,0,0,1,25
K9:L6:w1-1-1-3-1-2:b1,9,6,1,32,17,15,0,17,0,0,0,4,17
K9:L6:w1-1-1-3-1-2:b2,9,6,2,32,32,0,0,32,0,0,0,4,26
K9:L6:w1-1-2-1-1-3:b1,9,6,1,32,18,14,0,18,0,0,0,1,16
K9:L6:w1-1-2-1-1-3:b2,9,6,2,32,31,1,0,31,0,0,0,1,25
K9:L6:w1-1-2-1-2-2:b1,9,6,1,32,19,13,0,19,0,0,0,1,16
K9:L6:w1-1-2-1-2-2:b2,9,6,2,32,32,0,0,32,0,0,0,1,25
K9:L6:w1-1-2-2-1-2:b1,9,6,1,32,19,13,0,19,0,0,0,1,16
K9:L6:w1-1-2-2-1-2:b2,9,6,2,32,31,1,0,31,0,0,0,1,25
K9:L7:w1-1-1-1-1-1-3:b1,9,7,1,32,6,26,0,6,0,0,0,1,16
K9:L7:w1-1-1-1-1-1-3:b2,9,7,2,32,32,0,0,32,0,0,0,1,25
K9:L7:w1-1-1-1-1-2-2:b1,9,7,1,32,7,25,0,7,0,0,0,1,16
K9:L7:w1-1-1-1-1-2-2:b2,9,7,2,32,32,0,0,32,0,0,0,1,25
K9:L7:w1-1-1-1-2-1-2:b1,9,7,1,32,9,23,0,9,0,0,0,1,16
K9:L7:w1-1-1-1-2-1-2:b2,9,7,2,32,32,0,0,32,0,0,0,1,25
K9:L7:w1-1-1-2-1-1-2:b1,9,7,1,32,8,24,0,8,0,0,0,1,16
