src,dst,count
K14:L9:w1-1-1-2-1-2-1-1-4:b1,K7:L5:w1-1-2-1-2:b1,165
K14:L9:w1-1-1-1-3-1-2-1-3:b1,K9:L6:w1-1-1-3-1-2:b1,165
K12:L9:w1-1-1-1-2-2-1-1-2:b1,K11:L8:w1-1-1-2-2-1-1-2:b1,165
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K11:L8:w1-1-1-1-2-2-1-2:b1,165
K6:L4:w1-1-1-3:b1,K3:L2:w1-2:b2,165
K3:L2:w1-2:b1,K10:L7:w1-1-1-3-1-1-2:b1,165
K13:L9:w1-1-1-2-1-2-1-1-3:b1,K12:L8:w1-1-2-1-2-1-1-3:b1,164
K14:L9:w1-1-1-1-1-1-4-1-3:b1,K9:L6:w1-1-1-1-1-4:b1,164
K13:L9:w1-1-1-1-3-1-2-1-2:b1,K12:L8:w1-1-1-3-1-2-1-2:b1,164
K14:L9:w1-1-1-2-1-1-3-1-3:b1,K9:L6:w1-1-2-1-1-3:b1,164
K14:L9:w1-1-1-1-2-2-1-1-4:b1,K7:L5:w1-1-1-2-2:b1,164
K14:L9:w1-1-1-3-1-1-3-1-2:b1,K3:L2:w1-2:b1,163
K14:L10:w1-1-1-2-1-1-2-1-2-2:b1,K4:L3:w1-1-2:b2,163
K14:L9:w1-1-1-2-1-3-1-1-3:b1,K4:L3:w1-1-2:b1,163
K13:L9:w1-1-1-1-2-1-1-2-3:b1,K12:L8:w1-1-1-2-1-1-2-3:b1,162
K14:L9:w1-1-2-1-1-3-1-1-3:b1,K3:L2:w1-2:b1,161
K3:L2:w1-2:b1,K10:L7:w1-1-1-2-2-1-2:b1,161
K7:L6:w1-1-1-1-1-2:b2,K6:L5:w1-1-1-1-2:b1,161
K14:L9:w1-1-1-2-3-2-1-1-2:b1,K4:L3:w1-1-2:b1,161
K13:L9:w1-1-1-2-2-1-1-1-3:b1,K6:L4:w1-1-2-2:b1,161
K13:L9:w1-1-1-1-1-1-4-1-2:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,161
K14:L9:w1-1-1-2-1-4-1-1-2:b1,K4:L3:w1-1-2:b1,161
K14:L9:w1-1-1-1-3-2-1-1-3:b1,K6:L4:w1-1-1-3:b1,161
K14:L9:w1-1-1-1-1-1-5-1-2:b1,K3:L2:w1-2:b1,160
K13:L9:w1-1-1-1-3-1-1-1-3:b1,K6:L4:w1-1-1-3:b2,160
K3:L2:w1-2:b1,K6:L4:w1-1-2-2:b2,160
K14:L9:w1-1-1-1-2-1-1-1-5:b1,K5:L4:w1-1-1-2:b1,159
K12:L9:w1-1-1-1-1-1-2-2-2:b1,K11:L8:w1-1-1-1-1-2-2-2:b1,159
K13:L9:w1-1-1-1-1-1-1-2-4:b1,K12:L8:w1-1-1-1-1-1-2-4:b1,159
K14:L9:w1-1-1-1-1-2-3-1-3:b1,K9:L6:w1-1-1-1-2-3:b1,159
K3:L2:w1-2:b1,K10:L7:w1-1-1-2-1-2-2:b1,158
K13:L9:w1-1-1-1-1-4-1-1-2:b1,K12:L8:w1-1-1-1-4-1-1-2:b1,158
K14:L9:w1-1-1-1-1-1-1-2-5:b1,K8:L7:w1-1-1-1-1-1-2:b1,158
K13:L9:w1-1-1-1-2-3-1-1-2:b1,K12:L8:w1-1-1-2-3-1-1-2:b1,158
K14:L9:w1-1-1-1-1-1-1-3-4:b1,K9:L7:w1-1-1-1-1-1-3:b1,158
K11:L9:w1-1-1-1-2-1-1-1-2:b1,K5:L4:w1-1-1-2:b2,158
K12:L9:w1-1-1-1-2-1-2-1-2:b1,K11:L8:w1-1-1-2-1-2-1-2:b1,157
K13:L9:w1-1-1-1-1-1-3-1-3:b1,K12:L8:w1-1-1-1-1-3-1-3:b1,157
K14:L10:w1-1-1-1-1-1-1-3-2-2:b1,K13:L9:w1-1-1-1-1-1-3-2-2:b1,157
K14:L9:w1-1-1-2-2-1-1-1-4:b1,K6:L4:w1-1-2-2:b1,157
K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,K5:L4:w1-1-1-2:b2,157
K11:L9:w1-1-1-1-1-1-1-2-2:b1,K10:L8:w1-1-1-1-1-1-2-2:b1,156
K14:L9:w1-1-1-1-1-2-2-1-4:b1,K8:L6:w1-1-1-1-2-2:b1,156
K13:L9:w1-1-1-1-1-2-2-1-3:b1,K12:L8:w1-1-1-1-2-2-1-3:b1,156
K14:L9:w1-1-1-2-3-1-1-1-3:b1,K4:L3:w1-1-2:b1,156
K12:L9:w1-1-1-1-1-1-3-1-2:b1,K11:L8:w1-1-1-1-1-3-1-2:b1,156
K14:L9:w1-1-1-1-1-1-3-1-4:b1,K8:L6:w1-1-1-1-1-3:b1,156
K13:L9:w1-1-1-1-1-3-1-1-3:b1,K12:L8:w1-1-1-1-3-1-1-3:b1,155
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K10:L8:w1-1-1-1-1-2-1-2:b1,155
K13:L9:w1-1-1-1-1-1-2-2-3:b1,K12:L8:w1-1-1-1-1-2-2-3:b1,155
K14:L10:w1-1-1-2-1-1-1-3-1-2:b1,K4:L3:w1-1-2:b1,155
K12:L9:w1-1-1-1-1-3-1-1-2:b1,K11:L8:w1-1-1-1-3-1-1-2:b1,154
K14:L9:w1-1-1-1-1-4-2-1-2:b1,K3:L2:w1-2:b1,154
K13:L9:w1-1-1-1-2-1-2-1-3:b1,K12:L8:w1-1-1-2-1-2-1-3:b1,154
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K11:L8:w1-1-1-1-1-1-2-3:b1,154
K15:L10:w1-1-1-2-2-1-2-1-2-2:b1,K14:L9:w1-1-2-2-1-2-1-2-2:b1,153
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K4:L3:w1-1-2:b1,153
K12:L9:w1-1-1-1-2-1-1-1-3:b1,K11:L8:w1-1-1-2-1-1-1-3:b1,153
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K11:L8:w1-1-1-1-1-1-3-2:b1,152
K14:L9:w1-1-1-1-2-3-1-1-3:b1,K5:L4:w1-1-1-2:b1,152
K11:L9:w1-1-1-1-1-2-1-1-2:b1,K10:L8:w1-1-1-1-2-1-1-2:b1,151
K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,K13:L9:w1-1-1-1-1-2-2-2-2:b1,151
K13:L9:w1-1-1-1-1-1-1-3-3:b1,K12:L8:w1-1-1-1-1-1-3-3:b1,151
K14:L9:w1-1-3-1-2-1-2-1-2:b1,K3:L2:w1-2:b3,151
K14:L10:w1-1-1-1-3-1-1-1-2-2:b1,K6:L4:w1-1-1-3:b1,151
K14:L9:w1-1-1-1-2-4-1-1-2:b1,K5:L4:w1-1-1-2:b1,151
K14:L10:w1-1-1-1-2-1-1-1-2-3:b1,K5:L4:w1-1-1-2:b2,151
K14:L9:w1-1-1-1-3-3-1-1-2:b1,K6:L4:w1-1-1-3:b1,150
K15:L10:w1-1-1-2-1-1-2-2-2-2:b1,K4:L3:w1-1-2:b2,150
K14:L9:w1-1-1-1-1-1-2-1-5:b1,K7:L6:w1-1-1-1-1-2:b1,150
K14:L9:w1-1-1-1-1-2-1-1-5:b1,K6:L5:w1-1-1-1-2:b1,150
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-2-1-3:b1,149
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-3-1-2:b1,149
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-2-3:b1,149
K11:L7:w1-1-1-4-1-1-2:b1,K6:L4:w1-1-2-2:b1,149
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,K13:L9:w1-1-1-2-2-1-1-2-2:b1,149
K15:L10:w1-1-1-1-2-1-1-3-2-2:b1,K14:L9:w1-1-1-2-1-1-3-2-2:b1,149
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,K13:L9:w1-1-1-2-1-2-1-2-2:b1,149
K15:L10:w1-1-2-1-2-1-1-2-2-2:b1,K3:L2:w1-2:b2,149
K13:L9:w1-1-1-1-2-1-1-1-4:b1,K12:L8:w1-1-1-2-1-1-1-4:b1,148
K13:L9:w1-1-1-1-1-2-1-1-4:b1,K12:L8:w1-1-1-1-2-1-1-4:b1,148
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,148
K14:L10:w1-1-1-2-1-1-2-2-1-2:b1,K4:L3:w1-1-2:b2,148
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K10:L9:w1-1-1-1-1-1-1-1-2:b1,148
K10:L9:w1-1-1-1-1-1-1-1-2:b1,K9:L8:w1-1-1-1-1-1-1-2:b1,148
K15:L10:w1-1-1-2-1-2-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-1-2-2:b1,148
K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,K9:L6:w1-1-2-1-2-2:b1,147
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-3-2:b1,147
K15:L10:w1-1-1-1-1-2-1-3-2-2:b1,K14:L9:w1-1-1-1-2-1-3-2-2:b1,146
K12:L9:w1-1-1-1-1-1-1-1-4:b1,K11:L8:w1-1-1-1-1-1-1-4:b1,145
K14:L11:w1-1-1-1-2-1-1-1-2-1-2:b1,K5:L4:w1-1-1-2:b2,145
K15:L10:w1-1-1-1-1-2-2-2-2-2:b1,K14:L9:w1-1-1-1-2-2-2-2-2:b1,144
K13:L9:w1-1-1-1-1-1-2-1-4:b1,K12:L8:w1-1-1-1-1-2-1-4:b1,144
K15:L10:w1-1-1-1-3-1-2-1-2-2:b1,K14:L9:w1-1-1-3-1-2-1-2-2:b1,144
K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,K13:L9:w1-1-2-1-2-1-1-2-2:b1,144
K14:L10:w1-1-1-2-2-1-1-2-1-2:b1,K6:L4:w1-1-2-2:b1,143
K15:L10:w1-1-1-1-2-1-3-1-2-2:b1,K14:L9:w1-1-1-2-1-3-1-2-2:b1,142
K15:L10:w1-1-1-2-1-2-2-2-1-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,142
K15:L10:w1-1-2-1-2-1-2-1-2-2:b1,K3:L2:w1-2:b4,142
K12:L9:w1-1-1-1-1-1-2-1-3:b1,K11:L8:w1-1-1-1-1-2-1-3:b1,142
K3:L2:w1-2:b1,K9:L7:w1-1-1-1-2-1-2:b1,142
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-1-2-2:b1,141
K14:L10:w1-1-1-1-1-2-1-2-2-2:b1,K13:L9:w1-1-1-1-2-1-2-2-2:b1,141
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-2-1-2:b1,141
K15:L10:w1-1-1-1-1-3-1-2-2-2:b1,K14:L9:w1-1-1-1-3-1-2-2-2:b1,141
K14:L10:w1-1-1-1-1-1-3-1-2-2:b1,K13:L9:w1-1-1-1-1-3-1-2-2:b1,140
K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,K7:L5:w1-1-1-2-2:b1,140
K15:L10:w1-1-1-2-2-1-1-2-2-2:b1,K6:L4:w1-1-2-2:b2,140
K15:L10:w1-1-1-1-1-1-2-2-3-2:b1,K14:L9:w1-1-1-1-1-2-2-3-2:b1,140
K15:L10:w1-1-1-2-1-2-1-2-2-2:b1,K14:L9:w1-1-2-1-2-1-2-2-2:b1,140
K15:L10:w1-1-1-3-1-2-1-1-2-2:b1,K3:L2:w1-2:b1,139
K15:L10:w1-1-1-1-2-1-2-2-2-2:b1,K14:L9:w1-1-1-2-1-2-2-2-2:b1,139
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K12:L9:w1-1-1-1-2-1-1-2-2:b1,139
K15:L10:w1-1-2-1-2-1-2-2-1-2:b1,K3:L2:w1-2:b3,139
K15:L10:w1-1-1-2-1-1-1-3-2-2:b1,K4:L3:w1-1-2:b1,139
K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,K5:L4:w1-1-1-2:b1,139
K15:L10:w1-1-2-1-1-3-1-1-2-2:b1,K3:L2:w1-2:b1,138
K15:L10:w1-1-1-1-1-1-1-4-2-2:b1,K14:L9:w1-1-1-1-1-1-4-2-2:b1,138
K14:L10:w1-1-1-1-2-1-1-1-1-4:b1,K5:L4:w1-1-1-2:b1,138
K14:L10:w1-1-1-2-2-1-2-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,137
K14:L10:w1-1-1-1-1-1-1-2-3-2:b1,K13:L9:w1-1-1-1-1-1-2-3-2:b1,137
K14:L10:w1-1-1-1-1-2-2-1-2-2:b1,K13:L9:w1-1-1-1-2-2-1-2-2:b1,137
K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,K12:L9:w1-1-1-1-3-1-1-1-2:b1,137
K15:L10:w1-1-1-1-2-1-1-2-3-2:b1,K14:L9:w1-1-1-2-1-1-2-3-2:b1,137
K15:L10:w1-1-1-1-1-1-3-2-2-2:b1,K14:L9:w1-1-1-1-1-3-2-2-2:b1,137
K15:L10:w1-1-1-1-2-2-1-2-2-2:b1,K14:L9:w1-1-1-2-2-1-2-2-2:b1,136
K14:L10:w1-1-1-1-1-1-2-1-3-2:b1,K13:L9:w1-1-1-1-1-2-1-3-2:b1,136
K14:L9:w1-1-1-1-4-1-2-1-2:b1,K3:L2:w1-2:b2,136
K15:L10:w1-1-1-2-1-1-3-1-2-2:b1,K14:L9:w1-1-2-1-1-3-1-2-2:b1,136
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K11:L8:w1-1-1-1-2-1-1-3:b1,136
K15:L10:w1-1-1-1-2-1-2-1-3-2:b1,K14:L9:w1-1-1-2-1-2-1-3-2:b1,136
K3:L2:w1-2:b1,K4:L3:w1-1-2:b3,136
K15:L10:w1-1-1-2-1-1-2-1-3-2:b1,K4:L3:w1-1-2:b2,135
K14:L10:w1-1-1-2-1-2-1-1-1-3:b1,K7:L5:w1-1-2-1-2:b1,135
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K13:L9:w1-1-1-2-2-1-2-1-2:b1,135
K15:L10:w1-1-1-1-1-2-3-1-2-2:b1,K14:L9:w1-1-1-1-2-3-1-2-2:b1,135
K15:L10:w1-1-1-2-2-1-1-1-3-2:b1,K6:L4:w1-1-2-2:b1,135
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K12:L9:w1-1-1-1-1-2-2-1-2:b1,135
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K13:L9:w1-1-1-2-1-1-3-1-2:b1,135
K11:L9:w1-1-1-1-1-1-1-1-3:b1,K10:L8:w1-1-1-1-1-1-1-3:b1,135
K15:L10:w1-1-1-1-3-1-1-2-2-2:b1,K14:L9:w1-1-1-3-1-1-2-2-2:b1,135
K15:L10:w1-1-1-2-1-2-1-1-3-2:b1,K14:L9:w1-1-2-1-2-1-1-3-2:b1,135
K13:L9:w1-1-1-1-1-1-1-1-5:b1,K12:L8:w1-1-1-1-1-1-1-5:b1,135
K14:L10:w1-1-1-1-1-2-1-1-3-2:b1,K13:L9:w1-1-1-1-2-1-1-3-2:b1,134
K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1,K7:L5:w1-1-1-1-3:b1,134
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,K13:L9:w1-1-1-2-1-2-2-1-2:b1,134
K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,K13:L9:w1-1-1-1-2-2-2-1-2:b1,134
K15:L11:w1-1-1-1-2-1-1-1-2-2-2:b1,K5:L4:w1-1-1-2:b2,134
K15:L10:w1-1-1-1-1-1-2-3-2-2:b1,K14:L9:w1-1-1-1-1-2-3-2-2:b1,134
K15:L10:w1-1-1-1-2-2-1-1-3-2:b1,K14:L9:w1-1-1-2-2-1-1-3-2:b1,134
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,K11:L9:w1-1-1-1-1-2-1-1-2:b1,133
K14:L10:w1-1-1-1-1-3-1-1-2-2:b1,K13:L9:w1-1-1-1-3-1-1-2-2:b1,133
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-1-1-3:b1,133
K15:L10:w1-1-1-1-3-2-1-1-2-2:b1,K14:L9:w1-1-1-3-2-1-1-2-2:b1,133
K15:L10:w1-1-2-1-2-2-1-1-2-2:b1,K3:L2:w1-2:b2,133
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b3,133
K14:L10:w1-1-1-1-2-3-1-1-1-2:b1,K5:L4:w1-1-1-2:b1,133
K15:L10:w1-1-1-2-1-3-1-1-2-2:b1,K14:L9:w1-1-2-1-3-1-1-2-2:b1,133
K14:L9:w1-1-1-3-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,132
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,K12:L9:w1-1-1-2-1-1-2-1-2:b1,132
K15:L10:w1-1-1-1-1-2-1-2-2-3:b1,K14:L9:w1-1-1-1-2-1-2-2-3:b1,132
K14:L10:w1-1-1-1-2-2-2-1-1-2:b1,K13:L9:w1-1-1-2-2-2-1-1-2:b1,131
K14:L10:w1-1-1-1-1-1-2-1-2-3:b1,K13:L9:w1-1-1-1-1-2-1-2-3:b1,131
K15:L10:w1-1-1-1-1-1-1-3-3-2:b1,K14:L9:w1-1-1-1-1-1-3-3-2:b1,131
K15:L10:w1-1-2-1-2-2-1-2-1-2:b1,K3:L2:w1-2:b2,131
K15:L10:w1-1-1-1-1-3-2-1-2-2:b1,K14:L9:w1-1-1-1-3-2-1-2-2:b1,131
K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,K13:L9:w1-1-1-2-1-1-2-2-2:b1,131
K14:L10:w1-1-1-1-3-1-1-2-1-2:b1,K13:L9:w1-1-1-3-1-1-2-1-2:b1,130
K14:L10:w1-1-1-1-1-2-1-3-1-2:b1,K13:L9:w1-1-1-1-2-1-3-1-2:b1,130
K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,K13:L9:w1-1-1-2-1-1-1-3-2:b1,130
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-1-4:b1,129
K15:L10:w1-1-1-2-2-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,129
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K12:L9:w1-1-1-1-1-1-1-3-2:b1,129
K15:L10:w1-1-1-1-2-2-2-2-1-2:b1,K14:L9:w1-1-1-2-2-2-2-1-2:b1,129
K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1,K7:L5:w1-1-1-2-2:b2,129
K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b2,129
K15:L10:w1-1-1-2-1-1-1-4-1-2:b1,K4:L3:w1-1-2:b1,129
K14:L10:w1-1-1-1-3-2-1-1-1-2:b1,K6:L4:w1-1-1-3:b1,128
K14:L10:w1-1-1-1-1-1-2-3-1-2:b1,K13:L9:w1-1-1-1-1-2-3-1-2:b1,128
K15:L10:w1-1-1-1-1-2-1-2-3-2:b1,K14:L9:w1-1-1-1-2-1-2-3-2:b1,128
K15:L10:w1-1-1-1-1-1-1-1-5-2:b1,K14:L9:w1-1-1-1-1-1-1-5-2:b1,128
K14:L10:w1-1-1-1-1-1-1-1-4-2:b1,K13:L9:w1-1-1-1-1-1-1-4-2:b1,128
K15:L10:w1-1-1-1-2-1-1-1-4-2:b1,K14:L9:w1-1-1-2-1-1-1-4-2:b1,127
K15:L10:w1-1-1-1-2-2-2-1-2-2:b1,K14:L9:w1-1-1-2-2-2-1-2-2:b1,127
K15:L10:w1-1-1-1-2-3-1-1-2-2:b1,K14:L9:w1-1-1-2-3-1-1-2-2:b1,127
K15:L10:w1-1-2-1-2-1-1-3-1-2:b1,K3:L2:w1-2:b2,127
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,K12:L9:w1-1-1-1-1-1-3-1-2:b1,127
K15:L11:w1-1-1-1-2-1-1-1-1-3-2:b1,K5:L4:w1-1-1-2:b1,127
K15:L10:w1-1-1-2-3-1-1-2-1-2:b1,K4:L3:w1-1-2:b1,126
K15:L11:w1-1-1-2-1-1-2-1-1-2-2:b1,K4:L3:w1-1-2:b3,126
K15:L11:w1-1-1-2-1-1-2-1-2-1-2:b1,K4:L3:w1-1-2:b2,126
K15:L10:w1-1-1-1-1-1-1-2-4-2:b1,K14:L9:w1-1-1-1-1-1-2-4-2:b1,126
K15:L10:w1-1-1-1-1-1-4-1-2-2:b1,K14:L9:w1-1-1-1-1-4-1-2-2:b1,126
K15:L10:w1-1-2-2-1-2-1-2-1-2:b1,K3:L2:w1-2:b1,126
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K12:L9:w1-1-1-1-1-1-2-2-2:b1,126
K12:L10:w1-1-1-1-1-1-1-2-1-2:b1,K11:L9:w1-1-1-1-1-1-2-1-2:b1,126
K3:L2:w1-2:b1,K10:L7:w1-1-1-1-2-2-2:b1,125
K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,K13:L9:w1-1-1-1-3-2-1-1-2:b1,125
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,K12:L9:w1-1-1-1-1-1-1-2-3:b1,125
K15:L10:w1-1-1-1-2-1-1-2-2-3:b1,K14:L9:w1-1-1-2-1-1-2-2-3:b1,125
K15:L10:w1-1-1-1-1-2-2-1-3-2:b1,K14:L9:w1-1-1-1-2-2-1-3-2:b1,125
K15:L10:w1-1-1-1-1-1-2-2-2-3:b1,K14:L9:w1-1-1-1-1-2-2-2-3:b1,125
K14:L10:w1-1-1-2-1-1-2-1-1-3:b1,K4:L3:w1-1-2:b2,125
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,K13:L9:w1-1-2-1-2-1-2-1-2:b1,124
K15:L10:w1-1-1-3-1-2-1-2-1-2:b1,K14:L9:w1-1-3-1-2-1-2-1-2:b1,124
K15:L10:w1-1-2-1-1-3-1-2-1-2:b1,K3:L2:w1-2:b1,124
K15:L10:w1-1-1-1-3-1-2-2-1-2:b1,K14:L9:w1-1-1-3-1-2-2-1-2:b1,124
K15:L10:w1-1-1-2-2-1-2-2-1-2:b1,K14:L9:w1-1-2-2-1-2-2-1-2:b1,124
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,K12:L9:w1-1-1-2-1-2-1-1-2:b1,124
K15:L10:w1-1-1-1-1-3-1-1-3-2:b1,K14:L9:w1-1-1-1-3-1-1-3-2:b1,124
K15:L10:w1-1-1-1-1-1-2-1-4-2:b1,K14:L9:w1-1-1-1-1-2-1-4-2:b1,124
K15:L10:w1-1-1-1-2-1-1-1-3-3:b1,K14:L9:w1-1-1-2-1-1-1-3-3:b1,123
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K12:L9:w1-1-1-1-1-2-1-2-2:b1,123
K15:L10:w1-1-1-1-1-2-1-1-4-2:b1,K14:L9:w1-1-1-1-2-1-1-4-2:b1,123
K15:L10:w1-1-1-2-1-1-2-3-1-2:b1,K4:L3:w1-1-2:b2,123
K15:L10:w1-1-1-2-2-2-1-2-1-2:b1,K14:L9:w1-1-2-2-2-1-2-1-2:b1,122
K15:L10:w1-1-1-1-2-2-1-3-1-2:b1,K14:L9:w1-1-1-2-2-1-3-1-2:b1,122
K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b2,122
K15:L10:w1-1-1-1-1-4-1-1-2-2:b1,K14:L9:w1-1-1-1-4-1-1-2-2:b1,121
K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,121
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,K12:L9:w1-1-1-1-2-1-2-1-2:b1,121
K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,K13:L9:w1-1-1-2-1-3-1-1-2:b1,121
K14:L10:w1-1-1-1-1-1-1-3-1-3:b1,K13:L9:w1-1-1-1-1-1-3-1-3:b1,121
K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,K11:L9:w1-1-1-1-1-1-1-2-2:b1,121
K14:L10:w1-1-1-1-1-2-1-1-2-3:b1,K13:L9:w1-1-1-1-2-1-1-2-3:b1,121
K3:L2:w1-2:b1,K12:L8:w1-1-2-2-1-2-1-2:b1,120
K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1,K7:L5:w1-1-2-1-2:b1,120
K15:L11:w1-1-1-2-1-2-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b2,120
K15:L10:w1-1-1-1-3-2-1-2-1-2:b1,K14:L9:w1-1-1-3-2-1-2-1-2:b1,120
K15:L10:w1-1-1-2-2-2-2-1-1-2:b1,K6:L4:w1-1-2-2:b1,120
K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,K13:L9:w1-1-1-1-1-3-2-1-2:b1,120
K14:L10:w1-1-1-1-1-1-1-2-2-3:b1,K13:L9:w1-1-1-1-1-1-2-2-3:b1,120
K15:L10:w1-1-1-1-3-1-1-1-3-2:b1,K6:L4:w1-1-1-3:b2,120
K14:L10:w1-1-1-1-1-1-1-4-1-2:b1,K13:L9:w1-1-1-1-1-1-4-1-2:b1,120
K15:L12:w1-1-1-1-1-2-1-1-1-1-2-2:b1,K6:L5:w1-1-1-1-2:b2,120
K15:L10:w1-1-1-1-1-2-1-1-2-4:b1,K14:L9:w1-1-1-1-2-1-1-2-4:b1,119
K3:L2:w1-2:b1,K10:L7:w1-1-1-1-3-1-2:b1,119
K15:L10:w1-1-1-1-1-1-3-1-3-2:b1,K14:L9:w1-1-1-1-1-3-1-3-2:b1,119
K15:L10:w1-1-1-2-1-1-3-2-1-2:b1,K14:L9:w1-1-2-1-1-3-2-1-2:b1,119
K15:L10:w1-1-1-1-1-1-3-3-1-2:b1,K14:L9:w1-1-1-1-1-3-3-1-2:b1,119
K15:L10:w1-1-1-1-1-3-1-1-1-4:b1,K14:L9:w1-1-1-1-3-1-1-1-4:b1,118
K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,K13:L9:w1-1-1-1-1-3-1-1-3:b1,118
K14:L10:w1-1-1-1-1-1-2-2-1-3:b1,K13:L9:w1-1-1-1-1-2-2-1-3:b1,118
K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,K12:L9:w1-1-1-1-1-3-1-1-2:b1,118
K15:L10:w1-1-1-1-3-2-2-1-1-2:b1,K14:L9:w1-1-1-3-2-2-1-1-2:b1,118
K15:L10:w1-1-1-1-2-1-2-2-1-3:b1,K14:L9:w1-1-1-2-1-2-2-1-3:b1,118
K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,K13:L9:w1-1-1-1-1-4-1-1-2:b1,118
K15:L10:w1-1-1-1-1-1-2-4-1-2:b1,K14:L9:w1-1-1-1-1-2-4-1-2:b1,118
K15:L10:w1-1-1-1-2-1-2-3-1-2:b1,K14:L9:w1-1-1-2-1-2-3-1-2:b1,117
K14:L10:w1-1-1-1-1-2-1-2-1-3:b1,K13:L9:w1-1-1-1-2-1-2-1-3:b1,117
K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,K13:L9:w1-1-1-3-1-2-1-1-2:b1,117
K15:L10:w1-1-1-1-1-3-1-3-1-2:b1,K14:L9:w1-1-1-1-3-1-3-1-2:b1,117
K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,K12:L9:w1-1-1-1-1-1-1-1-4:b1,117
K15:L10:w1-1-1-1-1-2-2-3-1-2:b1,K14:L9:w1-1-1-1-2-2-3-1-2:b1,117
K15:L10:w1-1-1-1-2-2-1-1-2-3:b1,K14:L9:w1-1-1-2-2-1-1-2-3:b1,117
K15:L10:w1-1-1-1-2-1-1-4-1-2:b1,K14:L9:w1-1-1-2-1-1-4-1-2:b1,116
K15:L10:w1-1-1-1-2-3-1-2-1-2:b1,K14:L9:w1-1-1-2-3-1-2-1-2:b1,116
