source_node,source_b,t,event_index,step,node,node_id,K,L,b,v2_n_minus_q,value_bit_length
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,14
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,1,0,0,K15:L10:w1-1-1-1-2-2-2-1-2-2,587,15,10,1,18,17
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,1,1,1,K14:L9:w1-1-1-2-2-2-1-2-2,340,14,9,1,17,17
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,1,2,2,K11:L7:w1-1-2-2-2-1-2,72,11,7,1,12,18
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,1,4,10,K6:L4:w1-1-2-2,4,6,4,1,7,17
K15:L10:w1-1-1-1-2-2-2-1-2-2,1,1,5,11,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,0,0,0,K15:L10:w1-1-1-1-2-2-2-2-1-2,588,15,10,1,17,16
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,0,1,1,K14:L9:w1-1-1-2-2-2-2-1-2,341,14,9,1,16,17
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,0,2,2,K6:L4:w1-1-2-2,4,6,4,1,7,17
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,1,0,0,K15:L10:w1-1-1-1-2-2-2-2-1-2,588,15,10,1,16,17
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,1,1,1,K14:L9:w1-1-1-2-2-2-2-1-2,341,14,9,1,15,18
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,1,2,2,K6:L4:w1-1-2-2,4,6,4,1,7,18
K15:L10:w1-1-1-1-2-2-2-2-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,0,0,0,K15:L10:w1-1-1-1-2-2-3-1-1-2,589,15,10,1,16,14
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,0,1,1,K14:L9:w1-1-1-2-2-3-1-1-2,342,14,9,1,15,15
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,0,2,2,K6:L4:w1-1-2-2,4,6,4,1,7,15
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,16
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,0,4,7,K4:L3:w1-1-2,1,4,3,1,5,14
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,0,5,8,K3:L2:w1-2,0,3,2,1,4,15
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,0,0,K15:L10:w1-1-1-1-2-2-3-1-1-2,589,15,10,1,18,17
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,1,1,K14:L9:w1-1-1-2-2-3-1-1-2,342,14,9,1,17,17
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,2,2,K6:L4:w1-1-2-2,4,6,4,1,7,18
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,4,7,K4:L3:w1-1-2,1,4,3,2,10,17
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,5,8,K3:L2:w1-2,0,3,2,1,5,17
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,6,10,K14:L9:w1-1-2-1-2-2-1-1-3,374,14,9,1,15,18
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,7,11,K3:L2:w1-2,0,3,2,2,7,18
K15:L10:w1-1-1-1-2-2-3-1-1-2,1,1,8,13,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,0,0,0,K15:L10:w1-1-1-1-2-3-1-1-1-3,590,15,10,1,16,15
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,0,1,1,K14:L9:w1-1-1-2-3-1-1-1-3,343,14,9,1,15,16
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,17
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,0,4,6,K6:L4:w1-1-1-3,3,6,4,1,7,16
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,0,5,12,K11:L7:w1-1-1-3-1-1-3,61,11,7,1,12,15
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,1,0,0,K15:L10:w1-1-1-1-2-3-1-1-1-3,590,15,10,1,17,17
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,1,1,1,K14:L9:w1-1-1-2-3-1-1-1-3,343,14,9,1,16,18
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-3-1-1-1-3,1,1,4,6,K6:L4:w1-1-1-3,3,6,4,1,8,18
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,0,0,0,K15:L10:w1-1-1-1-2-3-1-1-2-2,591,15,10,1,16,16
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,0,1,1,K14:L9:w1-1-1-2-3-1-1-2-2,344,14,9,1,15,17
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,0,4,6,K6:L4:w1-1-2-2,4,6,4,1,7,17
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,0,5,7,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,0,0,K15:L10:w1-1-1-1-2-3-1-1-2-2,591,15,10,1,18,17
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,1,1,K14:L9:w1-1-1-2-3-1-1-2-2,344,14,9,1,17,18
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,19
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,4,6,K6:L4:w1-1-2-2,4,6,4,1,12,18
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,5,7,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,6,10,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-2-3-1-1-2-2,1,1,7,11,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,0,0,0,K15:L10:w1-1-1-1-2-3-1-2-1-2,592,15,10,1,16,16
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,0,1,1,K14:L9:w1-1-1-2-3-1-2-1-2,345,14,9,1,15,16
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,17
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,0,4,6,K3:L2:w1-2,0,3,2,2,7,16
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,0,5,8,K3:L2:w1-2,0,3,2,1,4,16
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,1,0,0,K15:L10:w1-1-1-1-2-3-1-2-1-2,592,15,10,1,17,17
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,1,1,1,K14:L9:w1-1-1-2-3-1-2-1-2,345,14,9,1,16,18
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,1,4,6,K3:L2:w1-2,0,3,2,2,9,18
K15:L10:w1-1-1-1-2-3-1-2-1-2,1,1,5,8,K3:L2:w1-2,0,3,2,1,6,18
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,0,0,0,K15:L10:w1-1-1-1-2-3-2-1-1-2,593,15,10,1,17,12
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,0,1,1,K14:L9:w1-1-1-2-3-2-1-1-2,346,14,9,1,16,13
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,14
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,14
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,0,4,7,K4:L3:w1-1-2,1,4,3,1,6,13
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,0,5,8,K3:L2:w1-2,0,3,2,1,6,13
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,1,0,0,K15:L10:w1-1-1-1-2-3-2-1-1-2,593,15,10,1,16,17
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,1,1,1,K14:L9:w1-1-1-2-3-2-1-1-2,346,14,9,1,15,17
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,1,4,7,K4:L3:w1-1-2,1,4,3,1,5,17
K15:L10:w1-1-1-1-2-3-2-1-1-2,1,1,5,8,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,0,0,0,K15:L10:w1-1-1-1-2-4-1-1-1-2,594,15,10,1,16,16
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,0,1,1,K5:L4:w1-1-1-2,2,5,4,1,6,17
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,17
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,1,0,0,K15:L10:w1-1-1-1-2-4-1-1-1-2,594,15,10,1,17,17
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,1,1,1,K5:L4:w1-1-1-2,2,5,4,1,6,18
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,19
K15:L10:w1-1-1-1-2-4-1-1-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-3-1-1-1-1-4,1,0,0,0,K15:L10:w1-1-1-1-3-1-1-1-1-4,595,15,10,1,16,16
K15:L10:w1-1-1-1-3-1-1-1-1-4,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,1,10,17
K15:L10:w1-1-1-1-3-1-1-1-1-4,1,1,0,0,K15:L10:w1-1-1-1-3-1-1-1-1-4,595,15,10,1,17,17
K15:L10:w1-1-1-1-3-1-1-1-1-4,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,1,10,18
K15:L10:w1-1-1-1-3-1-1-1-1-4,1,1,2,5,K11:L7:w1-1-1-1-4-1-2,54,11,7,1,15,18
K15:L10:w1-1-1-1-3-1-1-1-1-4,1,1,3,10,K3:L2:w1-2,0,3,2,1,5,18
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,0,0,0,K15:L10:w1-1-1-1-3-1-1-1-2-3,596,15,10,1,16,14
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,1,11,15
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,0,2,5,K5:L4:w1-1-1-2,2,5,4,1,6,15
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,0,3,6,K4:L3:w1-1-2,1,4,3,1,5,16
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,0,4,7,K3:L2:w1-2,0,3,2,1,4,16
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,1,0,0,K15:L10:w1-1-1-1-3-1-1-1-2-3,596,15,10,1,17,17
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,1,11,17
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,1,2,5,K5:L4:w1-1-1-2,2,5,4,1,6,18
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,1,3,6,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-3-1-1-1-2-3,1,1,4,7,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,0,0,0,K15:L10:w1-1-1-1-3-1-1-1-3-2,597,15,10,1,16,16
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,2,13,16
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,0,2,5,K6:L4:w1-1-1-3,3,6,4,1,7,17
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,0,0,K15:L10:w1-1-1-1-3-1-1-1-3-2,597,15,10,1,18,17
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,2,13,18
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,2,5,K12:L8:w1-1-1-3-2-1-1-2,128,12,8,1,13,18
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,3,10,K4:L3:w1-1-2,1,4,3,1,5,18
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,4,11,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,5,14,K4:L3:w1-1-2,1,4,3,1,5,17
K15:L10:w1-1-1-1-3-1-1-1-3-2,1,1,6,15,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,0,0,0,K15:L10:w1-1-1-1-3-1-1-2-1-3,598,15,10,1,18,11
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,0,1,1,K14:L9:w1-1-1-3-1-1-2-1-3,348,14,9,1,17,12
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,0,2,5,K4:L3:w1-1-2,1,4,3,1,6,12
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,0,3,6,K3:L2:w1-2,0,3,2,1,6,13
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,0,0,K15:L10:w1-1-1-1-3-1-1-2-1-3,598,15,10,1,16,17
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,1,1,K14:L9:w1-1-1-3-1-1-2-1-3,348,14,9,1,15,17
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,2,5,K4:L3:w1-1-2,1,4,3,1,6,17
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,3,6,K3:L2:w1-2,0,3,2,1,6,18
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,4,11,K15:L10:w1-1-1-2-1-1-2-1-1-4,620,15,10,1,20,17
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,5,12,K4:L3:w1-1-2,1,4,3,2,12,18
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,6,13,K3:L2:w1-2,0,3,2,1,5,18
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,7,15,K4:L3:w1-1-2,1,4,3,1,8,18
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,8,16,K3:L2:w1-2,0,3,2,1,5,19
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,9,21,K9:L6:w1-1-1-3-1-2,19,9,6,1,11,18
K15:L10:w1-1-1-1-3-1-1-2-1-3,1,1,10,25,K3:L2:w1-2,0,3,2,1,6,18
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,0,0,0,K15:L10:w1-1-1-1-3-1-1-2-2-2,599,15,10,1,17,15
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,0,1,1,K14:L9:w1-1-1-3-1-1-2-2-2,349,14,9,1,16,16
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,0,2,5,K11:L7:w1-1-2-2-2-1-2,72,11,7,1,12,16
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,0,3,6,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,1,0,0,K15:L10:w1-1-1-1-3-1-1-2-2-2,599,15,10,1,16,17
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,1,1,1,K14:L9:w1-1-1-3-1-1-2-2-2,349,14,9,1,15,18
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,1,2,5,K6:L4:w1-1-2-2,4,6,4,1,7,18
K15:L10:w1-1-1-1-3-1-1-2-2-2,1,1,3,6,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-3-1-1-3-1-2,1,0,0,0,K15:L10:w1-1-1-1-3-1-1-3-1-2,600,15,10,1,18,13
K15:L10:w1-1-1-1-3-1-1-3-1-2,1,0,1,1,K14:L9:w1-1-1-3-1-1-3-1-2,350,14,9,1,17,14
K15:L10:w1-1-1-1-3-1-1-3-1-2,1,0,2,8,K3:L2:w1-2,0,3,2,1,5,14
K15:L10:w1-1-1-1-3-1-1-3-1-2,1,1,0,0,K15:L10:w1-1-1-1-3-1-1-3-1-2,600,15,10,1,16,17
K15:L10:w1-1-1-1-3-1-1-3-1-2,1,1,1,1,K14:L9:w1-1-1-3-1-1-3-1-2,350,14,9,1,15,17
K15:L10:w1-1-1-1-3-1-1-3-1-2,1,1,2,8,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-3-1-2-1-1-3,1,0,0,0,K15:L10:w1-1-1-1-3-1-2-1-1-3,601,15,10,1,16,15
K15:L10:w1-1-1-1-3-1-2-1-1-3,1,0,1,1,K14:L9:w1-1-1-3-1-2-1-1-3,351,14,9,1,15,15
K15:L10:w1-1-1-1-3-1-2-1-1-3,1,0,2,5,K3:L2:w1-2,0,3,2,1,5,16
K15:L10:w1-1-1-1-3-1-2-1-1-3,1,1,0,0,K15:L10:w1-1-1-1-3-1-2-1-1-3,601,15,10,1,17,17
K15:L10:w1-1-1-1-3-1-2-1-1-3,1,1,1,1,K14:L9:w1-1-1-3-1-2-1-1-3,351,14,9,1,16,17
K15:L10:w1-1-1-1-3-1-2-1-1-3,1,1,2,5,K3:L2:w1-2,0,3,2,1,5,18
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,0,0,0,K15:L10:w1-1-1-1-3-1-2-1-2-2,602,15,10,1,16,16
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,0,1,1,K14:L9:w1-1-1-3-1-2-1-2-2,352,14,9,1,15,17
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,0,2,2,K11:L7:w1-1-3-1-2-1-2,73,11,7,1,12,17
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,0,3,5,K3:L2:w1-2,0,3,2,2,7,17
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,0,4,7,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,1,0,0,K15:L10:w1-1-1-1-3-1-2-1-2-2,602,15,10,1,18,17
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,1,1,1,K14:L9:w1-1-1-3-1-2-1-2-2,352,14,9,1,17,18
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,1,2,2,K11:L7:w1-1-3-1-2-1-2,73,11,7,1,12,18
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,1,3,5,K3:L2:w1-2,0,3,2,2,7,18
K15:L10:w1-1-1-1-3-1-2-1-2-2,1,1,4,7,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-3-1-2-2-1-2,1,0,0,0,K15:L10:w1-1-1-1-3-1-2-2-1-2,603,15,10,1,16,15
K15:L10:w1-1-1-1-3-1-2-2-1-2,1,0,1,1,K14:L9:w1-1-1-3-1-2-2-1-2,353,14,9,1,15,16
K15:L10:w1-1-1-1-3-1-2-2-1-2,1,0,2,5,K3:L2:w1-2,0,3,2,1,4,16
K15:L10:w1-1-1-1-3-1-2-2-1-2,1,1,0,0,K15:L10:w1-1-1-1-3-1-2-2-1-2,603,15,10,1,17,17
K15:L10:w1-1-1-1-3-1-2-2-1-2,1,1,1,1,K14:L9:w1-1-1-3-1-2-2-1-2,353,14,9,1,16,18
K15:L10:w1-1-1-1-3-1-2-2-1-2,1,1,2,5,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,0,0,0,K15:L10:w1-1-1-1-3-1-3-1-1-2,604,15,10,1,16,16
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,0,1,1,K14:L9:w1-1-1-3-1-3-1-1-2,354,14,9,1,15,17
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,0,2,7,K4:L3:w1-1-2,1,4,3,1,5,16
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,0,3,8,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,1,0,0,K15:L10:w1-1-1-1-3-1-3-1-1-2,604,15,10,1,18,17
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,1,1,1,K14:L9:w1-1-1-3-1-3-1-1-2,354,14,9,1,17,18
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,1,2,7,K4:L3:w1-1-2,1,4,3,1,8,17
K15:L10:w1-1-1-1-3-1-3-1-1-2,1,1,3,8,K3:L2:w1-2,0,3,2,1,5,18
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,0,0,0,K15:L10:w1-1-1-1-3-2-1-1-1-3,605,15,10,1,20,14
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,1,7,14
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,0,2,10,K13:L9:w1-1-1-1-1-3-2-1-2,178,13,9,1,14,14
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,0,3,11,K12:L8:w1-1-1-1-3-2-1-2,114,12,8,1,13,15
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,0,4,12,K11:L7:w1-1-1-3-2-1-2,63,11,7,1,12,16
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,0,5,17,K3:L2:w1-2,0,3,2,1,4,15
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,1,0,0,K15:L10:w1-1-1-1-3-2-1-1-1-3,605,15,10,1,16,17
K15:L10:w1-1-1-1-3-2-1-1-1-3,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,1,7,17
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,0,0,0,K15:L10:w1-1-1-1-3-2-1-1-2-2,606,15,10,1,17,16
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,0,1,1,K14:L9:w1-1-1-3-2-1-1-2-2,355,14,9,1,16,16
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,0,2,6,K6:L4:w1-1-2-2,4,6,4,1,8,16
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,0,3,7,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,1,0,0,K15:L10:w1-1-1-1-3-2-1-1-2-2,606,15,10,1,16,17
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,1,1,1,K14:L9:w1-1-1-3-2-1-1-2-2,355,14,9,1,15,18
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,1,2,6,K6:L4:w1-1-2-2,4,6,4,1,7,18
K15:L10:w1-1-1-1-3-2-1-1-2-2,1,1,3,7,K3:L2:w1-2,0,3,2,1,4,18
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,0,0,K15:L10:w1-1-1-1-3-2-1-2-1-2,607,15,10,1,20,14
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,1,1,K14:L9:w1-1-1-3-2-1-2-1-2,356,14,9,1,18,15
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,2,6,K3:L2:w1-2,0,3,2,2,8,15
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,3,8,K3:L2:w1-2,0,3,2,1,5,15
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,4,10,K15:L12:w1-1-1-1-1-1-2-1-1-2-1-2,798,15,12,1,16,15
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,5,11,K16:L12:w1-1-1-1-1-2-1-1-2-1-2-2,1155,16,12,1,17,16
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,6,12,K15:L11:w1-1-1-1-2-1-1-2-1-2-2,752,15,11,1,16,16
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,7,13,K16:L11:w1-1-1-2-1-1-2-1-2-2-2,1033,16,11,1,19,17
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,8,14,K4:L3:w1-1-2,1,4,3,2,10,18
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,9,15,K3:L2:w1-2,0,3,2,1,5,18
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,10,17,K11:L7:w1-1-2-1-2-2-2,68,11,7,1,15,18
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,11,18,K3:L2:w1-2,0,3,2,2,7,19
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,12,20,K3:L2:w1-2,0,3,2,1,4,19
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,13,27,K12:L8:w1-1-1-1-1-3-1-3,103,12,8,1,13,16
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,14,28,K11:L7:w1-1-1-1-3-1-3,52,11,7,1,12,17
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,0,15,29,K6:L4:w1-1-1-3,3,6,4,1,8,17
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,1,0,0,K15:L10:w1-1-1-1-3-2-1-2-1-2,607,15,10,1,16,17
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,1,1,1,K14:L9:w1-1-1-3-2-1-2-1-2,356,14,9,1,15,17
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,1,2,6,K3:L2:w1-2,0,3,2,2,7,17
K15:L10:w1-1-1-1-3-2-1-2-1-2,1,1,3,8,K3:L2:w1-2,0,3,2,1,4,17
K15:L10:w1-1-1-1-3-2-2-1-1-2,1,0,0,0,K15:L10:w1-1-1-1-3-2-2-1-1-2,608,15,10,1,17,16
K15:L10:w1-1-1-1-3-2-2-1-1-2,1,0,1,1,K14:L9:w1-1-1-3-2-2-1-1-2,357,14,9,1,16,17
K15:L10:w1-1-1-1-3-2-2-1-1-2,1,0,2,7,K4:L3:w1-1-2,1,4,3,1,6,16
K15:L10:w1-1-1-1-3-2-2-1-1-2,1,0,3,8,K3:L2:w1-2,0,3,2,1,6,17
K15:L10:w1-1-1-1-3-2-2-1-1-2,1,1,0,0,K15:L10:w1-1-1-1-3-2-2-1-1-2,608,15,10,1,16,17
