source_node,source_b,t,event_index,step,node,node_id,K,L,b,v2_n_minus_q,value_bit_length
K9:L8:w1-1-1-1-1-1-1-2,2,3,14,17,K6:L4:w1-1-1-3,3,6,4,1,8,28
K9:L8:w1-1-1-1-1-1-1-2,2,3,15,23,K4:L3:w1-1-2,1,4,3,1,7,27
K9:L8:w1-1-1-1-1-1-1-2,2,3,16,24,K3:L2:w1-2,0,3,2,1,5,27
K9:L8:w1-1-1-1-1-1-1-2,2,3,17,26,K5:L4:w1-1-1-2,2,5,4,1,6,27
K9:L8:w1-1-1-1-1-1-1-2,2,3,18,27,K4:L3:w1-1-2,1,4,3,1,5,28
K9:L8:w1-1-1-1-1-1-1-2,2,3,19,28,K3:L2:w1-2,0,3,2,1,4,29
K9:L8:w1-1-1-1-1-1-1-2,2,4,0,0,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,2,20,22
K9:L8:w1-1-1-1-1-1-1-2,2,4,1,1,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,15,22
K9:L8:w1-1-1-1-1-1-1-2,2,4,2,2,K7:L6:w1-1-1-1-1-2,9,7,6,1,13,23
K9:L8:w1-1-1-1-1-1-1-2,2,4,3,3,K6:L5:w1-1-1-1-2,5,6,5,1,11,23
K9:L8:w1-1-1-1-1-1-1-2,2,4,4,4,K5:L4:w1-1-1-2,2,5,4,1,9,24
K9:L8:w1-1-1-1-1-1-1-2,2,4,5,5,K4:L3:w1-1-2,1,4,3,1,7,25
K9:L8:w1-1-1-1-1-1-1-2,2,4,6,6,K3:L2:w1-2,0,3,2,1,5,25
K9:L8:w1-1-1-1-1-1-1-2,2,4,7,8,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,1,11,25
K9:L8:w1-1-1-1-1-1-1-2,2,4,8,9,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,10,26
K9:L8:w1-1-1-1-1-1-1-2,2,4,9,10,K10:L8:w1-1-1-1-1-2-1-2,42,10,8,1,11,27
K9:L8:w1-1-1-1-1-1-1-2,2,4,10,11,K9:L7:w1-1-1-1-2-1-2,25,9,7,1,10,27
K9:L8:w1-1-1-1-1-1-1-2,2,4,11,12,K10:L7:w1-1-1-2-1-2-2,35,10,7,1,13,28
K9:L8:w1-1-1-1-1-1-1-2,2,4,12,13,K9:L6:w1-1-2-1-2-2,21,9,6,1,14,28
K9:L8:w1-1-1-1-1-1-1-2,2,4,13,14,K3:L2:w1-2,0,3,2,2,7,29
K9:L8:w1-1-1-1-1-1-1-2,2,4,14,16,K3:L2:w1-2,0,3,2,1,4,29
K9:L8:w1-1-1-1-1-1-1-2,2,4,15,19,K4:L3:w1-1-2,1,4,3,1,5,29
K9:L8:w1-1-1-1-1-1-1-2,2,4,16,20,K3:L2:w1-2,0,3,2,1,4,29
K9:L8:w1-1-1-1-1-1-1-2,2,4,17,30,K9:L6:w1-1-1-2-2-2,18,9,6,1,10,23
K9:L8:w1-1-1-1-1-1-1-2,2,4,18,31,K6:L4:w1-1-2-2,4,6,4,1,7,24
K9:L8:w1-1-1-1-1-1-1-2,2,4,19,32,K3:L2:w1-2,0,3,2,1,4,24
K9:L8:w1-1-1-1-1-1-1-2,2,4,20,38,K4:L3:w1-1-2,1,4,3,1,5,22
K9:L8:w1-1-1-1-1-1-1-2,2,4,21,39,K3:L2:w1-2,0,3,2,1,4,22
K9:L8:w1-1-1-1-1-1-1-2,2,5,0,0,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,2,19,22
K9:L8:w1-1-1-1-1-1-1-2,2,5,1,1,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,15,23
K9:L8:w1-1-1-1-1-1-1-2,2,5,2,2,K7:L6:w1-1-1-1-1-2,9,7,6,1,13,23
K9:L8:w1-1-1-1-1-1-1-2,2,5,3,3,K6:L5:w1-1-1-1-2,5,6,5,1,11,24
K9:L8:w1-1-1-1-1-1-1-2,2,5,4,4,K5:L4:w1-1-1-2,2,5,4,1,9,24
K9:L8:w1-1-1-1-1-1-1-2,2,5,5,5,K4:L3:w1-1-2,1,4,3,1,7,25
K9:L8:w1-1-1-1-1-1-1-2,2,5,6,6,K3:L2:w1-2,0,3,2,1,5,25
K9:L8:w1-1-1-1-1-1-1-2,2,5,7,8,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,1,10,26
K9:L8:w1-1-1-1-1-1-1-2,2,5,8,9,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,9,26
K9:L8:w1-1-1-1-1-1-1-2,2,5,9,10,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,27
K9:L8:w1-1-1-1-1-1-1-2,2,5,10,11,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,27
K9:L8:w1-1-1-1-1-1-1-2,2,5,11,12,K5:L4:w1-1-1-2,2,5,4,1,6,28
K9:L8:w1-1-1-1-1-1-1-2,2,5,12,13,K4:L3:w1-1-2,1,4,3,1,5,29
K9:L8:w1-1-1-1-1-1-1-2,2,5,13,14,K3:L2:w1-2,0,3,2,1,4,29
K9:L8:w1-1-1-1-1-1-1-2,2,5,14,24,K4:L3:w1-1-2,1,4,3,1,6,24
K9:L8:w1-1-1-1-1-1-1-2,2,5,15,25,K3:L2:w1-2,0,3,2,1,6,25
K9:L8:w1-1-1-1-1-1-1-2,2,6,0,0,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,2,22,22
K9:L8:w1-1-1-1-1-1-1-2,2,6,1,1,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,15,23
K9:L8:w1-1-1-1-1-1-1-2,2,6,2,2,K7:L6:w1-1-1-1-1-2,9,7,6,1,13,23
K9:L8:w1-1-1-1-1-1-1-2,2,6,3,3,K6:L5:w1-1-1-1-2,5,6,5,1,11,24
K9:L8:w1-1-1-1-1-1-1-2,2,6,4,4,K5:L4:w1-1-1-2,2,5,4,1,9,25
K9:L8:w1-1-1-1-1-1-1-2,2,6,5,5,K4:L3:w1-1-2,1,4,3,1,7,25
K9:L8:w1-1-1-1-1-1-1-2,2,6,6,6,K3:L2:w1-2,0,3,2,1,5,26
K9:L8:w1-1-1-1-1-1-1-2,2,6,7,8,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,1,13,26
K9:L8:w1-1-1-1-1-1-1-2,2,6,8,9,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,12,26
K9:L8:w1-1-1-1-1-1-1-2,2,6,9,10,K7:L6:w1-1-1-1-1-2,9,7,6,1,11,27
K9:L8:w1-1-1-1-1-1-1-2,2,6,10,11,K6:L5:w1-1-1-1-2,5,6,5,1,10,28
K9:L8:w1-1-1-1-1-1-1-2,2,6,11,12,K5:L4:w1-1-1-2,2,5,4,2,13,28
K9:L8:w1-1-1-1-1-1-1-2,2,6,12,13,K4:L3:w1-1-2,1,4,3,1,7,29
K9:L8:w1-1-1-1-1-1-1-2,2,6,13,14,K3:L2:w1-2,0,3,2,1,5,29
K9:L8:w1-1-1-1-1-1-1-2,2,6,14,16,K9:L7:w1-1-1-2-1-1-2,26,9,7,1,10,30
K9:L8:w1-1-1-1-1-1-1-2,2,6,15,17,K4:L3:w1-1-2,1,4,3,2,9,30
K9:L8:w1-1-1-1-1-1-1-2,2,6,16,18,K3:L2:w1-2,0,3,2,1,5,31
K9:L8:w1-1-1-1-1-1-1-2,2,6,17,20,K4:L3:w1-1-2,1,4,3,1,5,31
K9:L8:w1-1-1-1-1-1-1-2,2,6,18,21,K3:L2:w1-2,0,3,2,1,4,31
K9:L8:w1-1-1-1-1-1-1-2,2,7,0,0,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,2,19,22
K9:L8:w1-1-1-1-1-1-1-2,2,7,1,1,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,15,23
K9:L8:w1-1-1-1-1-1-1-2,2,7,2,2,K7:L6:w1-1-1-1-1-2,9,7,6,1,13,24
K9:L8:w1-1-1-1-1-1-1-2,2,7,3,3,K6:L5:w1-1-1-1-2,5,6,5,1,11,24
K9:L8:w1-1-1-1-1-1-1-2,2,7,4,4,K5:L4:w1-1-1-2,2,5,4,1,9,25
K9:L8:w1-1-1-1-1-1-1-2,2,7,5,5,K4:L3:w1-1-2,1,4,3,1,7,25
K9:L8:w1-1-1-1-1-1-1-2,2,7,6,6,K3:L2:w1-2,0,3,2,1,5,26
K9:L8:w1-1-1-1-1-1-1-2,2,7,7,8,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,1,10,26
K9:L8:w1-1-1-1-1-1-1-2,2,7,8,9,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,27
K9:L8:w1-1-1-1-1-1-1-2,2,7,9,10,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,27
K9:L8:w1-1-1-1-1-1-1-2,2,7,10,11,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,28
K9:L8:w1-1-1-1-1-1-1-2,2,7,11,12,K7:L5:w1-1-1-2-2,7,7,5,1,8,28
K9:L8:w1-1-1-1-1-1-1-2,2,7,12,13,K6:L4:w1-1-2-2,4,6,4,1,7,29
K9:L8:w1-1-1-1-1-1-1-2,2,7,13,14,K3:L2:w1-2,0,3,2,1,4,30
K10:L7:w1-1-1-1-1-1-4,1,0,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,16,11
K10:L7:w1-1-1-1-1-1-4,1,0,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,16,12
K10:L7:w1-1-1-1-1-1-4,1,0,2,7,K10:L8:w1-1-1-1-1-2-1-2,42,10,8,1,11,12
K10:L7:w1-1-1-1-1-1-4,1,0,3,8,K9:L7:w1-1-1-1-2-1-2,25,9,7,1,10,13
K10:L7:w1-1-1-1-1-1-4,1,0,4,9,K10:L7:w1-1-1-2-1-2-2,35,10,7,1,13,13
K10:L7:w1-1-1-1-1-1-4,1,0,5,10,K9:L6:w1-1-2-1-2-2,21,9,6,1,13,14
K10:L7:w1-1-1-1-1-1-4,1,0,6,11,K3:L2:w1-2,0,3,2,2,7,14
K10:L7:w1-1-1-1-1-1-4,1,0,7,13,K3:L2:w1-2,0,3,2,1,4,15
K10:L7:w1-1-1-1-1-1-4,1,0,8,20,K5:L4:w1-1-1-2,2,5,4,1,9,12
K10:L7:w1-1-1-1-1-1-4,1,0,9,21,K4:L3:w1-1-2,1,4,3,1,7,12
K10:L7:w1-1-1-1-1-1-4,1,0,10,22,K3:L2:w1-2,0,3,2,1,5,13
K10:L7:w1-1-1-1-1-1-4,1,0,11,24,K10:L8:w1-1-1-1-2-1-1-2,43,10,8,1,13,13
K10:L7:w1-1-1-1-1-1-4,1,0,12,25,K9:L7:w1-1-1-2-1-1-2,26,9,7,1,12,14
K10:L7:w1-1-1-1-1-1-4,1,0,13,26,K4:L3:w1-1-2,1,4,3,2,12,14
K10:L7:w1-1-1-1-1-1-4,1,0,14,27,K3:L2:w1-2,0,3,2,1,5,15
K10:L7:w1-1-1-1-1-1-4,1,0,15,29,K9:L6:w1-1-2-1-1-3,20,9,6,1,10,15
K10:L7:w1-1-1-1-1-1-4,1,0,16,30,K3:L2:w1-2,0,3,2,1,5,16
K10:L7:w1-1-1-1-1-1-4,1,0,17,37,K4:L3:w1-1-2,1,4,3,1,7,14
K10:L7:w1-1-1-1-1-1-4,1,0,18,38,K3:L2:w1-2,0,3,2,1,5,14
K10:L7:w1-1-1-1-1-1-4,1,1,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,12
K10:L7:w1-1-1-1-1-1-4,1,1,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,13
K10:L7:w1-1-1-1-1-1-4,1,2,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,12,13
K10:L7:w1-1-1-1-1-1-4,1,2,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,11,14
K10:L7:w1-1-1-1-1-1-4,1,2,2,7,K3:L2:w1-2,0,3,2,1,4,14
K10:L7:w1-1-1-1-1-1-4,1,2,3,10,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,14
K10:L7:w1-1-1-1-1-1-4,1,2,4,11,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,14
K10:L7:w1-1-1-1-1-1-4,1,2,5,12,K7:L5:w1-1-1-2-2,7,7,5,1,8,15
K10:L7:w1-1-1-1-1-1-4,1,2,6,13,K6:L4:w1-1-2-2,4,6,4,1,7,16
K10:L7:w1-1-1-1-1-1-4,1,2,7,14,K3:L2:w1-2,0,3,2,1,4,16
K10:L7:w1-1-1-1-1-1-4,1,2,8,19,K6:L4:w1-1-2-2,4,6,4,1,10,13
K10:L7:w1-1-1-1-1-1-4,1,2,9,20,K3:L2:w1-2,0,3,2,1,4,14
K10:L7:w1-1-1-1-1-1-4,1,3,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,13
K10:L7:w1-1-1-1-1-1-4,1,3,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,14
K10:L7:w1-1-1-1-1-1-4,1,4,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,13,14
K10:L7:w1-1-1-1-1-1-4,1,4,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,12,14
K10:L7:w1-1-1-1-1-1-4,1,5,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,14
K10:L7:w1-1-1-1-1-1-4,1,5,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,15
K10:L7:w1-1-1-1-1-1-4,1,6,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,12,14
K10:L7:w1-1-1-1-1-1-4,1,6,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,11,15
K10:L7:w1-1-1-1-1-1-4,1,7,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,14
K10:L7:w1-1-1-1-1-1-4,1,7,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,15
K10:L7:w1-1-1-1-1-1-4,2,0,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,23,21
K10:L7:w1-1-1-1-1-1-4,2,0,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,21
K10:L7:w1-1-1-1-1-1-4,2,0,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,13,22
K10:L7:w1-1-1-1-1-1-4,2,0,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,12,23
K10:L7:w1-1-1-1-1-1-4,2,0,4,14,K4:L3:w1-1-2,1,4,3,1,6,23
K10:L7:w1-1-1-1-1-1-4,2,0,5,15,K3:L2:w1-2,0,3,2,1,6,24
K10:L7:w1-1-1-1-1-1-4,2,0,6,19,K6:L5:w1-1-1-1-2,5,6,5,1,10,23
K10:L7:w1-1-1-1-1-1-4,2,0,7,20,K5:L4:w1-1-1-2,2,5,4,1,10,24
K10:L7:w1-1-1-1-1-1-4,2,0,8,21,K4:L3:w1-1-2,1,4,3,1,7,24
K10:L7:w1-1-1-1-1-1-4,2,0,9,22,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-1-1-1-1-4,2,0,10,29,K6:L5:w1-1-1-1-2,5,6,5,1,7,22
K10:L7:w1-1-1-1-1-1-4,2,0,11,30,K5:L4:w1-1-1-2,2,5,4,1,6,22
K10:L7:w1-1-1-1-1-1-4,2,0,12,31,K4:L3:w1-1-2,1,4,3,1,5,23
K10:L7:w1-1-1-1-1-1-4,2,0,13,32,K3:L2:w1-2,0,3,2,1,4,24
K10:L7:w1-1-1-1-1-1-4,2,1,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,21,22
K10:L7:w1-1-1-1-1-1-4,2,1,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,23
K10:L7:w1-1-1-1-1-1-4,2,1,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,23
K10:L7:w1-1-1-1-1-1-4,2,1,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,24
K10:L7:w1-1-1-1-1-1-4,2,2,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,22,23
K10:L7:w1-1-1-1-1-1-4,2,2,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,23
K10:L7:w1-1-1-1-1-1-4,2,2,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,12,24
K10:L7:w1-1-1-1-1-1-4,2,2,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,11,25
K10:L7:w1-1-1-1-1-1-4,2,2,4,14,K3:L2:w1-2,0,3,2,1,4,25
K10:L7:w1-1-1-1-1-1-4,2,3,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,21,23
K10:L7:w1-1-1-1-1-1-4,2,3,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,24
K10:L7:w1-1-1-1-1-1-4,2,3,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,24
K10:L7:w1-1-1-1-1-1-4,2,3,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,25
K10:L7:w1-1-1-1-1-1-4,2,3,4,15,K9:L8:w1-1-1-1-1-1-1-2,27,9,8,1,10,24
K10:L7:w1-1-1-1-1-1-4,2,3,5,16,K8:L7:w1-1-1-1-1-1-2,13,8,7,1,9,25
K10:L7:w1-1-1-1-1-1-4,2,3,6,17,K7:L6:w1-1-1-1-1-2,9,7,6,1,8,25
K10:L7:w1-1-1-1-1-1-4,2,3,7,18,K6:L5:w1-1-1-1-2,5,6,5,1,7,26
K10:L7:w1-1-1-1-1-1-4,2,3,8,19,K5:L4:w1-1-1-2,2,5,4,1,6,26
K10:L7:w1-1-1-1-1-1-4,2,3,9,20,K4:L3:w1-1-2,1,4,3,1,5,27
K10:L7:w1-1-1-1-1-1-4,2,3,10,21,K3:L2:w1-2,0,3,2,1,4,28
K10:L7:w1-1-1-1-1-1-4,2,4,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,24,24
K10:L7:w1-1-1-1-1-1-4,2,4,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,24
K10:L7:w1-1-1-1-1-1-4,2,4,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,14,25
K10:L7:w1-1-1-1-1-1-4,2,4,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,13,25
K10:L7:w1-1-1-1-1-1-4,2,4,4,14,K5:L4:w1-1-1-2,2,5,4,1,10,26
K10:L7:w1-1-1-1-1-1-4,2,4,5,15,K4:L3:w1-1-2,1,4,3,1,7,26
K10:L7:w1-1-1-1-1-1-4,2,4,6,16,K3:L2:w1-2,0,3,2,1,5,27
K10:L7:w1-1-1-1-1-1-4,2,4,7,18,K6:L4:w1-1-1-3,3,6,4,1,7,27
K10:L7:w1-1-1-1-1-1-4,2,4,8,28,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-1-1-1-1-4,2,4,9,33,K4:L3:w1-1-2,1,4,3,1,7,25
K10:L7:w1-1-1-1-1-1-4,2,4,10,34,K3:L2:w1-2,0,3,2,1,5,26
K10:L7:w1-1-1-1-1-1-4,2,4,11,36,K5:L4:w1-1-1-2,2,5,4,1,7,26
K10:L7:w1-1-1-1-1-1-4,2,4,12,37,K4:L3:w1-1-2,1,4,3,1,6,26
K10:L7:w1-1-1-1-1-1-4,2,4,13,38,K3:L2:w1-2,0,3,2,1,6,27
K10:L7:w1-1-1-1-1-1-4,2,5,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,21,24
K10:L7:w1-1-1-1-1-1-4,2,5,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,25
K10:L7:w1-1-1-1-1-1-4,2,5,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,25
K10:L7:w1-1-1-1-1-1-4,2,5,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,26
K10:L7:w1-1-1-1-1-1-4,2,5,4,16,K6:L4:w1-1-1-3,3,6,4,1,7,25
K10:L7:w1-1-1-1-1-1-4,2,5,5,21,K4:L3:w1-1-2,1,4,3,1,6,24
K10:L7:w1-1-1-1-1-1-4,2,5,6,22,K3:L2:w1-2,0,3,2,1,6,25
K10:L7:w1-1-1-1-1-1-4,2,6,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,22,24
K10:L7:w1-1-1-1-1-1-4,2,6,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,25
K10:L7:w1-1-1-1-1-1-4,2,6,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,12,25
K10:L7:w1-1-1-1-1-1-4,2,6,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,11,26
K10:L7:w1-1-1-1-1-1-4,2,6,4,19,K4:L3:w1-1-2,1,4,3,1,5,25
K10:L7:w1-1-1-1-1-1-4,2,6,5,20,K3:L2:w1-2,0,3,2,1,4,26
K10:L7:w1-1-1-1-1-1-4,2,7,0,0,K10:L7:w1-1-1-1-1-1-4,28,10,7,2,21,24
K10:L7:w1-1-1-1-1-1-4,2,7,1,1,K9:L6:w1-1-1-1-1-4,14,9,6,1,15,25
K10:L7:w1-1-1-1-1-1-4,2,7,2,7,K10:L7:w1-1-1-1-1-1-4,28,10,7,1,11,26
K10:L7:w1-1-1-1-1-1-4,2,7,3,8,K9:L6:w1-1-1-1-1-4,14,9,6,1,10,26
K10:L7:w1-1-1-1-1-2-3,1,0,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,11
K10:L7:w1-1-1-1-1-2-3,1,0,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,11
K10:L7:w1-1-1-1-1-2-3,1,0,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,12
K10:L7:w1-1-1-1-1-2-3,1,0,3,3,K4:L3:w1-1-2,1,4,3,1,5,13
K10:L7:w1-1-1-1-1-2-3,1,0,4,4,K3:L2:w1-2,0,3,2,1,4,13
K10:L7:w1-1-1-1-1-2-3,1,1,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,12,12
K10:L7:w1-1-1-1-1-2-3,1,1,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,11,13
K10:L7:w1-1-1-1-1-2-3,1,1,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,13
K10:L7:w1-1-1-1-1-2-3,1,1,3,3,K4:L3:w1-1-2,1,4,3,1,5,14
K10:L7:w1-1-1-1-1-2-3,1,1,4,4,K3:L2:w1-2,0,3,2,1,4,15
K10:L7:w1-1-1-1-1-2-3,1,2,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,13
K10:L7:w1-1-1-1-1-2-3,1,2,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,13
K10:L7:w1-1-1-1-1-2-3,1,2,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,14
K10:L7:w1-1-1-1-1-2-3,1,2,3,3,K4:L3:w1-1-2,1,4,3,1,5,15
K10:L7:w1-1-1-1-1-2-3,1,2,4,4,K3:L2:w1-2,0,3,2,1,4,15
K10:L7:w1-1-1-1-1-2-3,1,3,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,13,13
K10:L7:w1-1-1-1-1-2-3,1,3,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,12,14
K10:L7:w1-1-1-1-1-2-3,1,3,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,15
K10:L7:w1-1-1-1-1-2-3,1,3,3,3,K4:L3:w1-1-2,1,4,3,1,5,15
K10:L7:w1-1-1-1-1-2-3,1,3,4,4,K3:L2:w1-2,0,3,2,1,4,16
K10:L7:w1-1-1-1-1-2-3,1,3,5,7,K4:L3:w1-1-2,1,4,3,1,7,14
K10:L7:w1-1-1-1-1-2-3,1,3,6,8,K3:L2:w1-2,0,3,2,1,5,15
K10:L7:w1-1-1-1-1-2-3,1,3,7,10,K10:L7:w1-1-1-1-2-1-3,31,10,7,1,11,15
K10:L7:w1-1-1-1-1-2-3,1,3,8,11,K9:L6:w1-1-1-2-1-3,17,9,6,1,10,16
K10:L7:w1-1-1-1-1-2-3,1,3,9,12,K4:L3:w1-1-2,1,4,3,1,6,16
K10:L7:w1-1-1-1-1-2-3,1,3,10,13,K3:L2:w1-2,0,3,2,1,6,17
K10:L7:w1-1-1-1-1-2-3,1,4,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,14
K10:L7:w1-1-1-1-1-2-3,1,4,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,14
K10:L7:w1-1-1-1-1-2-3,1,4,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,15
K10:L7:w1-1-1-1-1-2-3,1,4,3,3,K4:L3:w1-1-2,1,4,3,1,5,15
K10:L7:w1-1-1-1-1-2-3,1,4,4,4,K3:L2:w1-2,0,3,2,1,4,16
K10:L7:w1-1-1-1-1-2-3,1,5,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,12,14
K10:L7:w1-1-1-1-1-2-3,1,5,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,11,15
K10:L7:w1-1-1-1-1-2-3,1,5,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,15
K10:L7:w1-1-1-1-1-2-3,1,5,3,3,K4:L3:w1-1-2,1,4,3,1,5,16
K10:L7:w1-1-1-1-1-2-3,1,5,4,4,K3:L2:w1-2,0,3,2,1,4,16
K10:L7:w1-1-1-1-1-2-3,1,6,0,0,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,14
K10:L7:w1-1-1-1-1-2-3,1,6,1,1,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,15
K10:L7:w1-1-1-1-1-2-3,1,6,2,2,K5:L4:w1-1-1-2,2,5,4,1,6,15
K10:L7:w1-1-1-1-1-2-3,1,6,3,3,K4:L3:w1-1-2,1,4,3,1,5,16
K10:L7:w1-1-1-1-1-2-3,1,6,4,4,K3:L2:w1-2,0,3,2,1,4,17
K10:L7:w1-1-1-1-1-2-3,1,6,5,8,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,15
K10:L7:w1-1-1-1-1-2-3,1,6,6,9,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,15
K10:L7:w1-1-1-1-1-2-3,1,6,7,10,K10:L7:w1-1-1-1-2-2-2,32,10,7,1,14,16
K10:L7:w1-1-1-1-1-2-3,1,6,8,11,K9:L6:w1-1-1-2-2-2,18,9,6,1,14,17
K10:L7:w1-1-1-1-1-2-3,1,6,9,12,K6:L4:w1-1-2-2,4,6,4,1,7,17
K10:L7:w1-1-1-1-1-2-3,1,6,10,13,K3:L2:w1-2,0,3,2,1,4,18
K10:L7:w1-1-1-1-1-2-3,1,6,11,21,K3:L2:w1-2,0,3,2,2,7,16
K10:L7:w1-1-1-1-1-2-3,1,6,12,23,K3:L2:w1-2,0,3,2,1,4,16
K10:L7:w1-1-1-1-1-2-3,1,6,13,26,K3:L2:w1-2,0,3,2,2,8,14
K10:L7:w1-1-1-1-1-2-3,1,6,14,28,K3:L2:w1-2,0,3,2,1,5,15
K10:L7:w1-1-1-1-1-2-3,1,6,15,30,K9:L6:w1-1-1-2-2-2,18,9,6,1,12,15
K10:L7:w1-1-1-1-1-2-3,1,6,16,31,K6:L4:w1-1-2-2,4,6,4,1,7,15
K10:L7:w1-1-1-1-1-2-3,1,6,17,32,K3:L2:w1-2,0,3,2,1,4,16
K10:L7:w1-1-1-1-1-2-3,1,6,18,36,K9:L6:w1-1-2-1-1-3,20,9,6,1,10,15
K10:L7:w1-1-1-1-1-2-3,1,6,19,37,K3:L2:w1-2,0,3,2,1,5,16
K10:L7:w1-1-1-1-1-2-3,1,6,20,43,K5:L4:w1-1-1-2,2,5,4,1,6,14
