node,K,L,b,total_lift_classes,canonical_source_classes,shadowed_initial_classes,no_initial_classes,internal_hit_classes,external_hit_classes,below_start_classes,budget_classes,max_steps_observed,max_bit_length_observed
K14:L10:w1-1-1-1-1-3-1-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-1-4-1-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-1-1-1-4:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-1-1-2-3:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-1-2-1-3:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-2-1-1-1-3:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-2-2-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-2-3-1-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-3-1-1-1-2-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-3-1-1-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-1-3-2-1-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-1-1-3-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-1-2-1-1-3:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-1-2-1-2-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-1-2-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-1-3-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-2-1-1-1-3:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-2-1-1-2-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-2-2-1-2-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,1,22
K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,14,10,1,64,48,16,0,48,0,0,0,4,23
K14:L11:w1-1-1-1-1-1-1-1-1-1-4:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-2-1-2-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-1-3-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-1-3-1-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-2-1-1-1-1-3:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-2-1-1-1-2-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-2-1-1-2-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L11:w1-1-1-1-2-1-2-1-1-1-2:b1,14,11,1,64,48,16,0,48,0,0,0,1,22
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1,14,12,1,64,48,16,0,48,0,0,0,1,22
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1,14,12,1,64,48,16,0,48,0,0,0,1,22
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,14,12,1,64,48,16,0,48,0,0,0,1,22
K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,14,12,1,64,48,16,0,48,0,0,0,1,22
K14:L12:w1-1-1-1-1-1-1-2-1-1-1-2:b1,14,12,1,64,48,16,0,48,0,0,0,1,22
K14:L12:w1-1-1-1-1-1-2-1-1-1-1-2:b1,14,12,1,64,48,16,0,48,0,0,0,1,22
K14:L13:w1-1-1-1-1-1-1-1-1-1-1-1-2:b1,14,13,1,64,48,16,0,48,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-1-1-6:b1,14,9,1,64,64,0,0,19,0,45,0,15,26
K14:L9:w1-1-1-1-1-1-1-2-5:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-1-3-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-1-4-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-1-5-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-2-1-5:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-2-2-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-2-3-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-2-4-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-3-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-3-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-3-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-4-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-4-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-1-5-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,7,25
K14:L9:w1-1-1-1-1-2-1-1-5:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-1-2-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-1-3-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-1-4-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-2-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-2-2-3:b1,14,9,1,64,63,1,0,63,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-2-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-3-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-3-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-2-4-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-3-1-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-3-1-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-3-1-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-3-2-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-3-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-3-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-4-1-1-3:b1,14,9,1,64,64,0,0,20,0,44,0,13,24
K14:L9:w1-1-1-1-1-4-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-1-4-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,7,24
K14:L9:w1-1-1-1-1-5-1-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,6,24
K14:L9:w1-1-1-1-2-1-1-1-5:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-1-2-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-1-3-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-1-4-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-2-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-2-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-2-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-3-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-3-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-1-4-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-2-1-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-2-1-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-2-1-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-2-2-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-2-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-2-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-3-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-3-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-3-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-2-4-1-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-1-1-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-1-1-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-1-1-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-1-2-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-1-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-1-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-2-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-2-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-2-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-3-3-1-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-4-1-1-1-3:b1,14,9,1,64,64,0,0,0,0,64,0,5,24
K14:L9:w1-1-1-1-4-1-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-1-4-1-2-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,5,24
K14:L9:w1-1-1-1-4-2-1-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,5,24
K14:L9:w1-1-1-1-5-1-1-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,5,24
K14:L9:w1-1-1-2-1-1-1-3-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-1-4-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-2-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-2-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-2-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-3-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-3-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-1-4-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-2-1-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-2-1-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-2-1-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-2-2-1-3:b1,14,9,1,64,63,1,0,63,0,0,0,1,22
K14:L9:w1-1-1-2-1-2-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-2-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-3-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-3-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-3-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-1-4-1-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-1-1-1-4:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-1-1-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-1-1-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-1-2-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-1-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-1-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-2-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-2-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-2-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-2-3-1-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-3-1-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-3-1-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-3-1-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-2-3-2-1-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-3-1-1-2-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,4,23
K14:L9:w1-1-1-3-1-1-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,4,23
K14:L9:w1-1-1-3-1-1-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,7,23
K14:L9:w1-1-1-3-1-2-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,4,23
K14:L9:w1-1-1-3-1-2-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-1-3-1-2-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,4,23
K14:L9:w1-1-1-3-1-3-1-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,6,23
K14:L9:w1-1-1-3-2-1-1-2-2:b1,14,9,1,64,64,0,0,0,0,64,0,5,23
K14:L9:w1-1-1-3-2-1-2-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,5,23
K14:L9:w1-1-1-3-2-2-1-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,5,23
K14:L9:w1-1-1-4-1-1-2-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,4,23
K14:L9:w1-1-1-4-1-2-1-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,4,23
K14:L9:w1-1-2-1-1-3-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-1-3-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-1-3-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-1-1-2-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-1-1-3-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-1-2-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-1-2-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-1-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-2-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-2-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-2-2-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-3-1-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-1-3-1-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-2-1-1-3-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-2-1-2-1-1-3:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-2-1-2-1-2-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-2-1-2-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-2-2-2-1-2-1-2:b1,14,9,1,64,64,0,0,64,0,0,0,1,22
K14:L9:w1-1-3-1-2-1-2-1-2:b1,14,9,1,64,64,0,0,0,0,64,0,3,23
K15:L10:w1-1-1-1-1-1-1-1-1-6:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-1-2-5:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-1-3-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-1-4-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-1-5-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-2-1-5:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-2-2-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-2-3-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-2-4-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-3-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-3-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-3-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-4-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-4-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-1-5-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-1-1-5:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-1-2-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-1-3-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-1-4-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-2-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-2-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-2-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-3-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-3-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-2-4-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-3-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-3-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-3-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-3-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-3-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-3-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-4-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-4-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-4-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-1-5-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-1-1-5:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-1-2-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-1-3-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-1-4-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-2-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-2-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-2-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-3-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-3-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-1-4-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-2-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-2-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-2-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-2-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-2-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-2-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-3-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-3-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
