src,dst,count,source_events,empirical_probability
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1,10,50343,0.00019863734779413224
K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,K16:L11:w1-1-1-3-1-1-2-1-1-2-2:b1,10,52,0.19230769230769232
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-3-1-2-1-1-1-2:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-2-1-4:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-2-1-1-2-1-3:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K15:L13:w1-1-1-1-1-1-1-1-1-2-1-1-2:b1,10,50343,0.00019863734779413224
K15:L12:w1-1-1-1-1-1-1-2-1-1-2-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-2-2-2:b1,10,56,0.17857142857142858
K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-1-1-2-2:b1,10,47,0.2127659574468085
K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-1-1-2-2:b1,10,51,0.19607843137254902
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-3-1-1-3:b1,10,50343,0.00019863734779413224
K15:L12:w1-1-1-1-1-2-1-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-1-2-2:b1,10,51,0.19607843137254902
K15:L13:w1-1-1-1-1-1-1-1-1-1-2-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-2-2:b1,10,54,0.18518518518518517
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-5-1-2:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-2-1-3:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-3-1-3:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-2-1-4:b1,10,50343,0.00019863734779413224
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-3-2-1-1-1-2:b1,10,50343,0.00019863734779413224
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K16:L11:w1-1-1-1-2-1-2-2-1-1-3:b1,9,93,0.0967741935483871
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-4-1-2:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1,9,50343,0.00017877361301471903
K14:L9:w1-1-3-1-2-1-2-1-2:b1,K3:L2:w1-2:b4,9,95,0.09473684210526316
K3:L2:w1-2:b1,K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-3-2-1-3:b1,9,6057,0.0014858841010401188
K9:L7:w1-1-1-1-1-2-2:b2,K8:L6:w1-1-1-1-2-2:b1,9,9,1.0
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K16:L12:w1-1-1-1-2-1-1-3-1-1-1-2:b1,9,71,0.1267605633802817
K9:L8:w1-1-1-1-1-1-1-2:b2,K8:L7:w1-1-1-1-1-1-2:b1,9,9,1.0
K3:L2:w1-2:b1,K11:L9:w1-1-1-1-1-1-1-2-2:b1,9,50343,0.00017877361301471903
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,9,78,0.11538461538461539
K9:L6:w1-1-1-1-1-4:b1,K14:L9:w1-1-1-1-1-1-4-1-3:b1,9,438,0.02054794520547945
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-2-1-1-1-3:b1,9,6057,0.0014858841010401188
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-3-2-1-3:b1,9,6057,0.0014858841010401188
K10:L7:w1-1-1-1-2-2-2:b2,K9:L6:w1-1-1-2-2-2:b1,9,9,1.0
K10:L7:w1-1-1-2-1-1-3:b2,K9:L6:w1-1-2-1-1-3:b1,9,9,1.0
K14:L10:w1-1-1-1-1-2-2-1-1-3:b1,K16:L11:w1-1-1-1-2-2-1-1-3-1-2:b1,9,68,0.1323529411764706
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-3-2-1-3:b1,9,50343,0.00017877361301471903
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-2-1-3:b1,9,78,0.11538461538461539
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-2-2-1-1-2:b1,9,50343,0.00017877361301471903
K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1,9,69,0.13043478260869565
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,9,50343,0.00017877361301471903
K10:L9:w1-1-1-1-1-1-1-1-2:b2,K9:L8:w1-1-1-1-1-1-1-2:b1,9,9,1.0
K3:L2:w1-2:b1,K14:L12:w1-1-1-1-1-1-1-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-1-3-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K14:L10:w1-1-1-2-1-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K11:L7:w1-1-2-2-1-1-3:b2,K3:L2:w1-2:b1,9,9,1.0
K3:L2:w1-2:b1,K11:L9:w1-1-1-1-1-1-1-1-3:b1,9,50343,0.00017877361301471903
K11:L7:w1-1-2-2-1-2-2:b2,K3:L2:w1-2:b1,9,9,1.0
K9:L6:w1-1-1-1-1-4:b1,K15:L10:w1-1-1-1-1-1-1-4-1-3:b1,9,438,0.02054794520547945
K9:L6:w1-1-1-1-1-4:b1,K14:L9:w1-1-1-1-1-1-1-4-3:b1,9,438,0.02054794520547945
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-2-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-2-3-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-2-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K16:L11:w1-1-1-2-1-1-3-1-2-1-2:b1,9,80,0.1125
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,K16:L11:w1-1-1-2-1-2-2-1-2-1-2:b1,9,81,0.1111111111111111
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-3-1-1-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K11:L8:w1-1-1-2-1-1-1-3:b2,K4:L3:w1-1-2:b1,9,9,1.0
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-1-1-1-3-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-2-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-1-3-1-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K14:L11:w1-1-1-1-1-2-1-1-2-1-2:b1,K16:L11:w1-1-1-1-2-1-1-2-1-2-3:b1,9,76,0.11842105263157894
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-2-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-2-1-1-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-1-2-5:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-3-1-2-2-1-2:b1,9,50343,0.00017877361301471903
K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,9,67,0.13432835820895522
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L10:w1-1-1-2-1-3-1-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-1-1-5:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-2-2-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,9,50343,0.00017877361301471903
K9:L6:w1-1-1-1-1-4:b1,K15:L10:w1-1-1-1-1-1-1-1-4-3:b1,9,438,0.02054794520547945
K14:L10:w1-1-1-1-1-1-1-3-2-2:b1,K16:L11:w1-1-1-1-1-1-3-2-2-1-2:b1,9,90,0.1
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-1-3-2-3:b1,9,6057,0.0014858841010401188
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-3-2-1-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-1-2-1-3-2:b1,9,50343,0.00017877361301471903
K12:L9:w1-1-1-1-1-1-3-1-2:b2,K11:L8:w1-1-1-1-1-3-1-2:b1,9,9,1.0
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-3-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K12:L9:w1-1-1-1-1-1-3-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-3-1-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-3-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-2-1-1-3-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,9,50343,0.00017877361301471903
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K16:L11:w1-1-1-2-2-1-2-1-2-1-2:b1,9,79,0.11392405063291139
K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,K16:L11:w1-1-1-2-1-1-1-3-2-1-2:b1,9,70,0.12857142857142856
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-3-1-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-2-2-1-3:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-2-1-2-1-2-1-1-2:b1,K16:L11:w1-1-2-1-2-1-2-1-1-2-2:b1,9,50,0.18
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-2-3-1-1-2:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K15:L10:w1-1-1-2-1-2-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L14:w1-1-1-1-1-1-1-2-1-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K16:L11:w1-1-1-1-1-1-3-2-1-1-3:b1,9,90,0.1
K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,K16:L11:w1-1-1-1-1-1-1-1-3-2-3:b1,9,74,0.12162162162162163
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-3-1-3:b1,9,6057,0.0014858841010401188
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1,9,6057,0.0014858841010401188
K14:L10:w1-1-1-1-1-1-2-2-1-3:b1,K16:L11:w1-1-1-1-1-2-2-1-3-1-2:b1,9,65,0.13846153846153847
K3:L2:w1-2:b1,K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-2-2-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-1-1-2-1-1-2-1-3:b1,K16:L11:w1-1-1-1-2-1-1-2-1-3-2:b1,9,52,0.17307692307692307
K15:L11:w1-1-1-1-1-1-2-1-1-2-3:b1,K16:L11:w1-1-1-1-1-2-1-1-2-3-2:b1,9,56,0.16071428571428573
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-4-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-4-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-1-4-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-4-1-2:b1,9,50343,0.00017877361301471903
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-1-2-3:b1,9,65,0.13846153846153847
K3:L2:w1-2:b1,K7:L5:w1-1-1-1-3:b2,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-3-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-3-1-2-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-1-1-4-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-3-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-3-1-2-1-2:b1,9,50343,0.00017877361301471903
K14:L12:w1-1-1-1-1-1-1-1-1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-3-1-2:b1,9,62,0.14516129032258066
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-3-2-1-1-2-1-2:b1,9,50343,0.00017877361301471903
K13:L9:w1-1-1-2-1-1-2-1-3:b2,K4:L3:w1-1-2:b2,9,9,1.0
K13:L9:w1-1-1-2-1-3-1-1-2:b2,K4:L3:w1-1-2:b1,9,9,1.0
K13:L9:w1-1-1-1-4-1-1-1-2:b1,K9:L6:w1-1-1-2-1-3:b1,9,77,0.11688311688311688
K9:L6:w1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-1-1-4-3:b1,9,438,0.02054794520547945
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-2-3-3:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-1-3-2-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-1-3-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-2-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-3-1-2-3:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-1-1-2-1-1-3-1-2:b1,K16:L11:w1-1-1-1-2-1-1-3-1-2-2:b1,9,60,0.15
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-1-3-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-1-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-1-3-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-1-1-2-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-1-2-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-2-1-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-2-2-3:b1,9,50343,0.00017877361301471903
K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,9,67,0.13432835820895522
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,9,50343,0.00017877361301471903
K9:L6:w1-1-1-1-1-4:b1,K3:L2:w1-2:b2,9,438,0.02054794520547945
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-1-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-2-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-2-1-1-2-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-1-2-1-5:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-2-1-1-5:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-4-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K14:L10:w1-1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-1-2-1-1-4-1-2:b1,9,62,0.14516129032258066
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-1-3-1-4:b1,9,6057,0.0014858841010401188
K15:L11:w1-1-1-1-1-1-1-1-1-2-4:b1,K16:L11:w1-1-1-1-1-1-1-1-2-4-2:b1,9,49,0.1836734693877551
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-1-2-4:b1,9,50343,0.00017877361301471903
K14:L10:w1-1-1-1-1-4-1-1-1-2:b1,K16:L11:w1-1-1-1-4-1-1-1-2-1-2:b1,9,69,0.13043478260869565
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-1-3-1-4:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-2-1-1-2-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-1-1-1-2-2-2-1-2:b1,K16:L11:w1-1-1-1-1-2-2-2-1-2-2:b1,9,63,0.14285714285714285
K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-3-1-2:b1,9,63,0.14285714285714285
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-2-1-2-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,K16:L12:w1-1-1-1-1-2-1-1-2-2-1-2:b1,9,74,0.12162162162162163
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,K16:L11:w1-1-1-1-1-2-1-1-2-2-3:b1,9,74,0.12162162162162163
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-1-1-3-1-1-1-2-2:b1,K16:L11:w1-1-1-1-3-1-1-1-2-2-2:b1,9,63,0.14285714285714285
K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,K16:L12:w1-1-1-1-2-1-1-1-2-2-1-2:b1,9,78,0.11538461538461539
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-2-2-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-2-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-2-1-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,9,50343,0.00017877361301471903
K14:L12:w1-1-1-1-1-1-1-1-1-1-2-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-2-1-2:b1,9,73,0.1232876712328767
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-2-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,9,50343,0.00017877361301471903
K14:L12:w1-1-1-1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,9,69,0.13043478260869565
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-3-1-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-3-2-2-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-2-3-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-1-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-1-3-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-2-1-1-1-4:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-1-1-2-3-1-1-1-2:b1,K16:L11:w1-1-1-1-2-3-1-1-1-2-2:b1,9,48,0.1875
K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-1-3-2:b1,9,48,0.1875
K15:L11:w1-1-1-1-1-1-1-1-2-1-4:b1,K16:L11:w1-1-1-1-1-1-1-2-1-4-2:b1,9,46,0.1956521739130435
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-3-1-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-2-2-1-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-2-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-4-1-2:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-1-1-4:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-3-1-1-2-1-3:b1,9,50343,0.00017877361301471903
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-4-1-1-1-3:b1,9,6057,0.0014858841010401188
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-2-1-2-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K15:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K15:L11:w1-1-1-1-1-2-2-2-1-1-2:b1,K16:L11:w1-1-1-1-2-2-2-1-1-2-2:b1,9,56,0.16071428571428573
K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-1-1-3-2:b1,9,45,0.2
K15:L11:w1-1-1-1-2-1-2-1-2-1-2:b1,K16:L11:w1-1-1-2-1-2-1-2-1-2-2:b1,9,57,0.15789473684210525
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-1-1-1-2-1-4:b1,9,50343,0.00017877361301471903
K15:L12:w1-1-1-1-1-1-2-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-3-2:b1,9,47,0.19148936170212766
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,9,50343,0.00017877361301471903
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-4-2-1-1-1-2:b1,9,50343,0.00017877361301471903
K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-1-1-2-2:b1,9,56,0.16071428571428573
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,9,50343,0.00017877361301471903
K15:L12:w1-1-1-1-2-1-1-2-1-1-1-2:b1,K16:L12:w1-1-1-2-1-1-2-1-1-1-2-2:b1,9,49,0.1836734693877551
K15:L13:w1-1-1-1-1-1-1-1-1-1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-3-2:b1,9,45,0.2
K3:L2:w1-2:b1,K16:L15:w1-1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,9,50343,0.00017877361301471903
