src,dst,count
K13:L9:w1-1-1-1-3-1-2-1-2:b1,K12:L8:w1-1-1-3-1-2-1-2:b1,83
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K7:L5:w1-1-2-1-2:b1,82
K13:L9:w1-1-1-1-1-1-2-3-2:b1,K12:L8:w1-1-1-1-1-2-3-2:b1,82
K14:L9:w1-1-2-2-1-2-1-1-3:b1,K3:L2:w1-2:b1,82
K14:L9:w1-1-1-1-1-1-2-3-3:b1,K10:L7:w1-1-1-1-1-2-3:b1,82
K13:L9:w1-1-1-1-1-4-1-1-2:b1,K12:L8:w1-1-1-1-4-1-1-2:b1,82
K14:L9:w1-1-1-2-2-2-1-1-3:b1,K6:L4:w1-1-2-2:b1,82
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K11:L8:w1-1-1-1-1-1-2-3:b1,82
K13:L9:w1-1-1-1-1-1-1-3-3:b1,K12:L8:w1-1-1-1-1-1-3-3:b1,82
K14:L9:w1-1-1-3-1-1-3-1-2:b1,K3:L2:w1-2:b1,82
K14:L10:w1-1-1-1-3-1-1-1-2-2:b1,K6:L4:w1-1-1-3:b1,82
K13:L9:w1-1-1-1-1-1-1-4-2:b1,K12:L8:w1-1-1-1-1-1-4-2:b1,82
K14:L9:w1-1-1-3-2-1-2-1-2:b1,K3:L2:w1-2:b2,82
K3:L2:w1-2:b1,K6:L5:w1-1-1-1-2:b2,81
K12:L9:w1-1-1-1-1-1-2-2-2:b1,K11:L8:w1-1-1-1-1-2-2-2:b1,81
K13:L9:w1-1-1-1-2-1-3-1-2:b1,K12:L8:w1-1-1-2-1-3-1-2:b1,81
K14:L10:w1-1-1-1-1-1-1-3-2-2:b1,K13:L9:w1-1-1-1-1-1-3-2-2:b1,81
K14:L9:w1-1-1-1-1-1-2-2-4:b1,K9:L7:w1-1-1-1-1-2-2:b1,81
K13:L9:w1-1-1-2-1-2-1-1-3:b1,K12:L8:w1-1-2-1-2-1-1-3:b1,81
K13:L9:w1-1-1-1-1-1-1-2-4:b1,K12:L8:w1-1-1-1-1-1-2-4:b1,80
K13:L9:w1-1-1-2-2-1-1-1-3:b1,K6:L4:w1-1-2-2:b1,80
K13:L9:w1-1-1-1-1-1-2-2-3:b1,K12:L8:w1-1-1-1-1-2-2-3:b1,80
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,K13:L9:w1-1-1-2-2-1-1-2-2:b1,80
K14:L9:w1-1-1-1-3-2-1-1-3:b1,K6:L4:w1-1-1-3:b1,80
K14:L9:w1-1-1-1-1-4-2-1-2:b1,K3:L2:w1-2:b1,79
K14:L9:w1-1-1-1-1-1-3-1-4:b1,K8:L6:w1-1-1-1-1-3:b1,79
K14:L9:w1-1-1-1-1-1-1-2-5:b1,K8:L7:w1-1-1-1-1-1-2:b1,79
K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,K5:L4:w1-1-1-2:b2,79
K14:L9:w1-1-1-1-1-2-1-1-5:b1,K6:L5:w1-1-1-1-2:b1,79
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-3-1-2:b1,78
K14:L9:w1-1-1-3-1-1-2-1-3:b1,K4:L3:w1-1-2:b1,78
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K11:L8:w1-1-1-1-1-1-3-2:b1,78
K14:L9:w1-1-1-2-1-3-1-1-3:b1,K4:L3:w1-1-2:b1,78
K15:L10:w1-1-1-1-1-2-1-3-2-2:b1,K14:L9:w1-1-1-1-2-1-3-2-2:b1,78
K14:L9:w1-1-1-1-1-1-1-3-4:b1,K9:L7:w1-1-1-1-1-1-3:b1,78
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K11:L8:w1-1-1-1-2-2-1-2:b1,78
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-2-1-3:b1,77
K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,K7:L5:w1-1-1-2-2:b1,77
K13:L9:w1-1-1-1-1-3-1-1-3:b1,K12:L8:w1-1-1-1-3-1-1-3:b1,77
K12:L9:w1-1-1-1-1-1-3-1-2:b1,K11:L8:w1-1-1-1-1-3-1-2:b1,77
K13:L9:w1-1-1-1-2-1-2-1-3:b1,K12:L8:w1-1-1-2-1-2-1-3:b1,77
K15:L10:w1-1-1-1-2-1-1-3-2-2:b1,K14:L9:w1-1-1-2-1-1-3-2-2:b1,77
K14:L9:w1-1-1-1-1-2-3-1-3:b1,K9:L6:w1-1-1-1-2-3:b1,77
K15:L10:w1-1-1-2-1-2-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-1-2-2:b1,77
K3:L2:w1-2:b1,K10:L7:w1-1-1-2-2-1-2:b1,77
K13:L9:w1-1-1-1-1-1-3-1-3:b1,K12:L8:w1-1-1-1-1-3-1-3:b1,77
K13:L9:w1-1-1-1-2-1-1-2-3:b1,K12:L8:w1-1-1-2-1-1-2-3:b1,77
K14:L10:w1-1-1-2-1-1-1-3-1-2:b1,K4:L3:w1-1-2:b1,77
K12:L9:w1-1-1-1-1-3-1-1-2:b1,K11:L8:w1-1-1-1-3-1-1-2:b1,77
K14:L9:w1-1-1-2-3-1-1-1-3:b1,K4:L3:w1-1-2:b1,77
K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,K9:L6:w1-1-2-1-2-2:b1,76
K12:L9:w1-1-1-1-1-2-1-2-2:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,76
K14:L9:w1-1-1-1-2-3-1-1-3:b1,K5:L4:w1-1-1-2:b1,76
K12:L9:w1-1-1-1-2-1-1-1-3:b1,K11:L8:w1-1-1-2-1-1-1-3:b1,76
K14:L9:w1-1-1-1-1-2-2-1-4:b1,K8:L6:w1-1-1-1-2-2:b1,76
K14:L9:w1-1-3-1-2-1-2-1-2:b1,K3:L2:w1-2:b3,76
K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,K13:L9:w1-1-1-1-1-2-2-2-2:b1,76
K14:L10:w1-1-1-2-1-1-2-2-1-2:b1,K4:L3:w1-1-2:b2,76
K11:L9:w1-1-1-1-2-1-1-1-2:b1,K5:L4:w1-1-1-2:b2,76
K6:L4:w1-1-1-3:b1,K3:L2:w1-2:b2,76
K14:L9:w1-1-1-1-2-1-1-1-5:b1,K5:L4:w1-1-1-2:b1,76
K14:L9:w1-1-1-1-2-2-1-1-4:b1,K7:L5:w1-1-1-2-2:b1,76
K14:L9:w1-1-1-2-1-1-2-1-4:b1,K4:L3:w1-1-2:b2,76
K11:L9:w1-1-1-1-1-1-1-2-2:b1,K10:L8:w1-1-1-1-1-1-2-2:b1,75
K7:L6:w1-1-1-1-1-2:b2,K6:L5:w1-1-1-1-2:b1,75
K13:L9:w1-1-1-1-1-1-4-1-2:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,75
K13:L9:w1-1-1-1-2-3-1-1-2:b1,K12:L8:w1-1-1-2-3-1-1-2:b1,75
K15:L10:w1-1-1-1-1-3-1-2-2-2:b1,K14:L9:w1-1-1-1-3-1-2-2-2:b1,75
K13:L9:w1-1-1-1-1-2-2-1-3:b1,K12:L8:w1-1-1-1-2-2-1-3:b1,75
K3:L2:w1-2:b1,K6:L4:w1-1-2-2:b2,75
K13:L9:w1-1-1-1-3-1-1-1-3:b1,K6:L4:w1-1-1-3:b2,75
K14:L10:w1-1-1-2-2-1-2-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,74
K15:L10:w1-1-1-2-3-1-1-2-1-2:b1,K4:L3:w1-1-2:b1,74
K14:L9:w1-1-1-1-3-3-1-1-2:b1,K6:L4:w1-1-1-3:b1,74
K6:L4:w1-1-1-3:b1,K6:L5:w1-1-1-1-2:b1,74
K15:L10:w1-1-2-1-2-1-2-2-1-2:b1,K3:L2:w1-2:b3,74
K15:L10:w1-1-1-1-2-1-3-1-2-2:b1,K14:L9:w1-1-1-2-1-3-1-2-2:b1,74
K13:L9:w1-1-1-1-1-1-2-1-4:b1,K12:L8:w1-1-1-1-1-2-1-4:b1,74
K15:L10:w1-1-1-1-2-1-2-2-2-2:b1,K14:L9:w1-1-1-2-1-2-2-2-2:b1,74
K3:L2:w1-2:b1,K9:L6:w1-1-1-1-1-4:b1,74
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K12:L9:w1-1-1-1-2-1-1-2-2:b1,74
K12:L9:w1-1-1-1-2-1-2-1-2:b1,K11:L8:w1-1-1-2-1-2-1-2:b1,74
K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,K13:L9:w1-1-2-1-2-1-1-2-2:b1,74
K14:L9:w1-1-1-1-1-1-2-1-5:b1,K7:L6:w1-1-1-1-1-2:b1,74
K3:L2:w1-2:b1,K4:L3:w1-1-2:b3,74
K14:L10:w1-1-1-1-1-2-1-1-3-2:b1,K13:L9:w1-1-1-1-2-1-1-3-2:b1,73
K15:L10:w1-1-1-2-1-1-1-3-2-2:b1,K4:L3:w1-1-2:b1,73
K13:L9:w1-1-1-1-2-1-1-1-4:b1,K12:L8:w1-1-1-2-1-1-1-4:b1,73
K14:L9:w1-1-1-1-4-1-2-1-2:b1,K3:L2:w1-2:b2,73
K15:L10:w1-1-1-1-1-2-2-2-2-2:b1,K14:L9:w1-1-1-1-2-2-2-2-2:b1,73
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K10:L8:w1-1-1-1-1-2-1-2:b1,73
K14:L9:w1-1-1-2-2-1-1-1-4:b1,K6:L4:w1-1-2-2:b1,73
K15:L10:w1-1-1-3-1-2-1-1-2-2:b1,K3:L2:w1-2:b1,72
K11:L9:w1-1-1-1-1-2-1-1-2:b1,K10:L8:w1-1-1-1-2-1-1-2:b1,72
K14:L10:w1-1-1-2-2-1-1-2-1-2:b1,K6:L4:w1-1-2-2:b1,72
K15:L11:w1-1-1-1-2-1-1-1-2-2-2:b1,K5:L4:w1-1-1-2:b2,72
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,K13:L9:w1-1-1-2-1-2-2-1-2:b1,72
K15:L10:w1-1-1-1-3-1-2-1-2-2:b1,K14:L9:w1-1-1-3-1-2-1-2-2:b1,72
K13:L9:w1-1-1-1-1-2-1-1-4:b1,K12:L8:w1-1-1-1-2-1-1-4:b1,72
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K13:L9:w1-1-1-2-1-1-3-1-2:b1,71
K11:L7:w1-1-1-4-1-1-2:b1,K6:L4:w1-1-2-2:b1,71
K14:L9:w1-1-1-1-2-4-1-1-2:b1,K5:L4:w1-1-1-2:b1,71
K15:L10:w1-1-1-2-1-2-1-2-2-2:b1,K14:L9:w1-1-2-1-2-1-2-2-2:b1,71
K14:L10:w1-1-1-1-2-1-1-1-2-3:b1,K5:L4:w1-1-1-2:b2,71
K15:L10:w1-1-1-1-2-1-2-1-3-2:b1,K14:L9:w1-1-1-2-1-2-1-3-2:b1,71
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K13:L9:w1-1-1-2-2-1-2-1-2:b1,70
K15:L10:w1-1-1-2-1-2-2-2-1-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,70
K14:L9:w1-1-1-3-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,70
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-1-2-2:b1,70
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,K12:L9:w1-1-1-1-1-2-2-1-2:b1,70
K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,K13:L9:w1-1-1-1-2-2-2-1-2:b1,70
K15:L10:w1-1-1-1-3-1-1-2-2-2:b1,K14:L9:w1-1-1-3-1-1-2-2-2:b1,70
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,K13:L9:w1-1-2-1-2-1-2-1-2:b1,70
K15:L10:w1-1-1-1-1-1-2-2-3-2:b1,K14:L9:w1-1-1-1-1-2-2-3-2:b1,70
K15:L10:w1-1-1-1-2-2-1-2-2-2:b1,K14:L9:w1-1-1-2-2-1-2-2-2:b1,70
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b3,70
K15:L10:w1-1-1-1-1-3-1-1-1-4:b1,K14:L9:w1-1-1-1-3-1-1-1-4:b1,69
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K12:L9:w1-1-1-1-1-1-1-3-2:b1,69
K14:L11:w1-1-1-1-1-3-1-1-1-1-2:b1,K7:L5:w1-1-1-1-3:b1,69
K12:L9:w1-1-1-1-1-1-2-1-3:b1,K11:L8:w1-1-1-1-1-2-1-3:b1,69
K15:L10:w1-1-1-1-1-1-1-4-2-2:b1,K14:L9:w1-1-1-1-1-1-4-2-2:b1,69
K14:L10:w1-1-1-1-1-1-3-1-2-2:b1,K13:L9:w1-1-1-1-1-3-1-2-2:b1,69
K14:L11:w1-1-1-1-2-1-1-1-2-1-2:b1,K5:L4:w1-1-1-2:b2,69
K15:L10:w1-1-2-1-1-3-1-1-2-2:b1,K3:L2:w1-2:b1,69
K15:L10:w1-1-1-2-1-1-2-2-2-2:b1,K4:L3:w1-1-2:b2,69
K14:L10:w1-1-1-1-2-1-1-1-1-4:b1,K5:L4:w1-1-1-2:b1,69
K3:L2:w1-2:b1,K12:L8:w1-1-2-2-1-2-1-2:b1,68
K15:L10:w1-1-1-2-2-1-1-2-2-2:b1,K6:L4:w1-1-2-2:b2,68
K15:L10:w1-1-1-2-1-1-2-1-3-2:b1,K4:L3:w1-1-2:b2,68
K15:L10:w1-1-1-2-1-1-3-1-2-2:b1,K14:L9:w1-1-2-1-1-3-1-2-2:b1,68
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-1-1-3:b1,68
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,K12:L9:w1-1-1-2-1-1-2-1-2:b1,68
K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,K13:L9:w1-1-1-2-1-1-2-2-2:b1,68
K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,K5:L4:w1-1-1-2:b1,68
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K10:L9:w1-1-1-1-1-1-1-1-2:b1,68
K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,K13:L9:w1-1-1-1-3-2-1-1-2:b1,67
K14:L10:w1-1-1-1-1-2-2-1-2-2:b1,K13:L9:w1-1-1-1-2-2-1-2-2:b1,67
K12:L9:w1-1-1-1-1-1-1-1-4:b1,K11:L8:w1-1-1-1-1-1-1-4:b1,67
K15:L10:w1-1-1-1-2-1-1-2-3-2:b1,K14:L9:w1-1-1-2-1-1-2-3-2:b1,67
K15:L10:w1-1-1-1-1-1-2-3-2-2:b1,K14:L9:w1-1-1-1-1-2-3-2-2:b1,67
K15:L10:w1-1-1-1-1-1-3-2-2-2:b1,K14:L9:w1-1-1-1-1-3-2-2-2:b1,67
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,K13:L9:w1-1-1-2-1-2-1-2-2:b1,67
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-2-3:b1,66
K15:L10:w1-1-1-1-3-2-1-1-2-2:b1,K14:L9:w1-1-1-3-2-1-1-2-2:b1,66
K15:L10:w1-1-1-1-1-3-2-1-2-2:b1,K14:L9:w1-1-1-1-3-2-1-2-2:b1,66
K11:L9:w1-1-1-1-1-1-1-1-3:b1,K10:L8:w1-1-1-1-1-1-1-3:b1,66
K15:L10:w1-1-1-2-1-3-1-1-2-2:b1,K14:L9:w1-1-2-1-3-1-1-2-2:b1,66
K13:L9:w1-1-1-1-1-1-1-1-5:b1,K12:L8:w1-1-1-1-1-1-1-5:b1,66
K15:L10:w1-1-1-1-1-1-1-1-5-2:b1,K14:L9:w1-1-1-1-1-1-1-5-2:b1,66
K15:L10:w1-1-2-1-2-1-1-2-2-2:b1,K3:L2:w1-2:b2,66
K14:L10:w1-1-1-1-3-2-1-1-1-2:b1,K6:L4:w1-1-1-3:b1,65
K14:L10:w1-1-1-1-1-1-2-3-1-2:b1,K13:L9:w1-1-1-1-1-2-3-1-2:b1,65
K14:L10:w1-1-1-1-1-3-1-1-2-2:b1,K13:L9:w1-1-1-1-3-1-1-2-2:b1,65
K3:L2:w1-2:b1,K12:L8:w1-1-2-1-2-2-1-2:b1,65
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-3-2:b1,65
K15:L10:w1-1-2-1-2-2-1-1-2-2:b1,K3:L2:w1-2:b2,65
K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,65
K15:L10:w1-1-1-1-1-2-1-2-2-3:b1,K14:L9:w1-1-1-1-2-1-2-2-3:b1,65
K10:L9:w1-1-1-1-1-1-1-1-2:b1,K9:L8:w1-1-1-1-1-1-1-2:b1,65
K15:L10:w1-1-1-1-1-2-1-1-2-4:b1,K14:L9:w1-1-1-1-2-1-1-2-4:b1,65
K15:L10:w1-1-2-1-2-1-2-1-2-2:b1,K3:L2:w1-2:b4,65
K14:L10:w1-1-1-1-1-1-2-1-3-2:b1,K13:L9:w1-1-1-1-1-2-1-3-2:b1,65
K15:L10:w1-1-1-1-2-2-1-3-1-2:b1,K14:L9:w1-1-1-2-2-1-3-1-2:b1,65
K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,K12:L9:w1-1-1-1-3-1-1-1-2:b1,65
K15:L10:w1-1-1-1-2-1-1-1-3-3:b1,K14:L9:w1-1-1-2-1-1-1-3-3:b1,65
K15:L10:w1-1-1-1-2-2-1-1-3-2:b1,K14:L9:w1-1-1-2-2-1-1-3-2:b1,65
K14:L10:w1-1-1-1-2-3-1-1-1-2:b1,K5:L4:w1-1-1-2:b1,65
K15:L11:w1-1-1-2-1-1-2-1-1-2-2:b1,K4:L3:w1-1-2:b3,64
K14:L10:w1-1-1-1-1-1-1-2-3-2:b1,K13:L9:w1-1-1-1-1-1-2-3-2:b1,64
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,K11:L9:w1-1-1-1-1-2-1-1-2:b1,64
K14:L10:w1-1-1-1-2-2-2-1-1-2:b1,K13:L9:w1-1-1-2-2-2-1-1-2:b1,64
K15:L10:w1-1-1-1-2-3-1-1-2-2:b1,K14:L9:w1-1-1-2-3-1-1-2-2:b1,64
K15:L10:w1-1-1-2-2-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b1,64
K14:L10:w1-1-1-1-3-1-1-2-1-2:b1,K13:L9:w1-1-1-3-1-1-2-1-2:b1,64
K15:L10:w1-1-1-1-1-2-1-2-3-2:b1,K14:L9:w1-1-1-1-2-1-2-3-2:b1,64
K15:L10:w1-1-1-1-1-3-1-1-3-2:b1,K14:L9:w1-1-1-1-3-1-1-3-2:b1,64
K3:L2:w1-2:b1,K11:L7:w1-1-1-3-2-1-2:b1,64
K14:L10:w1-1-1-1-1-1-2-1-2-3:b1,K13:L9:w1-1-1-1-1-2-1-2-3:b1,64
K15:L10:w1-1-1-2-1-1-1-4-1-2:b1,K4:L3:w1-1-2:b1,64
K15:L10:w1-1-1-1-1-2-3-1-2-2:b1,K14:L9:w1-1-1-1-2-3-1-2-2:b1,64
K15:L10:w1-1-1-1-1-1-1-3-3-2:b1,K14:L9:w1-1-1-1-1-1-3-3-2:b1,64
K15:L10:w1-1-1-2-2-1-1-1-3-2:b1,K6:L4:w1-1-2-2:b1,64
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,K12:L9:w1-1-1-1-1-1-1-2-3:b1,63
K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1,K7:L5:w1-1-2-1-2:b1,63
K15:L10:w1-1-1-1-2-2-2-2-1-2:b1,K14:L9:w1-1-1-2-2-2-2-1-2:b1,63
K15:L10:w1-1-1-1-2-1-4-1-1-2:b1,K14:L9:w1-1-1-2-1-4-1-1-2:b1,63
K14:L10:w1-1-1-1-1-2-1-3-1-2:b1,K13:L9:w1-1-1-1-2-1-3-1-2:b1,63
K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b2,63
K15:L10:w1-1-1-1-1-1-2-4-1-2:b1,K14:L9:w1-1-1-1-1-2-4-1-2:b1,63
K3:L2:w1-2:b1,K11:L7:w1-1-1-2-1-1-4:b1,62
K15:L11:w1-1-1-2-1-1-2-1-2-1-2:b1,K4:L3:w1-1-2:b2,62
K3:L2:w1-2:b1,K10:L7:w1-1-1-1-3-1-2:b1,62
K15:L10:w1-1-1-3-1-2-1-2-1-2:b1,K14:L9:w1-1-3-1-2-1-2-1-2:b1,62
K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,K13:L9:w1-1-1-1-1-4-1-1-2:b1,62
K15:L10:w1-1-1-1-1-1-1-2-4-2:b1,K14:L9:w1-1-1-1-1-1-2-4-2:b1,62
K15:L10:w1-1-2-2-1-2-1-2-1-2:b1,K3:L2:w1-2:b1,62
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,K12:L9:w1-1-1-1-1-1-3-1-2:b1,62
K14:L10:w1-1-1-1-1-1-1-3-1-3:b1,K13:L9:w1-1-1-1-1-1-3-1-3:b1,62
K15:L10:w1-1-1-2-2-2-1-2-1-2:b1,K14:L9:w1-1-2-2-2-1-2-1-2:b1,62
K15:L10:w1-1-1-1-2-2-1-2-1-3:b1,K14:L9:w1-1-1-2-2-1-2-1-3:b1,62
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,K12:L9:w1-1-1-1-1-2-1-2-2:b1,62
K14:L10:w1-1-1-1-1-2-1-2-2-2:b1,K13:L9:w1-1-1-1-2-1-2-2-2:b1,62
K15:L10:w1-1-1-2-1-1-2-3-1-2:b1,K4:L3:w1-1-2:b2,62
K14:L10:w1-1-1-1-1-1-1-1-4-2:b1,K13:L9:w1-1-1-1-1-1-1-4-2:b1,62
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,K12:L9:w1-1-1-2-1-2-1-1-2:b1,62
K15:L10:w1-1-1-2-1-2-1-1-3-2:b1,K14:L9:w1-1-2-1-2-1-1-3-2:b1,62
K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1,K7:L5:w1-1-1-2-2:b2,62
K6:L4:w1-1-1-3:b1,K7:L5:w1-1-1-1-3:b1,61
K15:L10:w1-1-1-2-1-2-2-1-1-3:b1,K14:L9:w1-1-2-1-2-2-1-1-3:b1,61
K3:L2:w1-2:b1,K10:L7:w1-1-1-1-2-2-2:b1,61
K15:L10:w1-1-2-1-2-2-1-2-1-2:b1,K3:L2:w1-2:b2,61
K14:L10:w1-1-1-1-1-2-1-2-1-3:b1,K13:L9:w1-1-1-1-2-1-2-1-3:b1,61
K15:L10:w1-1-1-1-1-1-4-1-2-2:b1,K14:L9:w1-1-1-1-1-4-1-2-2:b1,61
K15:L10:w1-1-1-2-2-1-2-2-1-2:b1,K14:L9:w1-1-2-2-1-2-2-1-2:b1,61
K14:L10:w1-1-1-2-1-1-2-1-1-3:b1,K4:L3:w1-1-2:b2,61
K15:L10:w1-1-1-1-1-3-1-3-1-2:b1,K14:L9:w1-1-1-1-3-1-3-1-2:b1,61
K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,K13:L9:w1-1-1-2-1-3-1-1-2:b1,61
K15:L10:w1-1-1-1-3-1-2-2-1-2:b1,K14:L9:w1-1-1-3-1-2-2-1-2:b1,61
K14:L10:w1-1-1-2-1-2-1-1-1-3:b1,K7:L5:w1-1-2-1-2:b1,61
K15:L10:w1-1-1-1-1-2-2-1-3-2:b1,K14:L9:w1-1-1-1-2-2-1-3-2:b1,61
K15:L10:w1-1-2-1-2-1-1-3-1-2:b1,K3:L2:w1-2:b2,61
K15:L11:w1-1-1-1-2-1-1-1-1-3-2:b1,K5:L4:w1-1-1-2:b1,61
K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,K13:L9:w1-1-1-2-1-1-1-3-2:b1,61
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K12:L9:w1-1-1-1-1-1-2-2-2:b1,61
K15:L11:w1-1-1-1-2-1-2-1-1-2-2:b1,K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,61
K15:L10:w1-1-1-1-3-1-1-1-3-2:b1,K6:L4:w1-1-1-3:b2,61
K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,K13:L9:w1-1-1-1-1-3-1-1-3:b1,60
K15:L10:w1-1-1-1-2-1-2-1-2-3:b1,K14:L9:w1-1-1-2-1-2-1-2-3:b1,60
K14:L10:w1-1-1-1-1-4-1-1-1-2:b1,K13:L9:w1-1-1-1-4-1-1-1-2:b1,60
K14:L10:w1-1-1-1-1-2-3-1-1-2:b1,K13:L9:w1-1-1-1-2-3-1-1-2:b1,60
K15:L11:w1-1-1-1-1-2-2-1-1-2-2:b1,K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,60
K14:L10:w1-1-1-1-1-2-1-1-2-3:b1,K13:L9:w1-1-1-1-2-1-1-2-3:b1,60
K15:L10:w1-1-1-1-1-1-3-3-1-2:b1,K14:L9:w1-1-1-1-1-3-3-1-2:b1,60
K15:L10:w1-1-1-1-1-4-1-1-2-2:b1,K14:L9:w1-1-1-1-4-1-1-2-2:b1,60
K14:L10:w1-1-1-1-1-1-1-2-2-3:b1,K13:L9:w1-1-1-1-1-1-2-2-3:b1,60
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,K12:L9:w1-1-1-1-2-1-2-1-2:b1,60
K15:L12:w1-1-1-1-1-2-1-1-1-1-2-2:b1,K6:L5:w1-1-1-1-2:b2,60
K15:L10:w1-1-1-2-1-2-1-1-1-4:b1,K7:L5:w1-1-2-1-2:b1,59
K15:L10:w1-1-1-2-1-2-1-1-2-3:b1,K14:L9:w1-1-2-1-2-1-1-2-3:b1,59
K14:L10:w1-1-1-1-1-2-2-1-1-3:b1,K13:L9:w1-1-1-1-2-2-1-1-3:b1,59
K15:L10:w1-1-1-1-1-3-1-2-1-3:b1,K14:L9:w1-1-1-1-3-1-2-1-3:b1,59
K15:L10:w1-1-1-1-2-2-2-1-2-2:b1,K14:L9:w1-1-1-2-2-2-1-2-2:b1,59
K15:L10:w1-1-1-1-1-2-1-1-4-2:b1,K14:L9:w1-1-1-1-2-1-1-4-2:b1,59
K15:L10:w1-1-1-1-1-1-3-1-3-2:b1,K14:L9:w1-1-1-1-1-3-1-3-2:b1,59
K15:L11:w1-1-1-2-1-1-2-1-1-1-3:b1,K4:L3:w1-1-2:b2,59
K15:L10:w1-1-1-1-2-1-2-3-1-2:b1,K14:L9:w1-1-1-2-1-2-3-1-2:b1,59
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,K12:L9:w1-1-1-1-2-2-1-1-2:b1,59
K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,K13:L9:w1-1-1-1-1-3-2-1-2:b1,59
K15:L10:w1-1-1-1-3-2-1-2-1-2:b1,K14:L9:w1-1-1-3-2-1-2-1-2:b1,59
K15:L10:w1-1-2-1-1-3-1-2-1-2:b1,K3:L2:w1-2:b1,59
K15:L11:w1-1-1-2-2-1-1-2-1-1-2:b1,K6:L4:w1-1-2-2:b1,59
K15:L10:w1-1-1-1-2-2-1-1-2-3:b1,K14:L9:w1-1-1-2-2-1-1-2-3:b1,59
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K11:L8:w1-1-1-1-2-1-1-3:b1,59
K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b2,59
K15:L10:w1-1-1-1-2-1-1-2-2-3:b1,K14:L9:w1-1-1-2-1-1-2-2-3:b1,59
K15:L10:w1-1-1-1-2-1-1-1-4-2:b1,K14:L9:w1-1-1-2-1-1-1-4-2:b1,59
K15:L12:w1-1-1-1-2-1-1-1-2-1-1-2:b1,K5:L4:w1-1-1-2:b2,58
