source_node,source_id,source_K,source_L,source_b,t,start_residue_bits,start_residue,start_bit_length,stopped_below_start,stop_or_final_step,episode_count,max_ratio,episode_path
K16:L11:w1-1-1-1-2-2-1-1-3-1-2,984,16,11,1,1,17,113695,18,1,12,4,6.4072566971854865,K16:L11:w1-1-1-1-2-2-1-1-3-1-2:b1@0 > K15:L10:w1-1-1-2-2-1-1-3-1-2:b1@1 > K14:L9:w1-1-2-2-1-1-3-1-2:b1@2 > K3:L2:w1-2:b1@3
K16:L11:w1-1-1-1-2-2-1-2-1-1-3,985,16,11,1,0,17,32799,16,1,12,4,7.20842098844477,K16:L11:w1-1-1-1-2-2-1-2-1-1-3:b1@0 > K15:L10:w1-1-1-2-2-1-2-1-1-3:b1@1 > K14:L9:w1-1-2-2-1-2-1-1-3:b1@2 > K3:L2:w1-2:b1@3
K16:L11:w1-1-1-1-2-2-1-2-1-1-3,985,16,11,1,1,17,32799,18,1,14,4,7.208188147994459,K16:L11:w1-1-1-1-2-2-1-2-1-1-3:b1@0 > K15:L10:w1-1-1-2-2-1-2-1-1-3:b1@1 > K14:L9:w1-1-2-2-1-2-1-1-3:b1@2 > K3:L2:w1-2:b1@3
K16:L11:w1-1-1-1-2-2-1-2-1-2-2,986,16,11,1,0,17,8223,14,1,16,6,6.08305971056792,K16:L11:w1-1-1-1-2-2-1-2-1-2-2:b1@0 > K15:L10:w1-1-1-2-2-1-2-1-2-2:b1@1 > K14:L9:w1-1-2-2-1-2-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8
K16:L11:w1-1-1-1-2-2-1-2-1-2-2,986,16,11,1,1,17,8223,18,1,13,6,5.062529164722352,K16:L11:w1-1-1-1-2-2-1-2-1-2-2:b1@0 > K15:L10:w1-1-1-2-2-1-2-1-2-2:b1@1 > K14:L9:w1-1-2-2-1-2-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8
K16:L11:w1-1-1-1-2-2-1-2-2-1-2,987,16,11,1,0,17,36895,16,1,12,4,5.062610109770971,K16:L11:w1-1-1-1-2-2-1-2-2-1-2:b1@0 > K15:L10:w1-1-1-2-2-1-2-2-1-2:b1@1 > K14:L9:w1-1-2-2-1-2-2-1-2:b1@2 > K3:L2:w1-2:b1@3
K16:L11:w1-1-1-1-2-2-1-2-2-1-2,987,16,11,1,1,17,36895,18,1,17,6,5.062524186298499,K16:L11:w1-1-1-1-2-2-1-2-2-1-2:b1@0 > K15:L10:w1-1-1-2-2-1-2-2-1-2:b1@1 > K14:L9:w1-1-2-2-1-2-2-1-2:b1@2 > K3:L2:w1-2:b1@3 > K3:L2:w1-2:b2@9 > K3:L2:w1-2:b1@11
K16:L11:w1-1-1-1-2-2-1-3-1-1-2,988,16,11,1,0,17,14367,14,1,16,6,6.0826198928099116,K16:L11:w1-1-1-1-2-2-1-3-1-1-2:b1@0 > K15:L10:w1-1-1-2-2-1-3-1-1-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-2-1-1-3:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-2-1-3-1-1-2,988,16,11,1,1,17,14367,18,1,13,6,5.062527932672804,K16:L11:w1-1-1-1-2-2-1-3-1-1-2:b1@0 > K15:L10:w1-1-1-2-2-1-3-1-1-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-2-2-1-1-1-3,989,16,11,1,0,17,114207,17,1,21,7,10.26330259966552,K16:L11:w1-1-1-1-2-2-2-1-1-1-3:b1@0 > K15:L10:w1-1-1-2-2-2-1-1-1-3:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K15:L10:w1-1-1-3-1-1-2-1-1-3:b1@7 > K11:L7:w1-1-2-1-1-3-2:b1@11 > K3:L2:w1-2:b1@12
K16:L11:w1-1-1-1-2-2-2-1-1-1-3,989,16,11,1,1,17,114207,18,1,14,5,7.208171103111151,K16:L11:w1-1-1-1-2-2-2-1-1-1-3:b1@0 > K15:L10:w1-1-1-2-2-2-1-1-1-3:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L4:w1-1-1-3:b1@7
K16:L11:w1-1-1-1-2-2-2-1-1-2-2,990,16,11,1,0,17,89631,17,1,37,18,22.219287969564103,K16:L11:w1-1-1-1-2-2-2-1-1-2-2:b1@0 > K15:L10:w1-1-1-2-2-2-1-1-2-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8 > K16:L11:w1-1-1-3-1-2-1-1-2-1-2:b1@12 > K3:L2:w1-2:b1@16 > K14:L9:w1-1-2-1-2-1-2-2-2:b1@18 > K3:L2:w1-2:b3@19 > K3:L2:w1-2:b2@21 > K3:L2:w1-2:b1@23 > K10:L8:w1-1-1-1-2-1-1-2:b1@28 > K9:L7:w1-1-1-2-1-1-2:b1@29 > K4:L3:w1-1-2:b2@30 > K3:L2:w1-2:b1@31 > K4:L3:w1-1-2:b1@33 > K3:L2:w1-2:b1@34
K16:L11:w1-1-1-1-2-2-2-1-1-2-2,990,16,11,1,1,17,89631,18,1,26,9,13.684295184025592,K16:L11:w1-1-1-1-2-2-2-1-1-2-2:b1@0 > K15:L10:w1-1-1-2-2-2-1-1-2-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8 > K14:L9:w1-1-1-1-4-2-1-1-2:b1@11 > K4:L3:w1-1-2:b1@17 > K3:L2:w1-2:b1@18
K16:L11:w1-1-1-1-2-2-2-1-2-1-2,991,16,11,1,0,17,118303,17,1,20,8,6.842201803842675,K16:L11:w1-1-1-1-2-2-2-1-2-1-2:b1@0 > K15:L10:w1-1-1-2-2-2-1-2-1-2:b1@1 > K14:L9:w1-1-2-2-2-1-2-1-2:b1@2 > K3:L2:w1-2:b1@3 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9 > K4:L3:w1-1-2:b1@11 > K3:L2:w1-2:b1@12
K16:L11:w1-1-1-1-2-2-2-1-2-1-2,991,16,11,1,1,17,118303,18,1,15,6,5.062516290726817,K16:L11:w1-1-1-1-2-2-2-1-2-1-2:b1@0 > K15:L10:w1-1-1-2-2-2-1-2-1-2:b1@1 > K14:L9:w1-1-2-2-2-1-2-1-2:b1@2 > K3:L2:w1-2:b1@3 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-2-2-2-1-1-2,992,16,11,1,0,17,95775,17,1,16,6,5.062542417123466,K16:L11:w1-1-1-1-2-2-2-2-1-1-2:b1@0 > K15:L10:w1-1-1-2-2-2-2-1-1-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K11:L7:w1-1-2-2-1-1-3:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-2-2-2-1-1-2,992,16,11,1,1,17,95775,18,1,20,9,20.526456157674556,K16:L11:w1-1-1-1-2-2-2-2-1-1-2:b1@0 > K15:L10:w1-1-1-2-2-2-2-1-1-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9 > K10:L7:w1-1-1-1-1-3-2:b1@11 > K9:L6:w1-1-1-1-3-2:b1@12 > K6:L4:w1-1-1-3:b1@13
K16:L11:w1-1-1-1-2-2-3-1-1-1-2,993,16,11,1,0,17,127519,17,1,15,7,6.081956414338255,K16:L11:w1-1-1-1-2-2-3-1-1-1-2:b1@0 > K7:L5:w1-1-1-2-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K10:L7:w1-1-1-2-1-1-3:b1@7 > K9:L6:w1-1-2-1-1-3:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-2-3-1-1-1-2,993,16,11,1,1,17,127519,18,1,13,7,5.062515710136857,K16:L11:w1-1-1-1-2-2-3-1-1-1-2:b1@0 > K7:L5:w1-1-1-2-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K5:L4:w1-1-1-2:b1@7 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-3-1-1-1-1-3,994,16,11,1,0,17,39711,16,1,13,6,7.208405731409433,K16:L11:w1-1-1-1-2-3-1-1-1-1-3:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-1-1-3-2:b1@6 > K6:L4:w1-1-1-3:b1@7
K16:L11:w1-1-1-1-2-3-1-1-1-1-3,994,16,11,1,1,17,39711,18,1,22,10,7.697446467154225,K16:L11:w1-1-1-1-2-3-1-1-1-1-3:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K13:L9:w1-1-1-1-3-1-1-2-2:b1@6 > K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1@7 > K6:L4:w1-1-2-2:b2@11 > K3:L2:w1-2:b1@12 > K6:L4:w1-1-2-2:b1@15 > K3:L2:w1-2:b1@16
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,995,16,11,1,0,17,15135,14,1,21,9,5.773967624710935,K16:L11:w1-1-1-1-2-3-1-1-1-2-2:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K15:L10:w1-1-1-2-2-1-3-1-1-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8 > K9:L6:w1-1-2-1-1-3:b1@13 > K3:L2:w1-2:b1@14
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,995,16,11,1,1,17,15135,18,1,15,7,5.062527785947322,K16:L11:w1-1-1-1-2-3-1-1-1-2-2:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-1-2-2-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,996,16,11,1,0,17,43807,16,1,13,7,5.0625927363206795,K16:L11:w1-1-1-1-2-3-1-1-2-1-2:b1@0 > K15:L10:w1-1-1-2-3-1-1-2-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-2-1-2-2:b1@6 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,996,16,11,1,1,17,43807,18,1,15,9,6.0819252168642315,K16:L11:w1-1-1-1-2-3-1-1-2-1-2:b1@0 > K15:L10:w1-1-1-2-3-1-1-2-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K7:L5:w1-1-2-1-2:b1@6 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9 > K4:L3:w1-1-2:b1@11 > K3:L2:w1-2:b1@12
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,997,16,11,1,0,17,21279,15,1,14,6,5.0626909159265,K16:L11:w1-1-1-1-2-3-1-2-1-1-2:b1@0 > K15:L10:w1-1-1-2-3-1-2-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,997,16,11,1,1,17,21279,18,1,27,14,38.968467551903174,K16:L11:w1-1-1-1-2-3-1-2-1-1-2:b1@0 > K15:L10:w1-1-1-2-3-1-2-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9 > K15:L10:w1-1-1-1-1-1-2-1-1-5:b1@12 > K14:L9:w1-1-1-1-1-2-1-1-5:b1@13 > K6:L5:w1-1-1-1-2:b1@14 > K5:L4:w1-1-1-2:b1@15 > K4:L3:w1-1-2:b1@16 > K3:L2:w1-2:b1@17 > K4:L3:w1-1-2:b1@22 > K3:L2:w1-2:b1@23
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,998,16,11,1,0,17,53023,16,1,27,13,18.495615110423778,K16:L11:w1-1-1-1-2-3-2-1-1-1-2:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K9:L6:w1-1-1-2-2-2:b1@7 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9 > K5:L4:w1-1-1-2:b2@13 > K4:L3:w1-1-2:b1@14 > K3:L2:w1-2:b1@15 > K9:L6:w1-1-1-2-2-2:b1@17 > K6:L4:w1-1-2-2:b1@18 > K3:L2:w1-2:b1@19
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,998,16,11,1,1,17,53023,18,1,18,7,6.081930525000679,K16:L11:w1-1-1-1-2-3-2-1-1-1-2:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K11:L7:w1-1-1-2-1-1-4:b1@7 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,999,16,11,1,0,17,47583,16,1,19,8,10.263518483492003,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K14:L10:w1-1-1-1-3-2-1-1-1-2:b1@5 > K6:L4:w1-1-1-3:b1@6 > K8:L6:w1-1-1-2-1-2:b1@11 > K7:L5:w1-1-2-1-2:b1@12 > K3:L2:w1-2:b2@13 > K3:L2:w1-2:b1@15
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,999,16,11,1,1,17,47583,18,1,12,4,9.610909294450197,K7:L5:w1-1-1-1-3:b2@0 > K6:L4:w1-1-1-3:b1@1 > K9:L6:w1-1-1-1-3-2:b1@5 > K6:L4:w1-1-1-3:b1@6
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1000,16,11,1,0,17,20959,15,1,13,5,7.2085977384417195,K16:L11:w1-1-1-1-3-1-1-1-2-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1 > K11:L7:w1-1-1-2-1-3-2:b1@5 > K4:L3:w1-1-2:b1@6 > K3:L2:w1-2:b1@7
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1000,16,11,1,1,17,20959,18,1,20,10,11.546178082101676,K16:L11:w1-1-1-1-3-1-1-1-2-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1 > K15:L10:w1-1-1-2-1-3-1-1-2-2:b1@5 > K14:L9:w1-1-2-1-3-1-1-2-2:b1@6 > K3:L2:w1-2:b1@7 > K6:L4:w1-1-2-2:b1@11 > K3:L2:w1-2:b1@12 > K5:L4:w1-1-1-2:b1@15 > K4:L3:w1-1-2:b1@16 > K3:L2:w1-2:b1@17
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1001,16,11,1,0,17,127455,17,1,15,5,6.407288847044055,K16:L11:w1-1-1-1-3-1-1-1-2-2-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K11:L7:w1-1-1-2-2-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1001,16,11,1,1,17,127455,18,1,34,15,34.63833564772732,K16:L11:w1-1-1-1-3-1-1-1-2-2-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K9:L6:w1-1-1-2-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7 > K13:L10:w1-1-1-1-1-2-1-1-2-2:b1@11 > K12:L9:w1-1-1-1-2-1-1-2-2:b1@12 > K11:L8:w1-1-1-2-1-1-2-2:b1@13 > K4:L3:w1-1-2:b2@14 > K3:L2:w1-2:b1@15 > K6:L4:w1-1-2-2:b1@17 > K3:L2:w1-2:b1@18 > K14:L9:w1-1-1-1-1-3-2-1-3:b1@24 > K9:L6:w1-1-1-1-3-2:b1@25 > K6:L4:w1-1-1-3:b1@26
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1002,16,11,1,0,17,25055,15,1,13,4,6.407543404510077,K16:L11:w1-1-1-1-3-1-1-1-3-1-2:b1@0 > K6:L4:w1-1-1-3:b2@1 > K11:L7:w1-1-1-3-1-2-2:b1@5 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1002,16,11,1,1,17,25055,18,1,15,6,6.407277408776189,K16:L11:w1-1-1-1-3-1-1-1-3-1-2:b1@0 > K6:L4:w1-1-1-3:b2@1 > K13:L9:w1-1-1-3-1-2-1-1-2:b1@5 > K3:L2:w1-2:b1@9 > K4:L3:w1-1-2:b1@11 > K3:L2:w1-2:b1@12
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1003,16,11,1,0,17,75231,17,1,14,4,7.20826520982042,K16:L11:w1-1-1-1-3-1-1-2-1-1-3:b1@0 > K15:L10:w1-1-1-3-1-1-2-1-1-3:b1@1 > K9:L6:w1-1-2-1-1-3:b1@5 > K3:L2:w1-2:b1@6
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1003,16,11,1,1,17,75231,18,1,21,5,7.208179231518688,K16:L11:w1-1-1-1-3-1-1-2-1-1-3:b1@0 > K15:L10:w1-1-1-3-1-1-2-1-1-3:b1@1 > K9:L6:w1-1-2-1-1-3:b1@5 > K3:L2:w1-2:b1@6 > K6:L4:w1-1-1-3:b1@13
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1004,16,11,1,0,17,50655,16,1,21,7,13.684670812358108,K16:L11:w1-1-1-1-3-1-1-2-1-2-2:b1@0 > K15:L10:w1-1-1-3-1-1-2-1-2-2:b1@1 > K9:L6:w1-1-2-1-2-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8 > K7:L5:w1-1-1-1-3:b1@11 > K6:L4:w1-1-1-3:b1@12
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1004,16,11,1,1,17,50655,18,1,12,5,5.062522354961013,K16:L11:w1-1-1-1-3-1-1-2-1-2-2:b1@0 > K15:L10:w1-1-1-3-1-1-2-1-2-2:b1@1 > K9:L6:w1-1-2-1-2-2:b1@5 > K3:L2:w1-2:b2@6 > K3:L2:w1-2:b1@8
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1005,16,11,1,0,17,79327,17,1,19,4,5.773229795655956,K16:L11:w1-1-1-1-3-1-1-2-2-1-2:b1@0 > K15:L10:w1-1-1-3-1-1-2-2-1-2:b1@1 > K9:L6:w1-1-2-2-1-2:b1@5 > K3:L2:w1-2:b1@6
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1005,16,11,1,1,17,79327,18,1,15,4,5.062519308551846,K16:L11:w1-1-1-1-3-1-1-2-2-1-2:b1@0 > K15:L10:w1-1-1-3-1-1-2-2-1-2:b1@1 > K9:L6:w1-1-2-2-1-2:b1@5 > K3:L2:w1-2:b1@6
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1006,16,11,1,0,17,56799,16,1,33,14,23.092888959312663,K16:L11:w1-1-1-1-3-1-1-3-1-1-2:b1@0 > K15:L10:w1-1-1-3-1-1-3-1-1-2:b1@1 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9 > K12:L8:w1-1-1-1-1-2-1-4:b1@11 > K16:L11:w1-1-1-1-2-1-4-1-1-1-2:b1@12 > K5:L4:w1-1-1-2:b1@13 > K4:L3:w1-1-2:b1@14 > K3:L2:w1-2:b1@15 > K12:L8:w1-1-1-2-3-1-1-2:b1@19 > K4:L3:w1-1-2:b1@20 > K3:L2:w1-2:b1@21 > K4:L3:w1-1-2:b1@24 > K3:L2:w1-2:b1@25
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1006,16,11,1,1,17,56799,18,1,12,4,5.062521623880215,K16:L11:w1-1-1-1-3-1-1-3-1-1-2:b1@0 > K15:L10:w1-1-1-3-1-1-3-1-1-2:b1@1 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1007,16,11,1,0,17,25567,15,1,17,6,7.208550084092776,K16:L11:w1-1-1-1-3-1-2-1-1-1-3:b1@0 > K9:L6:w1-1-1-3-1-2:b1@1 > K3:L2:w1-2:b1@5 > K14:L9:w1-1-1-3-2-1-2-1-2:b1@7 > K3:L2:w1-2:b2@12 > K3:L2:w1-2:b1@14
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1007,16,11,1,1,17,25567,18,1,20,9,15.394895268738948,K16:L11:w1-1-1-1-3-1-2-1-1-1-3:b1@0 > K9:L6:w1-1-1-3-1-2:b1@1 > K3:L2:w1-2:b1@5 > K6:L4:w1-1-1-3:b1@7 > K9:L7:w1-1-1-2-1-1-2:b1@11 > K4:L3:w1-1-2:b2@12 > K3:L2:w1-2:b1@13 > K4:L3:w1-1-2:b1@15 > K3:L2:w1-2:b1@16
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1008,16,11,1,0,17,991,10,1,16,7,5.066599394550958,K16:L11:w1-1-1-1-3-1-2-1-1-2-2:b1@0 > K15:L10:w1-1-1-3-1-2-1-1-2-2:b1@1 > K3:L2:w1-2:b1@5 > K12:L8:w1-1-2-2-1-2-1-2:b1@7 > K3:L2:w1-2:b1@8 > K3:L2:w1-2:b2@11 > K3:L2:w1-2:b1@13
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1008,16,11,1,1,17,991,18,1,13,5,5.062530761833368,K16:L11:w1-1-1-1-3-1-2-1-1-2-2:b1@0 > K15:L10:w1-1-1-3-1-2-1-1-2-2:b1@1 > K3:L2:w1-2:b1@5 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1009,16,11,1,0,17,29663,15,1,25,9,10.960894043083977,K16:L11:w1-1-1-1-3-1-2-1-2-1-2:b1@0 > K15:L10:w1-1-1-3-1-2-1-2-1-2:b1@1 > K14:L9:w1-1-3-1-2-1-2-1-2:b1@2 > K3:L2:w1-2:b3@5 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9 > K8:L6:w1-1-1-1-1-3:b1@18 > K7:L5:w1-1-1-1-3:b1@19 > K6:L4:w1-1-1-3:b1@20
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1009,16,11,1,1,17,29663,18,1,24,9,9.122897937599154,K16:L11:w1-1-1-1-3-1-2-1-2-1-2:b1@0 > K15:L10:w1-1-1-3-1-2-1-2-1-2:b1@1 > K14:L9:w1-1-3-1-2-1-2-1-2:b1@2 > K3:L2:w1-2:b3@5 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9 > K11:L7:w1-1-1-2-2-2-2:b1@11 > K6:L4:w1-1-2-2:b1@12 > K3:L2:w1-2:b1@13
K16:L11:w1-1-1-1-3-1-2-2-1-1-2,1010,16,11,1,0,17,7135,13,1,19,8,6.844148563419762,K16:L11:w1-1-1-1-3-1-2-2-1-1-2:b1@0 > K15:L10:w1-1-1-3-1-2-2-1-1-2:b1@1 > K3:L2:w1-2:b1@5 > K13:L9:w1-1-2-1-2-1-1-2-2:b1@8 > K3:L2:w1-2:b2@9 > K3:L2:w1-2:b1@11 > K6:L4:w1-1-2-2:b1@13 > K3:L2:w1-2:b1@14
K16:L11:w1-1-1-1-3-1-2-2-1-1-2,1010,16,11,1,1,17,7135,18,1,13,5,5.062529394314326,K16:L11:w1-1-1-1-3-1-2-2-1-1-2:b1@0 > K15:L10:w1-1-1-3-1-2-2-1-1-2:b1@1 > K3:L2:w1-2:b1@5 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9
K16:L11:w1-1-1-1-3-1-3-1-1-1-2,1011,16,11,1,0,17,38879,16,1,18,7,7.6978574551814605,K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K11:L8:w1-1-1-2-2-1-1-2:b1@7 > K6:L4:w1-1-2-2:b1@8 > K3:L2:w1-2:b1@9 > K4:L3:w1-1-2:b1@12 > K3:L2:w1-2:b1@13
K16:L11:w1-1-1-1-3-1-3-1-1-1-2,1011,16,11,1,1,17,38879,18,1,29,15,73.97904690175403,K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K5:L4:w1-1-1-2:b1@7 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9 > K15:L12:w1-1-1-1-1-1-2-1-2-1-1-2:b1@11 > K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1@12 > K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1@13 > K15:L11:w1-1-1-2-1-2-1-1-2-1-2:b1@14 > K7:L5:w1-1-2-1-2:b2@15 > K3:L2:w1-2:b2@16 > K3:L2:w1-2:b1@18 > K11:L7:w1-1-2-1-2-1-3:b1@20 > K3:L2:w1-2:b2@21 > K3:L2:w1-2:b1@23
K16:L11:w1-1-1-1-3-2-1-1-1-2-2,1012,16,11,1,0,17,57567,16,1,44,19,14.613667552590893,K16:L11:w1-1-1-1-3-2-1-1-1-2-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K10:L7:w1-1-1-2-2-1-2:b1@6 > K9:L6:w1-1-2-2-1-2:b1@7 > K3:L2:w1-2:b1@8 > K12:L8:w1-1-1-1-1-1-2-4:b1@16 > K11:L7:w1-1-1-1-1-2-4:b1@17 > K6:L5:w1-1-1-1-2:b1@18 > K5:L4:w1-1-1-2:b1@19 > K4:L3:w1-1-2:b1@20 > K3:L2:w1-2:b1@21 > K16:L11:w1-1-1-1-2-2-2-1-2-1-2:b1@24 > K15:L10:w1-1-1-2-2-2-1-2-1-2:b1@25 > K14:L9:w1-1-2-2-2-1-2-1-2:b1@26 > K3:L2:w1-2:b1@27 > K3:L2:w1-2:b2@31 > K3:L2:w1-2:b1@33 > K4:L3:w1-1-2:b1@35 > K3:L2:w1-2:b1@36
K16:L11:w1-1-1-1-3-2-1-1-1-2-2,1012,16,11,1,1,17,57567,18,1,13,5,5.0625215358435955,K16:L11:w1-1-1-1-3-2-1-1-1-2-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K9:L6:w1-1-1-2-2-2:b1@6 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K16:L11:w1-1-1-1-3-2-1-1-2-1-2,1013,16,11,1,0,17,86239,17,1,15,5,5.062547107457183,K16:L11:w1-1-1-1-3-2-1-1-2-1-2:b1@0 > K15:L10:w1-1-1-3-2-1-1-2-1-2:b1@1 > K9:L6:w1-1-2-1-2-2:b1@6 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9
