src,dst,count,source_events,empirical_probability
K6:L4:b2,K11:L7:b1,29,617,0.04700162074554295
K13:L11:b1,K16:L13:b1,29,413,0.07021791767554479
K16:L11:b1,K3:L2:b3,29,7076,0.004098360655737705
K11:L7:b1,K16:L12:b1,29,9499,0.003052952942414991
K11:L7:b1,K15:L11:b1,29,9499,0.003052952942414991
K6:L4:b1,K5:L4:b2,28,14347,0.0019516275179480031
K12:L10:b1,K16:L12:b1,26,358,0.07262569832402235
K13:L11:b1,K16:L11:b1,26,413,0.06295399515738499
K6:L4:b1,K12:L9:b1,26,14347,0.0018122255523802886
K3:L2:b1,K3:L2:b4,26,50343,0.0005164571042647439
K16:L12:b1,K4:L3:b3,26,2845,0.009138840070298769
K16:L12:b1,K5:L4:b1,25,2845,0.008787346221441126
K9:L6:b1,K14:L9:b1,25,6235,0.00400962309542903
K16:L13:b1,K6:L5:b2,25,833,0.030012004801920768
K16:L11:b1,K3:L2:b5,24,7076,0.0033917467495760316
K16:L13:b1,K5:L4:b3,24,833,0.028811524609843937
K6:L4:b1,K7:L6:b1,24,14347,0.0016728235868125742
K16:L12:b1,K6:L5:b2,24,2845,0.00843585237258348
K11:L7:b1,K11:L7:b1,22,9499,0.0023160332666596482
K9:L6:b1,K15:L10:b1,21,6235,0.003368083400160385
K16:L12:b1,K8:L6:b1,21,2845,0.007381370826010545
K6:L4:b1,K13:L10:b1,21,14347,0.0014637206384610023
K16:L13:b1,K8:L6:b1,21,833,0.025210084033613446
K11:L8:b1,K16:L11:b1,21,1577,0.013316423589093214
K16:L12:b1,K6:L4:b1,21,2845,0.007381370826010545
K11:L7:b1,K12:L8:b1,21,9499,0.002210759027266028
K16:L11:b1,K10:L7:b1,21,7076,0.0029677784058790278
K9:L7:b2,K8:L6:b1,20,33,0.6060606060606061
K11:L7:b1,K14:L10:b1,20,9499,0.0021054847878724074
K14:L9:b1,K15:L10:b1,19,12291,0.0015458465543893905
K10:L7:b2,K9:L6:b1,18,29,0.6206896551724138
K11:L7:b2,K3:L2:b1,18,18,1.0
K9:L6:b1,K16:L11:b1,18,6235,0.0028869286287089013
K14:L9:b1,K16:L11:b1,18,12291,0.001464486209421528
K16:L12:b1,K6:L5:b1,17,2845,0.005975395430579965
K3:L2:b1,K9:L8:b1,17,50343,0.00033768349125002484
K6:L4:b1,K3:L2:b3,17,14347,0.0011849167073255734
K6:L4:b1,K10:L8:b1,17,14347,0.0011849167073255734
K16:L13:b1,K9:L7:b1,17,833,0.02040816326530612
K9:L6:b1,K16:L12:b1,17,6235,0.00272654370489174
K12:L10:b1,K16:L11:b1,17,358,0.04748603351955307
K11:L7:b1,K13:L9:b1,17,9499,0.0017896620696915464
K14:L9:b1,K14:L9:b1,17,12291,0.0013831258644536654
K16:L15:b1,K15:L14:b1,17,17,1.0
K15:L11:b1,K6:L5:b1,16,4915,0.0032553407934893183
K15:L10:b1,K12:L8:b1,14,10809,0.0012952169488389305
K6:L4:b2,K14:L9:b1,14,617,0.022690437601296597
K6:L4:b1,K8:L6:b2,14,14347,0.0009758137589740016
K11:L9:b1,K16:L12:b1,13,388,0.03350515463917526
K9:L7:b2,K4:L3:b2,13,33,0.3939393939393939
K3:L2:b1,K11:L10:b1,13,50343,0.00025822855213237194
K6:L4:b1,K8:L7:b1,13,14347,0.0009061127761901443
K14:L9:b1,K3:L2:b4,12,12291,0.000976324139614352
K10:L8:b1,K16:L12:b1,12,423,0.028368794326241134
K6:L4:b1,K4:L3:b2,12,14347,0.0008364117934062871
K10:L8:b1,K16:L11:b1,12,423,0.028368794326241134
K6:L4:b2,K12:L8:b1,12,617,0.019448946515397084
K13:L9:b1,K11:L7:b1,12,4707,0.0025493945188017845
K6:L4:b2,K13:L9:b1,11,617,0.017828200972447326
K8:L7:b2,K7:L6:b1,11,11,1.0
K9:L6:b2,K4:L3:b1,11,84,0.13095238095238096
K9:L6:b2,K3:L2:b2,11,84,0.13095238095238096
K10:L7:b2,K3:L2:b1,11,29,0.3793103448275862
K11:L8:b1,K16:L12:b1,11,1577,0.006975269499048827
K6:L4:b1,K6:L4:b2,11,14347,0.0007667108106224297
K14:L9:b1,K12:L8:b1,11,12291,0.0008949637946464893
K6:L4:b1,K7:L5:b2,10,14347,0.0006970098278385725
K14:L11:b1,K8:L6:b2,10,1659,0.006027727546714889
K9:L6:b2,K5:L4:b1,10,84,0.11904761904761904
K9:L6:b2,K6:L4:b1,10,84,0.11904761904761904
K9:L6:b1,K16:L13:b1,10,6235,0.0016038492381716118
K6:L4:b1,K15:L13:b1,10,14347,0.0006970098278385725
K15:L10:b2,K14:L9:b1,10,10,1.0
K3:L2:b1,K7:L6:b2,10,50343,0.00019863734779413224
K6:L4:b1,K11:L9:b1,9,14347,0.0006273088450547153
K9:L8:b2,K8:L7:b1,9,9,1.0
K9:L6:b1,K14:L10:b1,9,6235,0.0014434643143544507
K10:L9:b2,K9:L8:b1,9,9,1.0
K11:L8:b2,K4:L3:b1,9,9,1.0
K11:L7:b1,K10:L7:b1,9,9499,0.0009474681545425834
K12:L9:b2,K11:L8:b1,9,9,1.0
K3:L2:b1,K13:L12:b1,9,50343,0.00017877361301471903
K13:L9:b2,K4:L3:b2,9,18,0.5
K13:L9:b2,K4:L3:b1,9,18,0.5
K13:L9:b1,K9:L6:b1,9,4707,0.0019120458891013384
K3:L2:b1,K15:L14:b1,9,50343,0.00017877361301471903
K3:L2:b1,K16:L15:b1,9,50343,0.00017877361301471903
K16:L11:b1,K13:L9:b1,8,7076,0.0011305822498586771
K11:L9:b1,K16:L11:b1,8,388,0.020618556701030927
