src,dst,count,source_events,empirical_probability
K9:L6:b1,K7:L6:b1,1,12438,8.039877793857533e-05
K9:L6:b1,K4:L3:b2,1,12438,8.039877793857533e-05
K14:L9:b1,K16:L12:b1,1,24504,4.080966372837088e-05
K14:L9:b1,K10:L8:b1,1,24504,4.080966372837088e-05
K16:L11:b1,K13:L10:b1,1,14187,7.04870656234581e-05
K11:L7:b1,K15:L12:b1,1,19101,5.23532799329878e-05
K15:L10:b1,K9:L6:b2,1,21691,4.610206998294223e-05
K13:L9:b1,K10:L7:b1,1,9399,0.00010639429726566656
K16:L11:b1,K11:L8:b1,1,14187,7.04870656234581e-05
K6:L4:b1,K13:L12:b1,1,28722,3.481651695564376e-05
K11:L7:b1,K14:L13:b1,1,19101,5.23532799329878e-05
K14:L9:b1,K13:L11:b1,1,24504,4.080966372837088e-05
K6:L4:b1,K4:L3:b3,1,28722,3.481651695564376e-05
K10:L7:b1,K9:L6:b2,1,6852,0.00014594279042615295
K9:L6:b2,K16:L11:b1,1,192,0.005208333333333333
K6:L4:b2,K9:L6:b2,1,1236,0.0008090614886731392
K11:L7:b1,K5:L4:b2,1,19101,5.23532799329878e-05
K11:L7:b1,K8:L7:b1,1,19101,5.23532799329878e-05
K13:L9:b1,K12:L8:b2,1,9399,0.00010639429726566656
K13:L9:b1,K9:L7:b1,1,9399,0.00010639429726566656
K15:L11:b1,K12:L9:b1,1,9803,0.00010200958890135672
K9:L6:b1,K11:L9:b1,1,12438,8.039877793857533e-05
K14:L10:b1,K11:L7:b2,1,9431,0.0001060332944544587
K11:L10:b1,K10:L9:b2,1,169,0.005917159763313609
K11:L7:b1,K14:L12:b1,1,19101,5.23532799329878e-05
K9:L6:b1,K14:L13:b1,1,12438,8.039877793857533e-05
K15:L13:b1,K7:L6:b3,1,690,0.0014492753623188406
K7:L6:b3,K6:L5:b1,1,1,1.0
K10:L9:b1,K9:L8:b2,1,178,0.0056179775280898875
K6:L4:b1,K10:L9:b1,1,28722,3.481651695564376e-05
K14:L9:b1,K15:L11:b1,1,24504,4.080966372837088e-05
K16:L11:b1,K15:L10:b2,1,14187,7.04870656234581e-05
K16:L11:b1,K14:L10:b1,1,14187,7.04870656234581e-05
K16:L11:b1,K7:L5:b2,1,14187,7.04870656234581e-05
K16:L11:b1,K15:L11:b1,1,14187,7.04870656234581e-05
K15:L10:b1,K7:L5:b2,1,21691,4.610206998294223e-05
K15:L10:b1,K14:L10:b1,1,21691,4.610206998294223e-05
K15:L10:b1,K11:L8:b1,1,21691,4.610206998294223e-05
K15:L10:b1,K4:L3:b4,1,21691,4.610206998294223e-05
K10:L8:b1,K9:L7:b2,1,846,0.001182033096926714
K6:L4:b2,K14:L10:b1,1,1236,0.0008090614886731392
K16:L11:b1,K6:L4:b3,1,14187,7.04870656234581e-05
K3:L2:b1,K6:L4:b4,1,100901,9.9107045519866e-06
K6:L4:b4,K3:L2:b1,1,1,1.0
K11:L7:b1,K15:L14:b1,1,19101,5.23532799329878e-05
K13:L9:b1,K15:L11:b1,1,9399,0.00010639429726566656
K12:L8:b1,K12:L8:b1,1,9660,0.00010351966873706004
K11:L7:b1,K16:L14:b1,1,19101,5.23532799329878e-05
K9:L6:b1,K12:L10:b1,1,12438,8.039877793857533e-05
K3:L2:b1,K9:L8:b2,1,100901,9.9107045519866e-06
K9:L6:b1,K10:L8:b1,1,12438,8.039877793857533e-05
K6:L4:b1,K3:L2:b6,1,28722,3.481651695564376e-05
K3:L2:b1,K4:L3:b4,1,100901,9.9107045519866e-06
K16:L13:b1,K5:L4:b4,1,1629,0.0006138735420503376
K5:L4:b4,K4:L3:b1,1,1,1.0
K12:L9:b1,K11:L8:b2,1,2940,0.0003401360544217687
