T;j_count;odd_bits;hit_bits;v2_cap;graph;src;dst;count;weight_num;weight_den;source_count;normalized_num;normalized_den
10;32;2;2;13;tail;v2=3|odd=1|h=3;v2=4|odd=1|h=0;1;1;8;1024;1;8192
10;32;2;2;13;tail;v2=3|odd=1|h=3;v2=4|odd=3|h=0;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=1|h=3;v2=5|odd=3|h=0;3;3;4;1024;3;4096
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=0|odd=1|h=1;6;57;16;1024;57;16384
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=0|odd=3|h=1;10;51;16;1024;51;16384
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=1|odd=1|h=1;2;5;4;1024;5;4096
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=1|odd=3|h=1;8;3;1;1024;3;1024
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=2|odd=1|h=1;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=2|odd=3|h=1;2;3;2;1024;3;2048
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=3|odd=1|h=1;2;3;8;1024;3;8192
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=3|odd=3|h=1;1;1;2;1024;1;2048
10;32;2;2;13;tail;v2=3|odd=3|h=0;v2=7|odd=1|h=1;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=0|odd=1|h=2;6;57;16;1024;57;16384
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=0|odd=3|h=2;10;51;16;1024;51;16384
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=1|odd=1|h=2;2;5;4;1024;5;4096
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=1|odd=3|h=2;8;3;1;1024;3;1024
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=2|odd=1|h=2;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=2|odd=3|h=2;2;3;2;1024;3;2048
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=3|odd=1|h=2;2;3;8;1024;3;8192
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=3|odd=3|h=2;1;1;2;1024;1;2048
10;32;2;2;13;tail;v2=3|odd=3|h=1;v2=7|odd=1|h=2;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=0|odd=1|h=3;6;57;16;1024;57;16384
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=0|odd=3|h=3;10;51;16;1024;51;16384
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=1|odd=1|h=3;2;5;4;1024;5;4096
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=1|odd=3|h=3;8;3;1;1024;3;1024
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=2|odd=1|h=3;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=2|odd=3|h=3;2;3;2;1024;3;2048
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=3|odd=1|h=3;2;3;8;1024;3;8192
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=3|odd=3|h=3;1;1;2;1024;1;2048
10;32;2;2;13;tail;v2=3|odd=3|h=2;v2=7|odd=1|h=3;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=0|odd=1|h=0;6;57;16;1024;57;16384
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=0|odd=3|h=0;10;51;16;1024;51;16384
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=1|odd=1|h=0;2;5;4;1024;5;4096
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=1|odd=3|h=0;8;3;1;1024;3;1024
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=2|odd=1|h=0;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=2|odd=3|h=0;2;3;2;1024;3;2048
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=3|odd=1|h=0;2;3;8;1024;3;8192
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=3|odd=3|h=0;1;1;2;1024;1;2048
10;32;2;2;13;tail;v2=3|odd=3|h=3;v2=7|odd=1|h=0;1;1;4;1024;1;4096
10;32;2;2;13;tail;v2=5|odd=1|h=0;v2=0|odd=1|h=1;3;9;4;256;9;1024
10;32;2;2;13;tail;v2=5|odd=1|h=0;v2=0|odd=3|h=1;1;1;2;256;1;512
10;32;2;2;13;tail;v2=5|odd=1|h=0;v2=1|odd=1|h=1;3;33;16;256;33;4096
10;32;2;2;13;tail;v2=5|odd=1|h=0;v2=1|odd=3|h=1;1;1;4;256;1;1024
10;32;2;2;13;tail;v2=5|odd=1|h=1;v2=0|odd=1|h=2;3;9;4;256;9;1024
10;32;2;2;13;tail;v2=5|odd=1|h=1;v2=0|odd=3|h=2;1;1;2;256;1;512
10;32;2;2;13;tail;v2=5|odd=1|h=1;v2=1|odd=1|h=2;3;33;16;256;33;4096
10;32;2;2;13;tail;v2=5|odd=1|h=1;v2=1|odd=3|h=2;1;1;4;256;1;1024
10;32;2;2;13;tail;v2=5|odd=1|h=2;v2=0|odd=1|h=3;3;9;4;256;9;1024
10;32;2;2;13;tail;v2=5|odd=1|h=2;v2=0|odd=3|h=3;1;1;2;256;1;512
10;32;2;2;13;tail;v2=5|odd=1|h=2;v2=1|odd=1|h=3;3;33;16;256;33;4096
10;32;2;2;13;tail;v2=5|odd=1|h=2;v2=1|odd=3|h=3;1;1;4;256;1;1024
10;32;2;2;13;tail;v2=5|odd=1|h=3;v2=0|odd=1|h=0;3;9;4;256;9;1024
10;32;2;2;13;tail;v2=5|odd=1|h=3;v2=0|odd=3|h=0;1;1;2;256;1;512
10;32;2;2;13;tail;v2=5|odd=1|h=3;v2=1|odd=1|h=0;3;33;16;256;33;4096
10;32;2;2;13;tail;v2=5|odd=1|h=3;v2=1|odd=3|h=0;1;1;4;256;1;1024
10;32;2;2;13;tail;v2=6|odd=1|h=0;v2=0|odd=3|h=1;4;7;4;128;7;512
10;32;2;2;13;tail;v2=6|odd=1|h=0;v2=1|odd=3|h=1;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=0;v2=3|odd=3|h=1;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=1;v2=0|odd=3|h=2;4;7;4;128;7;512
10;32;2;2;13;tail;v2=6|odd=1|h=1;v2=1|odd=3|h=2;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=1;v2=3|odd=3|h=2;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=2;v2=0|odd=3|h=3;4;7;4;128;7;512
10;32;2;2;13;tail;v2=6|odd=1|h=2;v2=1|odd=3|h=3;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=2;v2=3|odd=3|h=3;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=3;v2=0|odd=3|h=0;4;7;4;128;7;512
10;32;2;2;13;tail;v2=6|odd=1|h=3;v2=1|odd=3|h=0;1;1;2;128;1;256
10;32;2;2;13;tail;v2=6|odd=1|h=3;v2=3|odd=3|h=0;1;1;2;128;1;256
10;32;2;2;13;tail;v2=7|odd=1|h=0;v2=0|odd=1|h=1;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=0;v2=0|odd=3|h=1;2;5;16;64;5;1024
10;32;2;2;13;tail;v2=7|odd=1|h=0;v2=1|odd=1|h=1;2;1;1;64;1;64
10;32;2;2;13;tail;v2=7|odd=1|h=0;v2=3|odd=1|h=1;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=1;v2=0|odd=1|h=2;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=1;v2=0|odd=3|h=2;2;5;16;64;5;1024
10;32;2;2;13;tail;v2=7|odd=1|h=1;v2=1|odd=1|h=2;2;1;1;64;1;64
10;32;2;2;13;tail;v2=7|odd=1|h=1;v2=3|odd=1|h=2;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=2;v2=0|odd=1|h=3;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=2;v2=0|odd=3|h=3;2;5;16;64;5;1024
10;32;2;2;13;tail;v2=7|odd=1|h=2;v2=1|odd=1|h=3;2;1;1;64;1;64
10;32;2;2;13;tail;v2=7|odd=1|h=2;v2=3|odd=1|h=3;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=3;v2=0|odd=1|h=0;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=1|h=3;v2=0|odd=3|h=0;2;5;16;64;5;1024
10;32;2;2;13;tail;v2=7|odd=1|h=3;v2=1|odd=1|h=0;2;1;1;64;1;64
10;32;2;2;13;tail;v2=7|odd=1|h=3;v2=3|odd=1|h=0;1;1;2;64;1;128
10;32;2;2;13;tail;v2=7|odd=3|h=0;v2=0|odd=1|h=1;1;1;64;64;1;4096
10;32;2;2;13;tail;v2=7|odd=3|h=0;v2=0|odd=3|h=1;3;13;16;64;13;1024
10;32;2;2;13;tail;v2=7|odd=3|h=0;v2=1|odd=1|h=1;1;1;8;64;1;512
10;32;2;2;13;tail;v2=7|odd=3|h=0;v2=1|odd=3|h=1;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=0;v2=2|odd=1|h=1;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=1;v2=0|odd=1|h=2;1;1;64;64;1;4096
10;32;2;2;13;tail;v2=7|odd=3|h=1;v2=0|odd=3|h=2;3;13;16;64;13;1024
10;32;2;2;13;tail;v2=7|odd=3|h=1;v2=1|odd=1|h=2;1;1;8;64;1;512
10;32;2;2;13;tail;v2=7|odd=3|h=1;v2=1|odd=3|h=2;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=1;v2=2|odd=1|h=2;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=2;v2=0|odd=1|h=3;1;1;64;64;1;4096
10;32;2;2;13;tail;v2=7|odd=3|h=2;v2=0|odd=3|h=3;3;13;16;64;13;1024
10;32;2;2;13;tail;v2=7|odd=3|h=2;v2=1|odd=1|h=3;1;1;8;64;1;512
10;32;2;2;13;tail;v2=7|odd=3|h=2;v2=1|odd=3|h=3;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=2;v2=2|odd=1|h=3;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=3;v2=0|odd=1|h=0;1;1;64;64;1;4096
10;32;2;2;13;tail;v2=7|odd=3|h=3;v2=0|odd=3|h=0;3;13;16;64;13;1024
10;32;2;2;13;tail;v2=7|odd=3|h=3;v2=1|odd=1|h=0;1;1;8;64;1;512
10;32;2;2;13;tail;v2=7|odd=3|h=3;v2=1|odd=3|h=0;1;1;4;64;1;256
10;32;2;2;13;tail;v2=7|odd=3|h=3;v2=2|odd=1|h=0;1;1;4;64;1;256
10;32;2;2;13;tail;v2=9|odd=1|h=0;v2=0|odd=3|h=1;2;3;4;16;3;64
10;32;2;2;13;tail;v2=9|odd=1|h=1;v2=0|odd=3|h=2;2;3;4;16;3;64
10;32;2;2;13;tail;v2=9|odd=1|h=2;v2=0|odd=3|h=3;2;3;4;16;3;64
10;32;2;2;13;tail;v2=9|odd=1|h=3;v2=0|odd=3|h=0;2;3;4;16;3;64
10;32;2;2;13;tail;v2=10|odd=1|h=0;v2=4|odd=1|h=1;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=1|h=1;v2=4|odd=1|h=2;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=1|h=2;v2=4|odd=1|h=3;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=1|h=3;v2=4|odd=1|h=0;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=0;v2=0|odd=1|h=1;2;3;2;8;3;16
10;32;2;2;13;tail;v2=10|odd=3|h=0;v2=0|odd=3|h=1;2;1;1;8;1;8
10;32;2;2;13;tail;v2=10|odd=3|h=0;v2=1|odd=1|h=1;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=0;v2=1|odd=3|h=1;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=0;v2=2|odd=3|h=1;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=0;v2=5|odd=1|h=1;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=1;v2=0|odd=1|h=2;2;3;2;8;3;16
10;32;2;2;13;tail;v2=10|odd=3|h=1;v2=0|odd=3|h=2;2;1;1;8;1;8
10;32;2;2;13;tail;v2=10|odd=3|h=1;v2=1|odd=1|h=2;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=1;v2=1|odd=3|h=2;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=1;v2=2|odd=3|h=2;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=1;v2=5|odd=1|h=2;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=2;v2=0|odd=1|h=3;2;3;2;8;3;16
10;32;2;2;13;tail;v2=10|odd=3|h=2;v2=0|odd=3|h=3;2;1;1;8;1;8
10;32;2;2;13;tail;v2=10|odd=3|h=2;v2=1|odd=1|h=3;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=2;v2=1|odd=3|h=3;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=2;v2=2|odd=3|h=3;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=2;v2=5|odd=1|h=3;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=3;v2=0|odd=1|h=0;2;3;2;8;3;16
10;32;2;2;13;tail;v2=10|odd=3|h=3;v2=0|odd=3|h=0;2;1;1;8;1;8
10;32;2;2;13;tail;v2=10|odd=3|h=3;v2=1|odd=1|h=0;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=3;v2=1|odd=3|h=0;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=3;v2=2|odd=3|h=0;1;1;2;8;1;16
10;32;2;2;13;tail;v2=10|odd=3|h=3;v2=5|odd=1|h=0;1;1;2;8;1;16
